segmentnr	original	folio	analyzed
PA_dn_8:0.1	Dīgha Nikāya 8	0	
PA_dn_8:0.2	Mahāsīhanādasutta	0	
PA_dn_8:1.1	Evaṁ me sutaṁ—	1	
PA_dn_8:1.2	ekaṁ samayaṁ bhagavā uruññāyaṁ viharati kaṇṇakatthale migadāye.	1	
PA_dn_8:1.3	Atha kho acelo kassapo yena bhagavā tenupasaṅkami; upasaṅkamitvā bhagavatā saddhiṁ sammodi.	1	
PA_dn_8:1.4	Sammodanīyaṁ kathaṁ sāraṇīyaṁ vītisāretvā ekamantaṁ aṭṭhāsi. Ekamantaṁ ṭhito kho acelo kassapo bhagavantaṁ etadavoca:	1	
PA_dn_8:2.1	“sutaṁ metaṁ, bho gotama:	2	
PA_dn_8:2.2	‘samaṇo gotamo sabbaṁ tapaṁ garahati, sabbaṁ tapassiṁ lūkhājīviṁ ekaṁsena upakkosati upavadatī’ti.	2	
PA_dn_8:2.3_0	Ye te, bho gotama, evamāhaṁsu: ‘samaṇo gotamo sabbaṁ tapaṁ garahati, sabbaṁ tapassiṁ	2	
PA_dn_8:2.3_1	lūkhājīviṁ ekaṁsena upakkosati upavadatī’ti, kacci te bhoto gotamassa vuttavādino,	2	
PA_dn_8:2.3_2	na ca bhavantaṁ gotamaṁ abhūtena abbhācikkhanti, dhammassa cānudhammaṁ byākaronti,	2	
PA_dn_8:2.3_3	na ca koci sahadhammiko vādānuvādo gārayhaṁ ṭhānaṁ āgacchati?	2	
PA_dn_8:2.4	Anabbhakkhātukāmā hi mayaṁ bhavantaṁ gotaman”ti.	2	
PA_dn_8:3.1_0	“Ye te, kassapa, evamāhaṁsu: ‘samaṇo gotamo sabbaṁ tapaṁ garahati, sabbaṁ tapassiṁ	3	
PA_dn_8:3.1_1	lūkhājīviṁ ekaṁsena upakkosati upavadatī’ti, na me te vuttavādino, abbhācikkhanti	3	
PA_dn_8:3.1_2	ca pana maṁ te asatā abhūtena.	3	
PA_dn_8:3.2	Idhāhaṁ, kassapa, ekaccaṁ tapassiṁ lūkhājīviṁ passāmi dibbena cakkhunā visuddhena atikkantamānusakena kāyassa bhedā paraṁ maraṇā apāyaṁ duggatiṁ vinipātaṁ nirayaṁ upapannaṁ.	3	
PA_dn_8:3.3	Idha panāhaṁ, kassapa, ekaccaṁ tapassiṁ lūkhājīviṁ passāmi dibbena cakkhunā visuddhena atikkantamānusakena kāyassa bhedā paraṁ maraṇā sugatiṁ saggaṁ lokaṁ upapannaṁ.	3	
