segmentnr	original	folio	analyzed
PA_pv_22:0.1	Petavatthu	0	
PA_pv_22:0.2	Ubbarivagga	0	
PA_pv_22:0.3	10. Uttaramātupetivatthu	0	
PA_pv_22:1.1	Divāvihāragataṁ bhikkhuṁ,	1	
PA_pv_22:1.2	gaṅgātīre nisinnakaṁ;	1	
PA_pv_22:1.3	Taṁ petī upasaṅkamma,	1	
PA_pv_22:1.4	dubbaṇṇā bhīrudassanā.	1	
PA_pv_22:2.1	Kesā cassā atidīghā,	2	
PA_pv_22:2.2	yāvabhūmāvalambare;	2	
PA_pv_22:2.3	Kesehi sā paṭicchannā,	2	
PA_pv_22:2.4	samaṇaṁ etadabravi.	2	
PA_pv_22:3.1	“Pañcapaṇṇāsavassāni,	3	
PA_pv_22:3.2	yato kālaṅkatā ahaṁ;	3	
PA_pv_22:3.3	Nābhijānāmi bhuttaṁ vā,	3	
PA_pv_22:3.4	pītaṁ vā pana pāniyaṁ;	3	
PA_pv_22:3.5	Dehi tvaṁ pāniyaṁ bhante,	3	
PA_pv_22:3.6	tasitā pāniyāya me”ti.	3	
PA_pv_22:4.1	“Ayaṁ sītodikā gaṅgā,	4	
PA_pv_22:4.2	himavantato sandati;	4	
PA_pv_22:4.3	Piva etto gahetvāna,	4	
PA_pv_22:4.4	kiṁ maṁ yācasi pāniyan”ti.	4	
PA_pv_22:5.1	“Sacāhaṁ bhante gaṅgāya,	5	
PA_pv_22:5.2	sayaṁ gaṇhāmi pāniyaṁ;	5	
PA_pv_22:5.3	Lohitaṁ me parivattati,	5	
PA_pv_22:5.4	tasmā yācāmi pāniyan”ti.	5	
PA_pv_22:6.1	“Kiṁ nu kāyena vācāya,	6	
PA_pv_22:6.2	manasā dukkaṭaṁ kataṁ;	6	
PA_pv_22:6.3	Kissa kammavipākena,	6	
PA_pv_22:6.4	gaṅgā te hoti lohitan”ti.	6	
PA_pv_22:7.1	“Putto me uttaro nāma,	7	
PA_pv_22:7.2	saddho āsi upāsako;	7	
PA_pv_22:7.3	So ca mayhaṁ akāmāya,	7	
PA_pv_22:7.4	samaṇānaṁ pavecchati.	7	
PA_pv_22:8.1	Cīvaraṁ piṇḍapātañca,	8	
PA_pv_22:8.2	paccayaṁ sayanāsanaṁ;	8	
PA_pv_22:8.3	Tamahaṁ paribhāsāmi,	8	
PA_pv_22:8.4	maccherena upaddutā.	8	
PA_pv_22:9.1	Yaṁ tvaṁ mayhaṁ akāmāya,	9	
PA_pv_22:9.2	samaṇānaṁ pavecchasi;	9	
PA_pv_22:9.3	Cīvaraṁ piṇḍapātañca,	9	
PA_pv_22:9.4	paccayaṁ sayanāsanaṁ.	9	
PA_pv_22:10.1	Etaṁ te paralokasmiṁ,	10	
PA_pv_22:10.2	lohitaṁ hotu uttara;	10	
PA_pv_22:10.3	Tassa kammassa vipākena,	10	
PA_pv_22:10.4	gaṅgā me hoti lohitan”ti.	10	
PA_pv_22:11.1	Uttaramātupetivatthu dasamaṁ.	11	
