segmentnr	original	folio	analyzed
PA_mn_128:0.1	Majjhima Nikāya 128	0	
PA_mn_128:0.2	Upakkilesasutta	0	
PA_mn_128:1.1	Evaṁ me sutaṁ—	1	
PA_mn_128:1.2	ekaṁ samayaṁ bhagavā kosambiyaṁ viharati ghositārāme.	1	
PA_mn_128:2.1	Tena kho pana samayena kosambiyaṁ bhikkhū bhaṇḍanajātā kalahajātā vivādāpannā aññamaññaṁ mukhasattīhi vitudantā viharanti.	2	
PA_mn_128:3.1	Atha kho aññataro bhikkhu yena bhagavā tenupasaṅkami; upasaṅkamitvā bhagavantaṁ abhivādetvā ekamantaṁ aṭṭhāsi. Ekamantaṁ ṭhito kho so bhikkhu bhagavantaṁ etadavoca:	3	
PA_mn_128:3.2	“idha, bhante, kosambiyaṁ bhikkhū bhaṇḍanajātā kalahajātā vivādāpannā aññamaññaṁ mukhasattīhi vitudantā viharanti.	3	
PA_mn_128:3.3	Sādhu, bhante, bhagavā yena te bhikkhū tenupasaṅkamatu anukampaṁ upādāyā”ti.	3	
PA_mn_128:3.4	Adhivāsesi bhagavā tuṇhībhāvena.	3	
PA_mn_128:4.1	Atha kho bhagavā yena te bhikkhū tenupasaṅkami; upasaṅkamitvā te bhikkhū etadavoca:	4	
PA_mn_128:4.2	“alaṁ, bhikkhave, mā bhaṇḍanaṁ, mā kalahaṁ, mā viggahaṁ, mā vivādan”ti.	4	
PA_mn_128:4.3	Evaṁ vutte, aññataro bhikkhu bhagavantaṁ etadavoca:	4	
PA_mn_128:4.4	“āgametu, bhante.	4	
PA_mn_128:4.5	Bhagavā dhammassāmī;	4	
PA_mn_128:4.6	appossukko, bhante, bhagavā diṭṭhadhammasukhavihāraṁ anuyutto viharatu;	4	
PA_mn_128:4.7	mayametena bhaṇḍanena kalahena viggahena vivādena paññāyissāmā”ti.	4	
PA_mn_128:4.8	Dutiyampi kho bhagavā te bhikkhū etadavoca:	4	
PA_mn_128:4.9	“alaṁ, bhikkhave, mā bhaṇḍanaṁ, mā kalahaṁ, mā viggahaṁ, mā vivādan”ti.	4	
PA_mn_128:4.10	Dutiyampi kho so bhikkhu bhagavantaṁ etadavoca:	4	
PA_mn_128:4.11	“āgametu, bhante.	4	
PA_mn_128:4.12	Bhagavā dhammassāmī;	4	
PA_mn_128:4.13	appossukko, bhante, bhagavā diṭṭhadhammasukhavihāraṁ anuyutto viharatu;	4	
PA_mn_128:4.14	mayametena bhaṇḍanena kalahena viggahena vivādena paññāyissāmā”ti.	4	
PA_mn_128:4.15	Tatiyampi kho bhagavā te bhikkhū etadavoca:	4	
PA_mn_128:4.16	“alaṁ, bhikkhave, mā bhaṇḍanaṁ, mā kalahaṁ, mā viggahaṁ, mā vivādan”ti.	4	
PA_mn_128:4.17	Tatiyampi kho so bhikkhu bhagavantaṁ etadavoca:	4	
PA_mn_128:4.18	“āgametu, bhante.	4	
PA_mn_128:4.19	Bhagavā dhammassāmī;	4	
PA_mn_128:4.20	appossukko, bhante, bhagavā diṭṭhadhammasukhavihāraṁ anuyutto viharatu;	4	
PA_mn_128:4.21	mayametena bhaṇḍanena kalahena viggahena vivādena paññāyissāmā”ti.	4	
PA_mn_128:5.1	Atha kho bhagavā pubbaṇhasamayaṁ nivāsetvā pattacīvaramādāya kosambiṁ piṇḍāya pāvisi.	5	
PA_mn_128:5.2	Kosambiyaṁ piṇḍāya caritvā pacchābhattaṁ piṇḍapātapaṭikkanto senāsanaṁ saṁsāmetvā pattacīvaramādāya ṭhitakova imā gāthā abhāsi:	5	
PA_mn_128:6.1	“Puthusaddo samajano,	6	
PA_mn_128:6.2	na bālo koci maññatha;	6	
PA_mn_128:6.3	Saṅghasmiṁ bhijjamānasmiṁ,	6	
PA_mn_128:6.4	nāññaṁ bhiyyo amaññaruṁ.	6	
PA_mn_128:6.5	Parimuṭṭhā paṇḍitābhāsā,	6	
PA_mn_128:6.6	vācāgocarabhāṇino;	6	
PA_mn_128:6.7	Yāvicchanti mukhāyāmaṁ,	6	
