segmentnr	original	folio	analyzed
PA_bu-vb_pc27:0.1	Theravāda Vinaya	0	
PA_bu-vb_pc27:0.2	Mahāvibhaṅga	0	
PA_bu-vb_pc27:0.3	Pācittiyakaṇḍa	0	
PA_bu-vb_pc27:0.4	Ovādavagga	0	
PA_bu-vb_pc27:0.5	27. Saṁvidhānasikkhāpada	0	
PA_bu-vb_pc27:1.1	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_bu-vb_pc27:1.2	Tena kho pana samayena chabbaggiyā bhikkhū bhikkhunīhi saddhiṁ saṁvidhāya ekaddhānamaggaṁ paṭipajjanti.	1	
PA_bu-vb_pc27:1.3	Manussā ujjhāyanti khiyyanti vipācenti—	1	
PA_bu-vb_pc27:1.4	“yatheva mayaṁ sapajāpatikā āhiṇḍāma, evamevime samaṇā sakyaputtiyā bhikkhunīhi saddhiṁ saṁvidhāya āhiṇḍantī”ti.	1	
PA_bu-vb_pc27:1.5	Assosuṁ kho bhikkhū tesaṁ manussānaṁ ujjhāyantānaṁ khiyyantānaṁ vipācentānaṁ.	1	
PA_bu-vb_pc27:1.6	Ye te bhikkhū appicchā …pe… te ujjhāyanti khiyyanti vipācenti—	1	
PA_bu-vb_pc27:1.7	“kathañhi nāma chabbaggiyā bhikkhū bhikkhunīhi saddhiṁ saṁvidhāya ekaddhānamaggaṁ paṭipajjissantī”ti …pe…	1	
PA_bu-vb_pc27:1.8	“saccaṁ kira tumhe, bhikkhave, bhikkhunīhi saddhiṁ saṁvidhāya ekaddhānamaggaṁ paṭipajjathā”ti?	1	
PA_bu-vb_pc27:1.9	“Saccaṁ, bhagavā”ti.	1	
PA_bu-vb_pc27:1.10	Vigarahi buddho bhagavā …pe…	1	
PA_bu-vb_pc27:1.11	kathañhi nāma tumhe, moghapurisā, bhikkhunīhi saddhiṁ saṁvidhāya ekaddhānamaggaṁ paṭipajjissatha.	1	
