segmentnr	original	analyzed
PA_mn_12:0.1	Majjhima Nikāya 12	majjhima nikāya 
PA_mn_12:0.2	Mahāsīhanādasutta	mahāsīhanādasutta 
PA_mn_12:1.1	Evaṁ me sutaṁ—	evam me suta 
PA_mn_12:1.2	ekaṁ samayaṁ bhagavā vesāliyaṁ viharati bahinagare aparapure vanasaṇḍe.	ekam samayam bhagavā vesāliyam viharati bahi nagare apara pure vana saṇḍe 
PA_mn_12:2.1	Tena kho pana samayena sunakkhatto licchaviputto acirapakkanto hoti imasmā dhammavinayā.	tena kho pana samayena sunakkhattaḥ licchavi putto acira pakkantaḥ hoti imasmai dhamma vinayā 
PA_mn_12:2.2	So vesāliyaṁ parisati evaṁ vācaṁ bhāsati:	saḥ vesāliyam parisati evam vācam bhāsati 
PA_mn_12:2.3	“natthi samaṇassa gotamassa uttari manussadhammā alamariyañāṇadassanaviseso.	natthi samaṇassa gotamassa uttari manussa dhammāḥ alam ariya ñāṇa dassana viseso 
PA_mn_12:2.4	Takkapariyāhataṁ samaṇo gotamo dhammaṁ deseti vīmaṁsānucaritaṁ sayampaṭibhānaṁ.	takka pariyāhatam samaṇaḥ gotamaḥ dhammam deseti vīmasa anucaritam sayampaṭibhāna 
PA_mn_12:2.5	Yassa ca khvāssa atthāya dhammo desito so niyyāti takkarassa sammā dukkhakkhayāyā”ti.	yassa ca khvā assa atthāya dhammo desito so niyyāti takkarassa sammā dukkha kkhayāya ati 
PA_mn_12:3.1	Atha kho āyasmā sāriputto pubbaṇhasamayaṁ nivāsetvā pattacīvaramādāya vesāliṁ piṇḍāya pāvisi.	atha kho āyasmā sāriputto pubbaṇha samayam nivāsetvā patta cīvaram ādāya vesālim piṇḍāya pāvisi 
PA_mn_12:3.2	Assosi kho āyasmā sāriputto sunakkhattassa licchaviputtassa vesāliyaṁ parisati evaṁ vācaṁ bhāsamānassa:	assosi kho āyasmā sāriputto sunakkhattassa licchavi puttassa vesāliyam parisati evam vācam bhāsamānassa 
PA_mn_12:3.3	“natthi samaṇassa gotamassa uttari manussadhammā alamariyañāṇadassanaviseso.	natthi samaṇassa gotamassa uttari manussa dhammāḥ alam ariya ñāṇa dassana viseso 
PA_mn_12:3.4	Takkapariyāhataṁ samaṇo gotamo dhammaṁ deseti vīmaṁsānucaritaṁ sayampaṭibhānaṁ.	takka pariyāhatam samaṇaḥ gotamaḥ dhammam deseti vīmasa anucaritam sayampaṭibhāna 
PA_mn_12:3.5	Yassa ca khvāssa atthāya dhammo desito so niyyāti takkarassa sammā dukkhakkhayāyā”ti.	yassa ca khvā assa atthāya dhammo desito so niyyāti takkarassa sammā dukkha kkhayāya ati 
PA_mn_12:3.6_0	Atha kho āyasmā sāriputto vesāliyaṁ piṇḍāya caritvā pacchābhattaṁ piṇḍapātapaṭikkanto	atha kho āyasmā sāriputtaḥ vesāliyam piṇḍāya caritvā pacchābhattam piṇḍapāta paṭikkanto 
PA_mn_12:3.6_1	yena bhagavā tenupasaṅkami; upasaṅkamitvā bhagavantaṁ abhivādetvā ekamantaṁ nisīdi.	yena bhagavā tena upasaṅkami upasaṅkamitvā bhagavantam abhivādetvā ekamantam nisīdi 
PA_mn_12:3.6_2	Ekamantaṁ nisinno kho āyasmā sāriputto bhagavantaṁ etadavoca:	ekamantam nisinnaḥ khalu āyasmā sāriputtaḥ bhagavantam etat avoca 
PA_mn_12:3.7	“sunakkhatto, bhante, licchaviputto acirapakkanto imasmā dhammavinayā.	sunakkhattaḥ bhante licchavi putto acira pakkantaḥ imasmai dhamma vinayā 
PA_mn_12:3.8	So vesāliyaṁ parisati evaṁ vācaṁ bhāsati:	saḥ vesāliyam parisati evam vācam bhāsati 
PA_mn_12:3.9	‘natthi samaṇassa gotamassa uttari manussadhammā alamariyañāṇadassanaviseso.	natthi samaṇassa gotamassa uttari manussa dhammāḥ alam ariya ñāṇa dassana viseso 
PA_mn_12:3.10	Takkapariyāhataṁ samaṇo gotamo dhammaṁ deseti vīmaṁsānucaritaṁ sayampaṭibhānaṁ.	takka pariyāhatam samaṇaḥ gotamaḥ dhammam deseti vīmasa anucaritam sayampaṭibhāna 
PA_mn_12:3.11	Yassa ca khvāssa atthāya dhammo desito so niyyāti takkarassa sammā dukkhakkhayāyā’”ti.	yassa ca khvā assa atthāya dhammo desito so niyyāti takkarassa sammā dukkha kkhayāya ati 
PA_mn_12:4.1	“Kodhano heso, sāriputta, sunakkhatto moghapuriso.	kodhanaḥ ha iso sāriputta sunakkhatto mogha puriso 
PA_mn_12:4.2	Kodhā ca panassa esā vācā bhāsitā.	kodhā ca panassa esā vācā bhāsitā 
PA_mn_12:4.3	‘Avaṇṇaṁ bhāsissāmī’ti kho, sāriputta, sunakkhatto moghapuriso vaṇṇaṁyeva tathāgatassa bhāsati.	avaṇṇam bhāsissāmi iti kho sāriputta sunakkhatto mogha purisaḥ vaṇṇayā iva tathāgatassa bhāsati 
PA_mn_12:4.4	Vaṇṇo heso, sāriputta, tathāgatassa yo evaṁ vadeyya:	vaṇṇaḥ ha iso sāriputta tathāgatassa yaḥ evam vadeyya 
PA_mn_12:4.5	‘yassa ca khvāssa atthāya dhammo desito so niyyāti takkarassa sammā dukkhakkhayāyā’ti.	yassa ca khvā assa atthāya dhammo desito so niyyāti takkarassa sammā dukkha kkhayāya ati 
PA_mn_12:5.1	Ayampi hi nāma, sāriputta, sunakkhattassa moghapurisassa mayi dhammanvayo na bhavissati:	ayam pi hi nāma sāriputta sunakkhattassa moghapurisassa mayi dhamma nvayaḥ na bhavissati 
PA_mn_12:5.2	‘itipi so bhagavā arahaṁ sammāsambuddho vijjācaraṇasampanno sugato lokavidū anuttaro purisadammasārathi, satthā devamanussānaṁ, buddho bhagavā’ti.	iti pi saḥ bhagavā araham sammāsambuddhaḥ vijjā caraṇa sampanno sugataḥ loka vidū anuttaraḥ purisa damma sārathi satthā deva manussāna buddhaḥ bhagavā ati 
PA_mn_12:6.1	Ayampi hi nāma, sāriputta, sunakkhattassa moghapurisassa mayi dhammanvayo na bhavissati:	ayam pi hi nāma sāriputta sunakkhattassa moghapurisassa mayi dhamma nvayaḥ na bhavissati 
PA_mn_12:6.2_0	‘itipi so bhagavā anekavihitaṁ iddhividhaṁ paccanubhoti—ekopi hutvā bahudhā hoti,	iti pi so bhagavā aneka vihitam iddhividham paccanubhoti ekaḥ api hutvā bahudhā 
PA_mn_12:6.2_1	bahudhāpi hutvā eko hoti; āvibhāvaṁ, tirobhāvaṁ; tirokuṭṭaṁ tiropākāraṁ tiropabbataṁ	bahudhā api hutvā ekaḥ hoti āvi bhāva tirobhāva tirokuṭṭam tiro pākāram tiro pabbata 
PA_mn_12:6.2_2	asajjamāno gacchati, seyyathāpi ākāse; pathaviyāpi ummujjanimujjaṁ karoti, seyyathāpi	a sajjamānaḥ gacchati sā iyathā api ākāse pathaviyā api ummujja nimujjam karoti sā iyathā api 
PA_mn_12:6.2_3	udake; udakepi abhijjamāne gacchati, seyyathāpi pathaviyaṁ; ākāsepi pallaṅkena kamati,	udake udake pi abhijjamāne gacchati seyyathā api pathaviye ākāse pi pallaṅkena kamati 
