segmentnr	original	analyzed
PA_bu-vb_pc12:0.1	Theravāda Vinaya	thera vāda vinaya 
PA_bu-vb_pc12:0.2	Mahāvibhaṅga	mahāvibhaṅga 
PA_bu-vb_pc12:0.3	Pācittiyakaṇḍa	pācittiyakaṇḍa 
PA_bu-vb_pc12:0.4	Bhūtagāmavagga	bhūta gāma vagga 
PA_bu-vb_pc12:0.5	12. Aññavādakasikkhāpada	aññavādaka sikkhāpada 
PA_bu-vb_pc12:1.1	Tena samayena buddho bhagavā kosambiyaṁ viharati ghositārāme.	tena samayena buddhaḥ bhagavā kosambiyam viharati ghosita ārāme 
PA_bu-vb_pc12:1.2	Tena kho pana samayena āyasmā channo anācāraṁ ācaritvā saṅghamajjhe āpattiyā anuyuñjīyamāno aññenaññaṁ paṭicarati—	tena khalu pana samayena āyasmā channaḥ anācāram ācaritvā saṅgha majjhe āpattiyā anuyuñjīyamānaḥ aññena aññam paṭicarati 
PA_bu-vb_pc12:1.3	“ko āpanno, kiṁ āpanno, kismiṁ āpanno, kathaṁ āpanno, kaṁ bhaṇatha, kiṁ bhaṇathā”ti?	kaḥ āpannaḥ kim āpannaḥ kismin āpannaḥ katham āpannaḥ kam bhaṇatha kim bhaṇatha ati 
PA_bu-vb_pc12:1.4	Ye te bhikkhū appicchā …pe… te ujjhāyanti khiyyanti vipācenti—	ye te bhikkhū appicchā pe te ujjhāyanti khiyyanti vipācenti 
PA_bu-vb_pc12:1.5	“kathañhi nāma āyasmā channo saṅghamajjhe āpattiyā anuyuñjīyamāno aññenaññaṁ paṭicarissati—	katham hi nāma āyasmā channaḥ saṅgha majjhe āpattiyā anuyuñjīyamānaḥ aññena aññam paṭicarissati 
PA_bu-vb_pc12:1.6	‘ko āpanno, kiṁ āpanno, kismiṁ āpanno, kathaṁ āpanno, kaṁ bhaṇatha, kiṁ bhaṇathā’”ti …pe…	kaḥ āpannaḥ kim āpannaḥ kismin āpannaḥ katham āpannaḥ kam bhaṇatha kim bhaṇatha ati pe 
PA_bu-vb_pc12:1.7	saccaṁ kira tvaṁ, channa, saṅghamajjhe āpattiyā anuyuñjīyamāno aññenaññaṁ paṭicarasi—	saccam kira tva channa saṅgha majjhe āpattiyai anuyuñjīyamānaḥ aññena aññam paṭicarasi 
PA_bu-vb_pc12:1.8	‘ko āpanno, kiṁ āpanno, kismiṁ āpanno, kathaṁ āpanno, kaṁ bhaṇatha, kiṁ bhaṇathā’”ti?	kaḥ āpannaḥ kim āpannaḥ kismin āpannaḥ katham āpannaḥ kam bhaṇatha kim bhaṇatha ati 
PA_bu-vb_pc12:1.9	“Saccaṁ, bhagavā”ti.	sat ca bhagavān ati 
PA_bu-vb_pc12:1.10	Vigarahi buddho bhagavā …pe…	vigarahi buddhaḥ bhagavān pe 
PA_bu-vb_pc12:1.11	kathañhi nāma tvaṁ, moghapurisa, saṅghamajjhe āpattiyā anuyuñjīyamāno aññenaññaṁ paṭicarissasi—	katham hi nāma tva mogha purisa saṅgha majjhe āpattiyā anuyuñjīyamānaḥ aññena aññam paṭicarissasi 
PA_bu-vb_pc12:1.12	“ko āpanno, kiṁ āpanno, kismiṁ āpanno, kathaṁ āpanno, kaṁ bhaṇatha, kiṁ bhaṇathā”ti.	kaḥ āpannaḥ kim āpannaḥ kismin āpannaḥ katham āpannaḥ kam bhaṇatha kim bhaṇatha ati 
PA_bu-vb_pc12:1.13	Netaṁ, moghapurisa, appasannānaṁ vā pasādāya …pe…	neta moghapurisa appasannānam vā pasādāya pe 
PA_bu-vb_pc12:1.14	vigarahitvā …pe…	vigara hitvā pe 
PA_bu-vb_pc12:1.15	dhammiṁ kathaṁ katvā bhikkhū āmantesi—	dhammim katham katvā bhikkhū āmantesi 
PA_bu-vb_pc12:1.16	“tena hi, bhikkhave, saṅgho channassa bhikkhuno aññavādakaṁ ropetu.	tena hi bhikkhave saṅghaḥ channassa bhikkhuno añña vādakam ropetu 
PA_bu-vb_pc12:1.17	Evañca pana, bhikkhave, ropetabbaṁ.	evam ca pana bhikkhave ropetabba 
PA_bu-vb_pc12:1.18	Byattena bhikkhunā paṭibalena saṅgho ñāpetabbo—	byattena bhikkhunā paṭibalena saṅghaḥ ñāpetabbaḥ 
PA_bu-vb_pc12:1.19	‘Suṇātu me, bhante, saṅgho.	suṇātu me bhante saṅghaḥ 
PA_bu-vb_pc12:1.20	Ayaṁ channo bhikkhu saṅghamajjhe āpattiyā anuyuñjīyamāno aññenaññaṁ paṭicarati.	ayam channaḥ bhikkhu saṅgha majjhe āpattiyā anuyuñjīyamānaḥ aññena aññam paṭicarati 
PA_bu-vb_pc12:1.21	Yadi saṅghassa pattakallaṁ, saṅgho channassa bhikkhuno aññavādakaṁ ropeyya.	yadi saṅghassa pattakalla saṅghaḥ channassa bhikkhuno aññavādakam ropeyya 
PA_bu-vb_pc12:1.22	Esā ñatti.	esā ñatti 
PA_bu-vb_pc12:1.23	Suṇātu me, bhante, saṅgho.	suṇātu me bhante saṅghaḥ 
PA_bu-vb_pc12:1.24	Ayaṁ channo bhikkhu saṅghamajjhe āpattiyā anuyuñjīyamāno aññenaññaṁ paṭicarati.	ayam channaḥ bhikkhu saṅgha majjhe āpattiyā anuyuñjīyamānaḥ aññena aññam paṭicarati 
PA_bu-vb_pc12:1.25	Saṅgho channassa bhikkhuno aññavādakaṁ ropeti.	saṅghaḥ channassa bhikkhuno añña vādakam ropeti 
PA_bu-vb_pc12:1.26	Yassāyasmato khamati channassa bhikkhuno aññavādakassa ropanā, so tuṇhassa;	yassa ayasmataḥ khamati channassa bhikkhuno añña vādakassa ropanā saḥ tuṇhassa 
PA_bu-vb_pc12:1.27	yassa nakkhamati, so bhāseyya.	yassa na khamati saḥ bhāseyya 
PA_bu-vb_pc12:1.28	Ropitaṁ saṅghena channassa bhikkhuno aññavādakaṁ.	ropitam saṅghena channassa bhikkhuno añña vādaka 
PA_bu-vb_pc12:1.29	Khamati saṅghassa, tasmā tuṇhī, evametaṁ dhārayāmī’”ti.	khamati saṅghassa tasmai tuṇhī evam etam dhārayāmi iti 
PA_bu-vb_pc12:1.30	Atha kho bhagavā āyasmantaṁ channaṁ anekapariyāyena vigarahitvā dubbharatāya …pe…	atha khalu bhagavān āyasmantam channam aneka pariyāyena vigarahitvā dubbharatāya pe 
PA_bu-vb_pc12:1.31	evañca pana, bhikkhave, imaṁ sikkhāpadaṁ uddiseyyātha—	evam ca pana bhikkhave imam sikkhāpadam uddiseyyātha 
PA_bu-vb_pc12:1.32.1	“Aññavādake pācittiyan”ti.	añña vādake pācittiyanti 
PA_bu-vb_pc12:1.33	Evañcidaṁ bhagavatā bhikkhūnaṁ sikkhāpadaṁ paññattaṁ hoti.	evañca idam bhagavatā bhikkhūnam sikkhāpadam paññattam hoti 
PA_bu-vb_pc12:2.1	Tena kho pana samayena āyasmā channo saṅghamajjhe āpattiyā anuyuñjīyamāno aññenaññaṁ paṭicaranto—	tena kho pana samayena āyasmā channaḥ saṅgha majjhe āpattiyā anuyuñjīyamānaḥ aññena aññam paṭicarantaḥ 
PA_bu-vb_pc12:2.2	“āpattiṁ āpajjissāmī”ti tuṇhībhūto saṅghaṁ viheseti.	āpattim āpajjissāmi iti tuṇhībhūtaḥ saṅgham viheseti 
PA_bu-vb_pc12:2.3	Ye te bhikkhū appicchā …pe… te ujjhāyanti khiyyanti vipācenti—	ye te bhikkhū appicchā pe te ujjhāyanti khiyyanti vipācenti 
PA_bu-vb_pc12:2.4	“kathañhi nāma āyasmā channo saṅghamajjhe āpattiyā anuyuñjīyamāno tuṇhībhūto saṅghaṁ vihesessatī”ti …pe…	katham hi nāma āyasmā channaḥ saṅgha majjhe āpattiyā anuyuñjīyamānaḥ tuṇhībhūtaḥ saṅgham vihesessati iti pe 
PA_bu-vb_pc12:2.5	“saccaṁ kira tvaṁ, channa, saṅghamajjhe āpattiyā anuyuñjīyamāno tuṇhībhūto saṅghaṁ vihesesī”ti?	saccam kira tva channa saṅgha majjhe āpattiyāḥ anuyuñjīyamānaḥ tuṇhībhūtaḥ saṅgham vihesesi iti 
PA_bu-vb_pc12:2.6	“Saccaṁ, bhagavā”ti.	sat ca bhagavān ati 
PA_bu-vb_pc12:2.7	Vigarahi buddho bhagavā …pe…	vigarahi buddhaḥ bhagavān pe 
PA_bu-vb_pc12:2.8	kathañhi nāma tvaṁ, moghapurisa, saṅghamajjhe āpattiyā anuyuñjīyamāno tuṇhībhūto saṅghaṁ vihesessasi.	katham hi nāma tva mogha purisa saṅgha majjhe āpattiyā anuyuñjīyamānaḥ tuṇhībhūtaḥ saṅgham vihesessasi 
PA_bu-vb_pc12:2.9	Netaṁ, moghapurisa, appasannānaṁ vā pasādāya …pe…	neta moghapurisa appasannānam vā pasādāya pe 
PA_bu-vb_pc12:2.10	vigarahitvā …pe…	vigara hitvā pe 
PA_bu-vb_pc12:2.11	dhammiṁ kathaṁ katvā bhikkhū āmantesi—	dhammim katham katvā bhikkhū āmantesi 
PA_bu-vb_pc12:2.12	“tena hi, bhikkhave, saṅgho channassa bhikkhuno vihesakaṁ ropetu.	tena hi bhikkhave saṅghaḥ channassa bhikkhuno vihesakam ropetu 
PA_bu-vb_pc12:2.13	Evañca pana, bhikkhave, ropetabbaṁ.	evam ca pana bhikkhave ropetabba 
PA_bu-vb_pc12:2.14	Byattena bhikkhunā paṭibalena saṅgho ñāpetabbo—	byattena bhikkhunā paṭibalena saṅghaḥ ñāpetabbaḥ 
PA_bu-vb_pc12:2.15	‘Suṇātu me, bhante, saṅgho.	suṇātu me bhante saṅghaḥ 
PA_bu-vb_pc12:2.16	Ayaṁ channo bhikkhu saṅghamajjhe āpattiyā anuyuñjīyamāno tuṇhībhūto saṅghaṁ viheseti.	ayam channaḥ bhikkhu saṅgha majjhe āpattiyā anuyuñjīyamānaḥ tuṇhībhūtaḥ saṅgham viheseti 
