segmentnr	original	folio	analyzed
PA_mn_126:0.1	Majjhima Nikāya 126	0	
PA_mn_126:0.2	Bhūmijasutta	0	
PA_mn_126:1.1	Evaṁ me sutaṁ—	1	
PA_mn_126:1.2	ekaṁ samayaṁ bhagavā rājagahe viharati veḷuvane kalandakanivāpe.	1	
PA_mn_126:2.1	Atha kho āyasmā bhūmijo pubbaṇhasamayaṁ nivāsetvā pattacīvaramādāya yena jayasenassa rājakumārassa nivesanaṁ tenupasaṅkami; upasaṅkamitvā paññatte āsane nisīdi.	2	
PA_mn_126:3.1	Atha kho jayaseno rājakumāro yenāyasmā bhūmijo tenupasaṅkami; upasaṅkamitvā āyasmatā bhūmijena saddhiṁ sammodi.	3	
PA_mn_126:3.2	Sammodanīyaṁ kathaṁ sāraṇīyaṁ vītisāretvā ekamantaṁ nisīdi. Ekamantaṁ nisinno kho jayaseno rājakumāro āyasmantaṁ bhūmijaṁ etadavoca:	3	
PA_mn_126:3.3	“santi, bho bhūmija, eke samaṇabrāhmaṇā evaṁvādino evaṁdiṭṭhino:	3	
PA_mn_126:3.4	‘āsañcepi karitvā brahmacariyaṁ caranti, abhabbā phalassa adhigamāya;	3	
PA_mn_126:3.5	anāsañcepi karitvā brahmacariyaṁ caranti, abhabbā phalassa adhigamāya;	3	
PA_mn_126:3.6	āsañca anāsañcepi karitvā brahmacariyaṁ caranti, abhabbā phalassa adhigamāya;	3	
PA_mn_126:3.7	nevāsaṁ nānāsañcepi karitvā brahmacariyaṁ caranti, abhabbā phalassa adhigamāyā’ti.	3	
PA_mn_126:3.8	Idha bhoto bhūmijassa satthā kiṁvādī kimakkhāyī”ti?	3	
PA_mn_126:4.1	“Na kho metaṁ, rājakumāra, bhagavato sammukhā sutaṁ, sammukhā paṭiggahitaṁ.	4	
PA_mn_126:4.2	Ṭhānañca kho etaṁ vijjati yaṁ bhagavā evaṁ byākareyya:	4	
PA_mn_126:4.3	‘āsañcepi karitvā ayoniso brahmacariyaṁ caranti, abhabbā phalassa adhigamāya;	4	
PA_mn_126:4.4	anāsañcepi karitvā ayoniso brahmacariyaṁ caranti, abhabbā phalassa adhigamāya;	4	
PA_mn_126:4.5	āsañca anāsañcepi karitvā ayoniso brahmacariyaṁ caranti, abhabbā phalassa adhigamāya;	4	
PA_mn_126:4.6	nevāsaṁ nānāsañcepi karitvā ayoniso brahmacariyaṁ caranti, abhabbā phalassa adhigamāya.	4	
PA_mn_126:4.7	Āsañcepi karitvā yoniso brahmacariyaṁ caranti, bhabbā phalassa adhigamāya;	4	
PA_mn_126:4.8	anāsañcepi karitvā yoniso brahmacariyaṁ caranti, bhabbā phalassa adhigamāya;	4	
PA_mn_126:4.9	āsañca anāsañcepi karitvā yoniso brahmacariyaṁ caranti, bhabbā phalassa adhigamāya;	4	
PA_mn_126:4.10	nevāsaṁ nānāsañcepi karitvā yoniso brahmacariyaṁ caranti, bhabbā phalassa adhigamāyā’ti.	4	
PA_mn_126:4.11	Na kho me taṁ, rājakumāra, bhagavato sammukhā sutaṁ, sammukhā paṭiggahitaṁ.	4	
PA_mn_126:4.12	Ṭhānañca kho etaṁ vijjati yaṁ bhagavā evaṁ byākareyyā”ti.	4	
PA_mn_126:5.1	“Sace kho bhoto bhūmijassa satthā evaṁvādī evamakkhāyī, addhā bhoto bhūmijassa satthā sabbesaṁyeva puthusamaṇabrāhmaṇānaṁ muddhānaṁ maññe āhacca tiṭṭhatī”ti.	5	
PA_mn_126:6.1	Atha kho jayaseno rājakumāro āyasmantaṁ bhūmijaṁ sakeneva thālipākena parivisi.	6	
PA_mn_126:7.1_0	Atha kho āyasmā bhūmijo pacchābhattaṁ piṇḍapātapaṭikkanto yena bhagavā tenupasaṅkami;	7	
PA_mn_126:7.1_1	upasaṅkamitvā bhagavantaṁ abhivādetvā ekamantaṁ nisīdi. Ekamantaṁ nisinno kho āyasmā	7	
PA_mn_126:7.1_2	bhūmijo bhagavantaṁ etadavoca:	7	
PA_mn_126:7.2	“idhāhaṁ, bhante, pubbaṇhasamayaṁ nivāsetvā pattacīvaramādāya yena jayasenassa rājakumārassa nivesanaṁ tenupasaṅkamiṁ; upasaṅkamitvā paññatte āsane nisīdiṁ.	7	
PA_mn_126:7.3	Atha kho, bhante, jayaseno rājakumāro yenāhaṁ tenupasaṅkami; upasaṅkamitvā mayā saddhiṁ sammodi.	7	
PA_mn_126:7.4	Sammodanīyaṁ kathaṁ sāraṇīyaṁ vītisāretvā ekamantaṁ nisīdi. Ekamantaṁ nisinno kho, bhante, jayaseno rājakumāro maṁ etadavoca:	7	
PA_mn_126:7.5	‘santi, bho bhūmija, eke samaṇabrāhmaṇā evaṁvādino evaṁdiṭṭhino—	7	
PA_mn_126:7.6	āsañcepi karitvā brahmacariyaṁ caranti, abhabbā phalassa adhigamāya;	7	
PA_mn_126:7.7	anāsañcepi karitvā …pe…	7	
PA_mn_126:7.8	āsañca anāsañcepi karitvā brahmacariyaṁ caranti, abhabbā phalassa adhigamāya;	7	
PA_mn_126:7.9	nevāsaṁ nānāsañcepi karitvā brahmacariyaṁ caranti, abhabbā phalassa adhigamāyā’ti.	7	
PA_mn_126:7.10	‘Idha bhoto bhūmijassa satthā kiṁvādī kimakkhāyī’ti?	7	
PA_mn_126:7.11	Evaṁ vutte, ahaṁ, bhante, jayasenaṁ rājakumāraṁ etadavocaṁ:	7	
PA_mn_126:7.12	‘na kho me taṁ, rājakumāra, bhagavato sammukhā sutaṁ, sammukhā paṭiggahitaṁ.	7	
PA_mn_126:7.13	Ṭhānañca kho etaṁ vijjati yaṁ bhagavā evaṁ byākareyya—	7	
PA_mn_126:7.14	āsañcepi karitvā ayoniso brahmacariyaṁ caranti, abhabbā phalassa adhigamāya;	7	
PA_mn_126:7.15	anāsañcepi karitvā ayoniso brahmacariyaṁ caranti, abhabbā phalassa adhigamāya;	7	
PA_mn_126:7.16	āsañca anāsañcepi karitvā ayoniso brahmacariyaṁ caranti, abhabbā phalassa adhigamāya;	7	
PA_mn_126:7.17	nevāsaṁ nānāsañcepi karitvā ayoniso brahmacariyaṁ caranti, abhabbā phalassa adhigamāya.	7	
PA_mn_126:7.18	Āsañcepi karitvā yoniso brahmacariyaṁ caranti, bhabbā phalassa adhigamāya;	7	
PA_mn_126:7.19	anāsañcepi karitvā …pe…	7	
PA_mn_126:7.20	āsañca anāsañcepi karitvā …pe…	7	
PA_mn_126:7.21	nevāsaṁ nānāsañcepi karitvā yoniso brahmacariyaṁ caranti, bhabbā phalassa adhigamāyāti.	7	
PA_mn_126:7.22	Na kho me taṁ, rājakumāra, bhagavato sammukhā sutaṁ, sammukhā paṭiggahitaṁ.	7	
PA_mn_126:7.23	Ṭhānañca kho etaṁ vijjati yaṁ bhagavā evaṁ byākareyyā’ti.	7	
PA_mn_126:7.24	‘Sace bhoto bhūmijassa satthā evaṁvādī evamakkhāyī, addhā bhoto bhūmijassa satthā sabbesaṁyeva puthusamaṇabrāhmaṇānaṁ muddhānaṁ maññe āhacca tiṭṭhatī’ti.	7	
PA_mn_126:7.25_0	‘Kaccāhaṁ, bhante, evaṁ puṭṭho evaṁ byākaramāno vuttavādī ceva bhagavato homi, na	7	
PA_mn_126:7.25_1	ca bhagavantaṁ abhūtena abbhācikkhāmi, dhammassa cānudhammaṁ byākaromi, na ca koci	7	
PA_mn_126:7.25_2	sahadhammiko vādānuvādo gārayhaṁ ṭhānaṁ āgacchatī’”ti?	7	
PA_mn_126:8.1_0	“Taggha tvaṁ, bhūmija, evaṁ puṭṭho evaṁ byākaramāno vuttavādī ceva me hosi, na ca	8	
PA_mn_126:8.1_1	maṁ abhūtena abbhācikkhasi, dhammassa cānudhammaṁ byākarosi, na ca koci sahadhammiko	8	
PA_mn_126:8.1_2	vādānuvādo gārayhaṁ ṭhānaṁ āgacchati.	8	
PA_mn_126:9.1_0	Ye hi keci, bhūmija, samaṇā vā brāhmaṇā vā micchādiṭṭhino micchāsaṅkappā micchāvācā	9	
PA_mn_126:9.1_1	micchākammantā micchāājīvā micchāvāyāmā micchāsatī micchāsamādhino te āsañcepi karitvā	9	
PA_mn_126:9.1_2	brahmacariyaṁ caranti, abhabbā phalassa adhigamāya;	9	
PA_mn_126:9.2	anāsañcepi karitvā brahmacariyaṁ caranti, abhabbā phalassa adhigamāya;	9	
PA_mn_126:9.3	āsañca anāsañcepi karitvā brahmacariyaṁ caranti, abhabbā phalassa adhigamāya;	9	
PA_mn_126:9.4	nevāsaṁ nānāsañcepi karitvā brahmacariyaṁ caranti, abhabbā phalassa adhigamāya.	9	
PA_mn_126:9.5	Taṁ kissa hetu?	9	
PA_mn_126:9.6	Ayoni hesā, bhūmija, phalassa adhigamāya.	9	
PA_mn_126:10.1	Seyyathāpi, bhūmija, puriso telatthiko telagavesī telapariyesanaṁ caramāno vālikaṁ doṇiyā ākiritvā udakena paripphosakaṁ paripphosakaṁ pīḷeyya.	10	
PA_mn_126:10.2	Āsañcepi karitvā vālikaṁ doṇiyā ākiritvā udakena paripphosakaṁ paripphosakaṁ pīḷeyya, abhabbo telassa adhigamāya;	10	
PA_mn_126:10.3	anāsañcepi karitvā vālikaṁ doṇiyā ākiritvā udakena paripphosakaṁ paripphosakaṁ pīḷeyya, abhabbo telassa adhigamāya;	10	
PA_mn_126:10.4	āsañca anāsañcepi karitvā vālikaṁ doṇiyā ākiritvā udakena paripphosakaṁ paripphosakaṁ pīḷeyya, abhabbo telassa adhigamāya;	10	
PA_mn_126:10.5	nevāsaṁ nānāsañcepi karitvā vālikaṁ doṇiyā ākiritvā udakena paripphosakaṁ paripphosakaṁ pīḷeyya, abhabbo telassa adhigamāya.	10	
PA_mn_126:10.6	Taṁ kissa hetu?	10	
PA_mn_126:10.7	Ayoni hesā, bhūmija, telassa adhigamāya.	10	
PA_mn_126:10.8_0	Evameva kho, bhūmija, ye hi keci samaṇā vā brāhmaṇā vā micchādiṭṭhino micchāsaṅkappā	10	
PA_mn_126:10.8_1	micchāvācā micchākammantā micchāājīvā micchāvāyāmā micchāsatī micchāsamādhino te	10	
PA_mn_126:10.8_2	āsañcepi karitvā brahmacariyaṁ caranti, abhabbā phalassa adhigamāya;	10	
PA_mn_126:10.9	anāsañcepi karitvā brahmacariyaṁ caranti, abhabbā phalassa adhigamāya;	10	
PA_mn_126:10.10	āsañca anāsañcepi karitvā brahmacariyaṁ caranti, abhabbā phalassa adhigamāya;	10	
PA_mn_126:10.11	nevāsaṁ nānāsañcepi karitvā brahmacariyaṁ caranti, abhabbā phalassa adhigamāya.	10	
PA_mn_126:10.12	Taṁ kissa hetu?	10	
PA_mn_126:10.13	Ayoni hesā, bhūmija, phalassa adhigamāya.	10	
PA_mn_126:11.1	Seyyathāpi, bhūmija, puriso khīratthiko khīragavesī khīrapariyesanaṁ caramāno gāviṁ taruṇavacchaṁ visāṇato āviñcheyya.	11	
PA_mn_126:11.2	Āsañcepi karitvā gāviṁ taruṇavacchaṁ visāṇato āviñcheyya, abhabbo khīrassa adhigamāya;	11	
PA_mn_126:11.3	anāsañcepi karitvā …pe…	11	
PA_mn_126:11.4	āsañca anāsañcepi karitvā …pe…	11	
PA_mn_126:11.5	nevāsaṁ nānāsañcepi karitvā gāviṁ taruṇavacchaṁ visāṇato āviñcheyya, abhabbo khīrassa adhigamāya.	11	
PA_mn_126:11.6	Taṁ kissa hetu?	11	
PA_mn_126:11.7	Ayoni hesā, bhūmija, khīrassa adhigamāya.	11	
PA_mn_126:11.8	Evameva kho, bhūmija, ye hi keci samaṇā vā brāhmaṇā vā micchādiṭṭhino …pe…	11	
PA_mn_126:11.9	micchāsamādhino te āsañcepi karitvā brahmacariyaṁ caranti, abhabbā phalassa adhigamāya;	11	
PA_mn_126:11.10	anāsañcepi karitvā …pe…	11	
PA_mn_126:11.11	āsañca anāsañcepi karitvā …pe…	11	
PA_mn_126:11.12	nevāsaṁ nānāsañcepi karitvā brahmacariyaṁ caranti, abhabbā phalassa adhigamāya.	11	
PA_mn_126:11.13	Taṁ kissa hetu?	11	
PA_mn_126:11.14	Ayoni hesā, bhūmija, phalassa adhigamāya.	11	
PA_mn_126:12.1	Seyyathāpi, bhūmija, puriso navanītatthiko navanītagavesī navanītapariyesanaṁ caramāno udakaṁ kalase āsiñcitvā matthena āviñcheyya.	12	
PA_mn_126:12.2	Āsañcepi karitvā udakaṁ kalase āsiñcitvā matthena āviñcheyya, abhabbo navanītassa adhigamāya;	12	
PA_mn_126:12.3	anāsañcepi karitvā …pe…	12	
PA_mn_126:12.4	āsañca anāsañcepi karitvā …pe…	12	
PA_mn_126:12.5	nevāsaṁ nānāsañcepi karitvā udakaṁ kalase āsiñcitvā matthena āviñcheyya, abhabbo navanītassa adhigamāya.	12	
PA_mn_126:12.6	Taṁ kissa hetu?	12	
PA_mn_126:12.7	Ayoni hesā, bhūmija, navanītassa adhigamāya.	12	
PA_mn_126:12.8	Evameva kho, bhūmija, ye hi keci samaṇā vā brāhmaṇā vā micchādiṭṭhino …pe…	12	
PA_mn_126:12.9	micchāsamādhino te āsañcepi karitvā brahmacariyaṁ caranti, abhabbā phalassa adhigamāya;	12	
PA_mn_126:12.10	anāsañcepi karitvā …pe…	12	
PA_mn_126:12.11	āsañca anāsañcepi karitvā …pe…	12	
PA_mn_126:12.12	nevāsaṁ nānāsañcepi karitvā brahmacariyaṁ caranti, abhabbā phalassa adhigamāya.	12	
PA_mn_126:12.13	Taṁ kissa hetu?	12	
