segmentnr	original	folio	analyzed
PA_pv_21:0.1	Petavatthu	0	
PA_pv_21:0.2	Ubbarivagga	0	
PA_pv_21:0.3	9. Aṅkurapetavatthu	0	
PA_pv_21:1.1	“Yassa atthāya gacchāma,	1	
PA_pv_21:1.2	kambojaṁ dhanahārakā;	1	
PA_pv_21:1.3	Ayaṁ kāmadado yakkho,	1	
PA_pv_21:1.4	imaṁ yakkhaṁ nayāmase.	1	
PA_pv_21:2.1	Imaṁ yakkhaṁ gahetvāna,	2	
PA_pv_21:2.2	Sādhukena pasayha vā;	2	
PA_pv_21:2.3	Yānaṁ āropayitvāna,	2	
PA_pv_21:2.4	Khippaṁ gacchāma dvārakan”ti.	2	
PA_pv_21:3.1	“Yassa rukkhassa chāyāya,	3	
PA_pv_21:3.2	nisīdeyya sayeyya vā;	3	
PA_pv_21:3.3	Na tassa sākhaṁ bhañjeyya,	3	
PA_pv_21:3.4	mittadubbho hi pāpako”ti.	3	
PA_pv_21:4.1	“Yassa rukkhassa chāyāya,	4	
PA_pv_21:4.2	nisīdeyya sayeyya vā;	4	
PA_pv_21:4.3	Khandhampi tassa chindeyya,	4	
PA_pv_21:4.4	attho ce tādiso siyā”ti.	4	
PA_pv_21:5.1	“Yassa rukkhassa chāyāya,	5	
PA_pv_21:5.2	nisīdeyya sayeyya vā;	5	
PA_pv_21:5.3	Na tassa pattaṁ bhindeyya,	5	
PA_pv_21:5.4	mittadubbho hi pāpako”ti.	5	
PA_pv_21:6.1	“Yassa rukkhassa chāyāya,	6	
PA_pv_21:6.2	nisīdeyya sayeyya vā;	6	
PA_pv_21:6.3	Samūlampi taṁ abbuhe,	6	
PA_pv_21:6.4	attho ce tādiso siyā”ti.	6	
PA_pv_21:7.1	“Yassekarattimpi ghare vaseyya,	7	
PA_pv_21:7.2	Yatthannapānaṁ puriso labhetha;	7	
PA_pv_21:7.3	Na tassa pāpaṁ manasāpi cintaye,	7	
PA_pv_21:7.4	Kataññutā sappurisehi vaṇṇitā.	7	
PA_pv_21:8.1	Yassekarattimpi ghare vaseyya,	8	
PA_pv_21:8.2	Annena pānena upaṭṭhito siyā;	8	
PA_pv_21:8.3	Na tassa pāpaṁ manasāpi cintaye,	8	
PA_pv_21:8.4	Adubbhapāṇī dahate mittadubbhiṁ.	8	
PA_pv_21:9.1	Yo pubbe katakalyāṇo,	9	
PA_pv_21:9.2	pacchā pāpena hiṁsati;	9	
PA_pv_21:9.3	Allapāṇihato poso,	9	
PA_pv_21:9.4	na so bhadrāni passatī”ti.	9	
PA_pv_21:10.1	“Nāhaṁ devena vā manussena vā,	10	
PA_pv_21:10.2	Issariyena vāhaṁ suppasayho;	10	
PA_pv_21:10.3	Yakkhohamasmi paramiddhipatto,	10	
PA_pv_21:10.4	Dūraṅgamo vaṇṇabalūpapanno”ti.	10	
PA_pv_21:11.1	“Pāṇi te sabbaso vaṇṇo,	11	
PA_pv_21:11.2	pañcadhāro madhussavo;	11	
PA_pv_21:11.3	Nānārasā paggharanti,	11	
PA_pv_21:11.4	maññehaṁ taṁ purindadan”ti.	11	
PA_pv_21:12.1	“Nāmhi devo na gandhabbo,	12	
PA_pv_21:12.2	nāpi sakko purindado;	12	
PA_pv_21:12.3	Petaṁ maṁ aṅkura jānāhi,	12	
PA_pv_21:12.4	roruvamhā idhāgatan”ti.	12	
PA_pv_21:13.1	“Kiṁsīlo kiṁsamācāro,	13	
PA_pv_21:13.2	roruvasmiṁ pure tuvaṁ;	13	
PA_pv_21:13.3	Kena te brahmacariyena,	13	
PA_pv_21:13.4	puññaṁ pāṇimhi ijjhatī”ti.	13	
PA_pv_21:14.1	“Tunnavāyo pure āsiṁ,	14	
PA_pv_21:14.2	roruvasmiṁ tadā ahaṁ;	14	
PA_pv_21:14.3	Sukicchavutti kapaṇo,	14	
PA_pv_21:14.4	na me vijjati dātave.	14	
PA_pv_21:15.1	Nivesanañca me āsi,	15	
PA_pv_21:15.2	asayhassa upantike;	15	
PA_pv_21:15.3	Saddhassa dānapatino,	15	
PA_pv_21:15.4	katapuññassa lajjino.	15	
PA_pv_21:16.1	Tattha yācanakāyanti,	16	
PA_pv_21:16.2	nānāgottā vanibbakā;	16	
PA_pv_21:16.3	Te ca maṁ tattha pucchanti,	16	
PA_pv_21:16.4	asayhassa nivesanaṁ.	16	
PA_pv_21:17.1	Kattha gacchāma bhaddaṁ vo,	17	
PA_pv_21:17.2	kattha dānaṁ padīyati;	17	
PA_pv_21:17.3	Tesāhaṁ puṭṭho akkhāmi,	17	
PA_pv_21:17.4	asayhassa nivesanaṁ.	17	
PA_pv_21:18.1	Paggayha dakkhiṇaṁ bāhuṁ,	18	
PA_pv_21:18.2	ettha gacchatha bhaddaṁ vo;	18	
PA_pv_21:18.3	Ettha dānaṁ padīyati,	18	
PA_pv_21:18.4	asayhassa nivesane.	18	
PA_pv_21:19.1	Tena pāṇi kāmadado,	19	
PA_pv_21:19.2	tena pāṇi madhussavo;	19	
PA_pv_21:19.3	Tena me brahmacariyena,	19	
PA_pv_21:19.4	puññaṁ pāṇimhi ijjhatī”ti.	19	
PA_pv_21:20.1	“Na kira tvaṁ adā dānaṁ,	20	
PA_pv_21:20.2	Sakapāṇīhi kassaci;	20	
PA_pv_21:20.3	Parassa dānaṁ anumodamāno,	20	
PA_pv_21:20.4	Pāṇiṁ paggayha pāvadi.	20	
PA_pv_21:21.1	Tena pāṇi kāmadado,	21	
PA_pv_21:21.2	tena pāṇi madhussavo;	21	
PA_pv_21:21.3	Tena te brahmacariyena,	21	
PA_pv_21:21.4	puññaṁ pāṇimhi ijjhati.	21	
PA_pv_21:22.1	Yo so dānamadā bhante,	22	
PA_pv_21:22.2	pasanno sakapāṇibhi;	22	
PA_pv_21:22.3	So hitvā mānusaṁ dehaṁ,	22	
PA_pv_21:22.4	kiṁ nu so disataṁ gato”ti.	22	
PA_pv_21:23.1	“Nāhaṁ pajānāmi asayhasāhino,	23	
PA_pv_21:23.2	Aṅgīrasassa gatiṁ āgatiṁ vā;	23	
PA_pv_21:23.3	Sutañca me vessavaṇassa santike,	23	
PA_pv_21:23.4	Sakkassa sahabyataṁ gato asayho”ti.	23	
PA_pv_21:24.1	“Alameva kātuṁ kalyāṇaṁ,	24	
PA_pv_21:24.2	dānaṁ dātuṁ yathārahaṁ;	24	
PA_pv_21:24.3	Pāṇiṁ kāmadadaṁ disvā,	24	
PA_pv_21:24.4	ko puññaṁ na karissati.	24	
PA_pv_21:25.1	So hi nūna ito gantvā,	25	
PA_pv_21:25.2	anuppatvāna dvārakaṁ;	25	
PA_pv_21:25.3	Dānaṁ paṭṭhapayissāmi,	25	
PA_pv_21:25.4	yaṁ mamassa sukhāvahaṁ.	25	
PA_pv_21:26.1	Dassāmannañca pānañca,	26	
PA_pv_21:26.2	vatthasenāsanāni ca;	26	
PA_pv_21:26.3	Papañca udapānañca,	26	
PA_pv_21:26.4	dugge saṅkamanāni cā”ti.	26	
PA_pv_21:27.1	“Kena te aṅgulī kuṇā,	27	
PA_pv_21:27.2	mukhañca kuṇalīkataṁ;	27	
PA_pv_21:27.3	Akkhīni ca paggharanti,	27	
PA_pv_21:27.4	kiṁ pāpaṁ pakataṁ tayā”ti.	27	
PA_pv_21:28.1	“Aṅgīrasassa gahapatino,	28	
PA_pv_21:28.2	Saddhassa gharamesino;	28	
PA_pv_21:28.3	Tassāhaṁ dānavissagge,	28	
PA_pv_21:28.4	Dāne adhikato ahuṁ.	28	
PA_pv_21:29.1	Tattha yācanake disvā,	29	
PA_pv_21:29.2	āgate bhojanatthike;	29	
PA_pv_21:29.3	Ekamantaṁ apakkamma,	29	
PA_pv_21:29.4	akāsiṁ kuṇaliṁ mukhaṁ.	29	
PA_pv_21:30.1	Tena me aṅgulī kuṇā,	30	
PA_pv_21:30.2	mukhañca kuṇalīkataṁ;	30	
PA_pv_21:30.3	Akkhīni me paggharanti,	30	
PA_pv_21:30.4	taṁ pāpaṁ pakataṁ mayā”ti.	30	
PA_pv_21:31.1	“Dhammena te kāpurisa,	31	
PA_pv_21:31.2	mukhañca kuṇalīkataṁ;	31	
PA_pv_21:31.3	Akkhīni ca paggharanti,	31	
PA_pv_21:31.4	yaṁ taṁ parassa dānassa;	31	
PA_pv_21:31.5	Akāsi kuṇaliṁ mukhaṁ.	31	
PA_pv_21:32.1	Kathaṁ hi dānaṁ dadamāno,	32	
PA_pv_21:32.2	kareyya parapattiyaṁ;	32	
PA_pv_21:32.3	Annaṁ pānaṁ khādanīyaṁ,	32	
PA_pv_21:32.4	vatthasenāsanāni ca.	32	
PA_pv_21:33.1	So hi nūna ito gantvā,	33	
PA_pv_21:33.2	anuppatvāna dvārakaṁ;	33	
PA_pv_21:33.3	Dānaṁ paṭṭhapayissāmi,	33	
PA_pv_21:33.4	yaṁ mamassa sukhāvahaṁ.	33	
PA_pv_21:34.1	Dassāmannañca pānañca,	34	
PA_pv_21:34.2	vatthasenāsanāni ca;	34	
PA_pv_21:34.3	Papañca udapānañca,	34	
PA_pv_21:34.4	dugge saṅkamanāni cā”ti.	34	
PA_pv_21:35.1	Tato hi so nivattitvā,	35	
PA_pv_21:35.2	anuppatvāna dvārakaṁ;	35	
PA_pv_21:35.3	Dānaṁ paṭṭhapayi aṅkuro,	35	
PA_pv_21:35.4	yaṁtumassa sukhāvahaṁ.	35	
PA_pv_21:36.1	Adā annañca pānañca,	36	
PA_pv_21:36.2	vatthasenāsanāni ca;	36	
PA_pv_21:36.3	Papañca udapānañca,	36	
PA_pv_21:36.4	vippasannena cetasā.	36	
PA_pv_21:37.1	Ko chāto ko ca tasito,	37	
PA_pv_21:37.2	ko vatthaṁ paridahissati;	37	
PA_pv_21:37.3	Kassa santāni yoggāni,	37	
PA_pv_21:37.4	ito yojentu vāhanaṁ.	37	
PA_pv_21:38.1	Ko chatticchati gandhañca,	38	
PA_pv_21:38.2	ko mālaṁ ko upāhanaṁ;	38	
PA_pv_21:38.3	Itissu tattha ghosenti,	38	
PA_pv_21:38.4	kappakā sūdamāgadhā;	38	
PA_pv_21:38.5	Sadā sāyañca pāto ca,	38	
PA_pv_21:38.6	aṅkurassa nivesane.	38	
PA_pv_21:39.1	“‘Sukhaṁ supati aṅkuro’,	39	
PA_pv_21:39.2	iti jānāti maṁ jano;	39	
PA_pv_21:39.3	Dukkhaṁ supāmi sindhaka,	39	
PA_pv_21:39.4	yaṁ na passāmi yācake.	39	
PA_pv_21:40.1	‘Sukhaṁ supati aṅkuro’,	40	
PA_pv_21:40.2	iti jānāti maṁ jano;	40	
PA_pv_21:40.3	Dukkhaṁ sindhaka supāmi,	40	
PA_pv_21:40.4	appake su vanibbake”ti.	40	
PA_pv_21:41.1	“Sakko ce te varaṁ dajjā,	41	
PA_pv_21:41.2	tāvatiṁsānamissaro;	41	
PA_pv_21:41.3	Kissa sabbassa lokassa,	41	
PA_pv_21:41.4	varamāno varaṁ vare”ti.	41	
PA_pv_21:42.1	“Sakko ce me varaṁ dajjā,	42	
PA_pv_21:42.2	tāvatiṁsānamissaro;	42	
PA_pv_21:42.3	Kāluṭṭhitassa me sato,	42	
PA_pv_21:42.4	sūriyuggamanaṁ pati;	42	
PA_pv_21:42.5	Dibbā bhakkhā pātubhaveyyuṁ,	42	
PA_pv_21:42.6	sīlavanto ca yācakā.	42	
PA_pv_21:43.1	Dadato me na khīyetha,	43	
PA_pv_21:43.2	datvā nānutapeyyahaṁ;	43	
PA_pv_21:43.3	Dadaṁ cittaṁ pasādeyyaṁ,	43	
PA_pv_21:43.4	etaṁ sakkaṁ varaṁ vare”ti.	43	
PA_pv_21:44.1	“Na sabbavittāni pare pavecche,	44	
PA_pv_21:44.2	Dadeyya dānañca dhanañca rakkhe;	44	
PA_pv_21:44.3	Tasmā hi dānā dhanameva seyyo,	44	
PA_pv_21:44.4	Atippadānena kulā na honti.	44	
PA_pv_21:45.1	Adānamatidānañca,	45	
PA_pv_21:45.2	Nappasaṁsanti paṇḍitā;	45	
PA_pv_21:45.3	Tasmā hi dānā dhanameva seyyo,	45	
PA_pv_21:45.4	Samena vatteyya sa dhīradhammo”ti.	45	
PA_pv_21:46.1	“Aho vata re ahameva dajjaṁ,	46	
PA_pv_21:46.2	Santo ca maṁ sappurisā bhajeyyuṁ;	46	
