segmentnr	original	analyzed
PA_pli-tv-bi-vb_np4:0.1	Theravāda Vinaya	▁ther a vād a ▁vinay a
PA_pli-tv-bi-vb_np4:0.2	Bhikkhunivibhaṅga	▁bhikkhu ni vibhaṃg a
PA_pli-tv-bi-vb_np4:0.3	Nissaggiyakaṇḍa	▁nissaggiy akaṇḍ a
PA_pli-tv-bi-vb_np4:0.4	Pattavagga	▁patt avagga
PA_pli-tv-bi-vb_np4:0.5	4. Aññaviññāpanasikkhāpada	▁aññ avi ññā pan asikkhāpad a
PA_pli-tv-bi-vb_np4:1.1	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	▁tena ▁samayena ▁buddho ▁bhagavā ▁sāvatthiyaṃ ▁viharati ▁jetavane ▁ anāthapiṇḍikassa ▁ārām e
PA_pli-tv-bi-vb_np4:1.2	Tena kho pana samayena thullanandā bhikkhunī gilānā hoti.	▁tena ▁kho ▁pana ▁samayena ▁ thu ll ana nd ā ▁bhikkhunī ▁gilān ā ▁hoti
PA_pli-tv-bi-vb_np4:1.3	Atha kho aññataro upāsako yena thullanandā bhikkhunī tenupasaṅkami; upasaṅkamitvā thullanandaṁ bhikkhuniṁ etadavoca—	▁atha ▁kho ▁aññatar o ▁upāsako ▁yena ▁ thu ll ana nd ā ▁bhikkhunī ▁tenupasaṃkami ▁upasaṃkamitvā ▁ thu ll ana nd aṃ ▁bhikkhu ni ṃ ▁etadavoca
PA_pli-tv-bi-vb_np4:1.4	“kiṁ te, ayye, aphāsu, kiṁ āharīyatū”ti?	▁kiṃ ▁te ▁a yy e ▁ap hā su ▁kiṃ ▁āhar ī ya tūti
PA_pli-tv-bi-vb_np4:1.5	“Sappinā me, āvuso, attho”ti.	▁sappi nā ▁me ▁āvuso ▁attho ti
PA_pli-tv-bi-vb_np4:1.6	Atha kho so upāsako aññatarassa āpaṇikassa gharā kahāpaṇassa sappiṁ āharitvā thullanandāya bhikkhuniyā adāsi.	▁atha ▁kho ▁so ▁upāsako ▁aññatar assa ▁ āpa ṇi kassa ▁ghar ā ▁ka hāp a ṇ assa ▁sappi ṃ ▁āharitvā ▁ thu ll ana nd āya ▁bhikkhuniyā ▁adāsi
PA_pli-tv-bi-vb_np4:1.7	Thullanandā bhikkhunī evamāha—	▁ thu ll ana nd ā ▁bhikkhunī ▁evamāha
PA_pli-tv-bi-vb_np4:1.8	“na me, āvuso, sappinā attho;	▁na ▁me ▁āvuso ▁sappi nā ▁attho
PA_pli-tv-bi-vb_np4:1.9	telena me attho”ti.	▁te l ena ▁me ▁attho ti
PA_pli-tv-bi-vb_np4:1.10	Atha kho so upāsako yena so āpaṇiko tenupasaṅkami; upasaṅkamitvā taṁ āpaṇikaṁ etadavoca—	▁atha ▁kho ▁so ▁upāsako ▁yena ▁so ▁ āpa ṇ iko ▁tenupasaṃkami ▁upasaṃkamitvā ▁taṃ ▁ āpa ṇ ikaṃ ▁etadavoca
PA_pli-tv-bi-vb_np4:1.11	“na kirāyyo, ayyāya sappinā attho, telena attho.	▁na ▁ki rā yy o ▁ayyā ya ▁sappi nā ▁attho ▁te l ena ▁attho
PA_pli-tv-bi-vb_np4:1.12	Handa te sappiṁ, telaṁ me dehī”ti.	▁ han da ▁te ▁sappi ṃ ▁te laṃ ▁me ▁d ehīti
