segmentnr	original	folio	analyzed
PA_tha-ap_253:0.1	Therāpadāna	0	
PA_tha-ap_253:0.2	Thomakavagga	0	
PA_tha-ap_253:0.3	1. Thomakattheraapadāna	0	
PA_tha-ap_253:1.1	“Devaloke ṭhito santo,	1	
PA_tha-ap_253:1.2	vipassissa mahesino;	1	
PA_tha-ap_253:1.3	Dhammaṁ suṇitvā mudito,	1	
PA_tha-ap_253:1.4	imaṁ vācaṁ abhāsahaṁ.	1	
PA_tha-ap_253:2.1	‘Namo te purisājañña,	2	
PA_tha-ap_253:2.2	namo te purisuttama;	2	
PA_tha-ap_253:2.3	Bahujjanaṁ tārayasi,	2	
PA_tha-ap_253:2.4	desento amataṁ padaṁ’.	2	
PA_tha-ap_253:3.1	Ekanavutito kappe,	3	
PA_tha-ap_253:3.2	yaṁ vācamabhaṇiṁ tadā;	3	
PA_tha-ap_253:3.3	Duggatiṁ nābhijānāmi,	3	
PA_tha-ap_253:3.4	thomanāya idaṁ phalaṁ.	3	
PA_tha-ap_253:4.1	Paṭisambhidā catasso,	4	
PA_tha-ap_253:4.2	vimokkhāpi ca aṭṭhime;	4	
PA_tha-ap_253:4.3	Chaḷabhiññā sacchikatā,	4	
PA_tha-ap_253:4.4	kataṁ buddhassa sāsanaṁ”.	4	
PA_tha-ap_253:5.1	Itthaṁ sudaṁ āyasmā thomako thero imā gāthāyo abhāsitthāti.	5	
PA_tha-ap_253:6.1	Thomakattherassāpadānaṁ paṭhamaṁ.	6	
