segmentnr	original	analyzed
PA_iti_56:0.1	Itivuttaka 56	itivuttaka 
PA_iti_56:0.2	Tikanipāta	tika nipāta 
PA_iti_56:0.3	Paṭhamavagga	paṭhama vagga 
PA_iti_56:0.4	Paṭhamaāsavasutta	paṭhama āsava sutta 
PA_iti_56:1.1	Vuttañhetaṁ bhagavatā vuttamarahatāti me sutaṁ:	vuttam ha etam bhagavatā vuttam arahatā iti me suta 
PA_iti_56:2.1	“Tayome, bhikkhave, āsavā.	tayo me bhikkhave āsavā 
PA_iti_56:2.2	Katame tayo?	katame tayaḥ 
PA_iti_56:2.3	Kāmāsavo, bhavāsavo, avijjāsavo—	kāma āsavaḥ bhava āsavaḥ avijja āsavaḥ 
PA_iti_56:2.4	ime kho, bhikkhave, tayo āsavā”ti.	ime kho bhikkhave tayo āsavā ti 
PA_iti_56:2.5	Etamatthaṁ bhagavā avoca.	etam attham bhagavān avoca 
PA_iti_56:2.6	Tatthetaṁ iti vuccati:	tattha itam iti vuccati 
PA_iti_56:3.1	“Samāhito sampajāno,	samāhitaḥ sampajānaḥ 
PA_iti_56:3.2	sato buddhassa sāvako;	sataḥ buddhassa sāvako 
PA_iti_56:3.3	Āsave ca pajānāti,	āsave ca pajānāti 
PA_iti_56:3.4	āsavānañca sambhavaṁ.	sambhava 
PA_iti_56:4.1	Yattha cetā nirujjhanti,	yattha cetāḥ nirujjhanti 
PA_iti_56:4.2	maggañca khayagāminaṁ;	maggan ca khaya gāmina 
PA_iti_56:4.3	Āsavānaṁ khayā bhikkhu,	āsavānam khayā bhikkhu 
PA_iti_56:4.4	nicchāto parinibbuto”ti.	nicchātaḥ parinibbuto ti 
PA_iti_56:5.1	Ayampi attho vutto bhagavatā, iti me sutanti.	ayam pi atthaḥ vuttaḥ bhagavatā iti me sutam ti 
PA_iti_56:5.2	Sattamaṁ.	sattama 
