segmentnr	original	folio	analyzed
PA_pv_35:0.1	Petavatthu	0	
PA_pv_35:0.2	Cūḷavagga	0	
PA_pv_35:0.3	10. Dhātuvivaṇṇapetavatthu	0	
PA_pv_35:1.1	“Antalikkhasmiṁ tiṭṭhanto,	1	
PA_pv_35:1.2	Duggandho pūti vāyasi;	1	
PA_pv_35:1.3	Mukhañca te kimayo pūtigandhaṁ,	1	
PA_pv_35:1.4	Khādanti kiṁ kammamakāsi pubbe.	1	
PA_pv_35:2.1	Tato satthaṁ gahetvāna,	2	
PA_pv_35:2.2	okkantanti punappunaṁ;	2	
PA_pv_35:2.3	Khārena paripphositvā,	2	
PA_pv_35:2.4	okkantanti punappunaṁ.	2	
PA_pv_35:3.1	Kiṁ nu kāyena vācāya,	3	
PA_pv_35:3.2	manasā dukkaṭaṁ kataṁ;	3	
PA_pv_35:3.3	Kissa kammavipākena,	3	
PA_pv_35:3.4	idaṁ dukkhaṁ nigacchasī”ti.	3	
PA_pv_35:4.1	“Ahaṁ rājagahe ramme,	4	
PA_pv_35:4.2	ramaṇīye giribbaje;	4	
PA_pv_35:4.3	Issaro dhanadhaññassa,	4	
PA_pv_35:4.4	supahūtassa mārisa.	4	
PA_pv_35:5.1	Tassāyaṁ me bhariyā ca,	5	
PA_pv_35:5.2	dhītā ca suṇisā ca me;	5	
PA_pv_35:5.3	Tā mālaṁ uppalañcāpi,	5	
PA_pv_35:5.4	paccagghañca vilepanaṁ;	5	
PA_pv_35:5.5	Thūpaṁ harantiyo vāresiṁ,	5	
PA_pv_35:5.6	taṁ pāpaṁ pakataṁ mayā.	5	
PA_pv_35:6.1	Chaḷāsītisahassāni,	6	
PA_pv_35:6.2	mayaṁ paccattavedanā;	6	
PA_pv_35:6.3	Thūpapūjaṁ vivaṇṇetvā,	6	
PA_pv_35:6.4	paccāma niraye bhusaṁ.	6	
PA_pv_35:7.1	Ye ca kho thūpapūjāya,	7	
PA_pv_35:7.2	vattante arahato mahe;	7	
PA_pv_35:7.3	Ādīnavaṁ pakāsenti,	7	
PA_pv_35:7.4	vivecayetha ne tato.	7	
PA_pv_35:8.1	Imā ca passa āyantiyo,	8	
PA_pv_35:8.2	Māladhārī alaṅkatā;	8	
PA_pv_35:8.3	Mālāvipākaṁnubhontiyo,	8	
PA_pv_35:8.4	Samiddhā ca tā yasassiniyo.	8	
PA_pv_35:9.1	Tañca disvāna accheraṁ,	9	
PA_pv_35:9.2	abbhutaṁ lomahaṁsanaṁ;	9	
PA_pv_35:9.3	Namo karonti sappaññā,	9	
PA_pv_35:9.4	vandanti taṁ mahāmuniṁ.	9	
PA_pv_35:10.1	Sohaṁ nūna ito gantvā,	10	
PA_pv_35:10.2	yoniṁ laddhāna mānusiṁ;	10	
PA_pv_35:10.3	Thūpapūjaṁ karissāmi,	10	
PA_pv_35:10.4	appamatto punappunan”ti.	10	
PA_pv_35:11.1	Dhātuvivaṇṇapetavatthu dasamaṁ.	11	
PA_pv_35:12.1	Cūḷavaggo tatiyo.	12	
PA_pv_35:13.1	Tassuddānaṁ	13	
PA_pv_35:14.1	Abhijjamāno kuṇḍiyo,	14	
PA_pv_35:14.2	rathakārī bhusena ca;	14	
PA_pv_35:14.3	Kumāro gaṇikā ceva,	14	
PA_pv_35:14.4	dve luddā piṭṭhipūjanā;	14	
PA_pv_35:14.5	Vaggo tena pavuccatīti.	14	
