segmentnr	original	folio	analyzed
PA_mn_10:0.1	Majjhima Nikāya 10	0	
PA_mn_10:0.2	Satipaṭṭhānasutta	0	
PA_mn_10:1.1	Evaṁ me sutaṁ—	1	
PA_mn_10:1.2	ekaṁ samayaṁ bhagavā kurūsu viharati kammāsadhammaṁ nāma kurūnaṁ nigamo.	1	
PA_mn_10:1.3	Tatra kho bhagavā bhikkhū āmantesi:	1	
PA_mn_10:1.4	“bhikkhavo”ti.	1	
PA_mn_10:1.5	“Bhadante”ti te bhikkhū bhagavato paccassosuṁ.	1	
PA_mn_10:1.6	Bhagavā etadavoca:	1	
PA_mn_10:2.1_0	“Ekāyano ayaṁ, bhikkhave, maggo sattānaṁ visuddhiyā, sokaparidevānaṁ samatikkamāya,	2	
PA_mn_10:2.1_1	dukkhadomanassānaṁ atthaṅgamāya, ñāyassa adhigamāya, nibbānassa sacchikiriyāya, yadidaṁ	2	
PA_mn_10:2.1_2	cattāro satipaṭṭhānā.	2	
PA_mn_10:3.1	Katame cattāro?	3	
PA_mn_10:3.2	Idha, bhikkhave, bhikkhu kāye kāyānupassī viharati ātāpī sampajāno satimā, vineyya loke abhijjhādomanassaṁ;	3	
PA_mn_10:3.3	vedanāsu vedanānupassī viharati ātāpī sampajāno satimā, vineyya loke abhijjhādomanassaṁ;	3	
PA_mn_10:3.4	citte cittānupassī viharati ātāpī sampajāno satimā, vineyya loke abhijjhādomanassaṁ;	3	
PA_mn_10:3.5	dhammesu dhammānupassī viharati ātāpī sampajāno satimā, vineyya loke abhijjhādomanassaṁ.	3	
PA_mn_10:3.6	Uddeso niṭṭhito.	3	
PA_mn_10:4.0.1	1. Kāyānupassanā	4	
PA_mn_10:4.0.2	1.1. Kāyānupassanāānāpānapabba	4	
PA_mn_10:4.1	Kathañca, bhikkhave, bhikkhu kāye kāyānupassī viharati?	4	
PA_mn_10:4.2	Idha, bhikkhave, bhikkhu araññagato vā rukkhamūlagato vā suññāgāragato vā nisīdati, pallaṅkaṁ ābhujitvā, ujuṁ kāyaṁ paṇidhāya, parimukhaṁ satiṁ upaṭṭhapetvā.	4	
PA_mn_10:4.3	So satova assasati, satova passasati.	4	
