segmentnr	original	folio	analyzed
PA_bi-vb_np7:0.1	Theravāda Vinaya	0	
PA_bi-vb_np7:0.2	Bhikkhunivibhaṅga	0	
PA_bi-vb_np7:0.3	Nissaggiyakaṇḍa	0	
PA_bi-vb_np7:0.4	Pattavagga	0	
PA_bi-vb_np7:0.5	7. Dutiyasaṅghikacetāpanasikkhāpada	0	
PA_bi-vb_np7:1.1	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_bi-vb_np7:1.2	Tena kho pana samayena upāsakā bhikkhunisaṅghassa cīvaratthāya chandakaṁ saṅgharitvā aññatarassa pāvārikassa ghare parikkhāraṁ nikkhipitvā bhikkhuniyo upasaṅkamitvā etadavocuṁ—	1	
PA_bi-vb_np7:1.3	“amukassa, ayye, pāvārikassa ghare cīvaratthāya parikkhāro nikkhitto, tato cīvaraṁ āharāpetvā bhājethā”ti.	1	
PA_bi-vb_np7:1.4	Bhikkhuniyo tena ca parikkhārena sayampi yācitvā bhesajjaṁ cetāpetvā paribhuñjiṁsu.	1	
PA_bi-vb_np7:1.5	Upāsakā jānitvā ujjhāyanti khiyyanti vipācenti—	1	
PA_bi-vb_np7:1.6	“kathañhi nāma bhikkhuniyo aññadatthikena parikkhārena aññuddisikena saṅghikena saññācikena aññaṁ cetāpessantī”ti …pe…	1	
PA_bi-vb_np7:1.7	“saccaṁ kira, bhikkhave, bhikkhuniyo aññadatthikena parikkhārena aññuddisikena saṅghikena saññācikena aññaṁ cetāpentī”ti?	1	
PA_bi-vb_np7:1.8	“Saccaṁ, bhagavā”ti.	1	
PA_bi-vb_np7:1.9	Vigarahi buddho bhagavā …pe…	1	
PA_bi-vb_np7:1.10	kathañhi nāma, bhikkhave, bhikkhuniyo aññadatthikena parikkhārena aññuddisikena saṅghikena saññācikena aññaṁ cetāpessanti.	1	
PA_bi-vb_np7:1.11	Netaṁ, bhikkhave, appasannānaṁ vā pasādāya …pe…	1	
PA_bi-vb_np7:1.12	evañca pana, bhikkhave, bhikkhuniyo imaṁ sikkhāpadaṁ uddisantu—	1	
PA_bi-vb_np7:1.13.1	“Yā pana bhikkhunī aññadatthikena parikkhārena aññuddisikena saṅghikena saññācikena aññaṁ cetāpeyya, nissaggiyaṁ pācittiyan”ti.	1	
PA_bi-vb_np7:2.1	Yā panāti	2	
PA_bi-vb_np7:2.2	yā yādisā …pe…	2	
PA_bi-vb_np7:2.3	bhikkhunīti	2	
PA_bi-vb_np7:2.4	…pe… ayaṁ imasmiṁ atthe adhippetā bhikkhunīti.	2	
PA_bi-vb_np7:2.5	Aññadatthikena parikkhārena aññuddisikenāti	2	
PA_bi-vb_np7:2.6	aññassatthāya dinnena.	2	
PA_bi-vb_np7:2.7	Saṅghikenāti	2	
PA_bi-vb_np7:2.8	saṅghassa, na gaṇassa, na ekabhikkhuniyā.	2	
PA_bi-vb_np7:2.9	Saññācikenāti	2	
PA_bi-vb_np7:2.10	sayaṁ yācitvā.	2	
PA_bi-vb_np7:2.11	Aññaṁ cetāpeyyāti	2	
PA_bi-vb_np7:2.12	yaṁatthāya dinnaṁ taṁ ṭhapetvā aññaṁ cetāpeti, payoge dukkaṭaṁ.	2	
PA_bi-vb_np7:2.13	Paṭilābhena nissaggiyaṁ hoti.	2	
PA_bi-vb_np7:2.14	Nissajjitabbaṁ saṅghassa vā gaṇassa vā ekabhikkhuniyā vā.	2	
PA_bi-vb_np7:2.15	Evañca pana, bhikkhave, nissajjitabbaṁ.	2	
PA_bi-vb_np7:2.16	…pe…	2	
PA_bi-vb_np7:2.17	“idaṁ me, ayye, aññadatthikena parikkhārena aññuddisikena saṅghikena saññācikena aññaṁ cetāpitaṁ nissaggiyaṁ, imāhaṁ saṅghassa nissajjāmī”ti …pe…	2	
PA_bi-vb_np7:2.18	dadeyyā”ti …pe…	2	
PA_bi-vb_np7:2.19	dadeyyun”ti …pe…	2	
PA_bi-vb_np7:2.20	ayyāya dammī”ti.	2	
PA_bi-vb_np7:2.21.1	Aññadatthike aññadatthikasaññā aññaṁ cetāpeti, nissaggiyaṁ pācittiyaṁ.	2	
PA_bi-vb_np7:2.22	Aññadatthike vematikā aññaṁ cetāpeti, nissaggiyaṁ pācittiyaṁ.	2	
PA_bi-vb_np7:2.23	Aññadatthike anaññadatthikasaññā aññaṁ cetāpeti, nissaggiyaṁ pācittiyaṁ.	2	
PA_bi-vb_np7:2.24	Nissaṭṭhaṁ paṭilabhitvā yathādāne upanetabbaṁ.	2	
PA_bi-vb_np7:2.25	Anaññadatthike aññadatthikasaññā, āpatti dukkaṭassa.	2	
PA_bi-vb_np7:2.26	Anaññadatthike vematikā, āpatti dukkaṭassa.	2	
PA_bi-vb_np7:2.27	Anaññadatthike anaññadatthikasaññā, anāpatti.	2	
PA_bi-vb_np7:2.28.1	Anāpatti—	2	
PA_bi-vb_np7:2.29	sesakaṁ upaneti,	2	
PA_bi-vb_np7:2.30	sāmike apaloketvā upaneti,	2	
PA_bi-vb_np7:2.31	āpadāsu,	2	
PA_bi-vb_np7:2.32	ummattikāya,	2	
PA_bi-vb_np7:2.33	ādikammikāyāti.	2	
PA_bi-vb_np7:2.34	Sattamasikkhāpadaṁ niṭṭhitaṁ.	2	
