segmentnr	original	folio	analyzed
PA_ya_9.1.1:0.1	9 Dhammayamaka	0	
PA_ya_9.1.1:0.2	9.1 Paṇṇattivāra	0	
PA_ya_9.1.1:0.3	9.1.1. Paṇṇattivārauddesa	0	
PA_ya_9.1.1:1.0.1	9.1.1.1. Padasodhanavāra	1	
PA_ya_9.1.1:1.0.2	9.1.1.1.1. Anuloma	1	
PA_ya_9.1.1:1.1	Namo tassa Bhagavato Arahato Sammāsambuddhassa.	1	
PA_ya_9.1.1:2.1	Kusalā kusalā dhammā?	2	
PA_ya_9.1.1:3.1	Kusalā dhammā kusalā?	3	
PA_ya_9.1.1:4.1	Akusalā akusalā dhammā?	4	
PA_ya_9.1.1:5.1	Akusalā dhammā akusalā?	5	
PA_ya_9.1.1:6.1	Abyākatā abyākatā dhammā?	6	
PA_ya_9.1.1:7.1	Abyākatā dhammā abyākatā?	7	
PA_ya_9.1.1:8.0	9.1.1.1.2. Paccanīka	8	
PA_ya_9.1.1:8.1	Na kusalā na kusalā dhammā?	8	
PA_ya_9.1.1:9.1	Na kusalā dhammā na kusalā?	9	
PA_ya_9.1.1:10.1	Na akusalā na akusalā dhammā?	10	
PA_ya_9.1.1:11.1	Na akusalā dhammā na akusalā?	11	
PA_ya_9.1.1:12.1	Na abyākatā na abyākatā dhammā?	12	
PA_ya_9.1.1:13.1	Na abyākatā dhammā na abyākatā?	13	
PA_ya_9.1.1:14.0.1	9.1.1.2. Padasodhanamūlacakkavāra	14	
PA_ya_9.1.1:14.0.2	9.1.1.2.1. Anuloma	14	
PA_ya_9.1.1:14.1	Kusalā kusalā dhammā?	14	
PA_ya_9.1.1:15.1	Dhammā akusalā dhammā?	15	
PA_ya_9.1.1:16.1	Kusalā kusalā dhammā?	16	
PA_ya_9.1.1:17.1	Dhammā abyākatā dhammā?	17	
PA_ya_9.1.1:18.1	Akusalā akusalā dhammā?	18	
PA_ya_9.1.1:19.1	Dhammā kusalā dhammā?	19	
PA_ya_9.1.1:20.1	Akusalā akusalā dhammā?	20	
PA_ya_9.1.1:21.1	Dhammā abyākatā dhammā?	21	
PA_ya_9.1.1:22.1	Abyākatā abyākatā dhammā?	22	
PA_ya_9.1.1:23.1	Dhammā kusalā dhammā?	23	
PA_ya_9.1.1:24.1	Abyākatā abyākatā dhammā?	24	
PA_ya_9.1.1:25.1	Dhammā akusalā dhammā?	25	
PA_ya_9.1.1:26.0	9.1.1.2.2. Paccanīka	26	
PA_ya_9.1.1:26.1	Na kusalā na kusalā dhammā?	26	
PA_ya_9.1.1:27.1	Na dhammā na akusalā dhammā?	27	
PA_ya_9.1.1:28.1	Na kusalā na kusalā dhammā?	28	
PA_ya_9.1.1:29.1	Na dhammā na abyākatā dhammā?	29	
PA_ya_9.1.1:30.1	Na akusalā na akusalā dhammā?	30	
PA_ya_9.1.1:31.1	Na dhammā na kusalā dhammā?	31	
PA_ya_9.1.1:32.1	Na akusalā na akusalā dhammā?	32	
PA_ya_9.1.1:33.1	Na dhammā na abyākatā dhammā?	33	
PA_ya_9.1.1:34.1	Na abyākatā na abyākatā dhammā?	34	
PA_ya_9.1.1:35.1	Na dhammā na kusalā dhammā?	35	
PA_ya_9.1.1:36.1	Na abyākatā na abyākatā dhammā?	36	
PA_ya_9.1.1:37.1	Na dhammā na akusalā dhammā?	37	
PA_ya_9.1.1:38.0.1	9.1.1.3. Suddhadhammavāra	38	
PA_ya_9.1.1:38.0.2	9.1.1.3.1. Anuloma	38	
PA_ya_9.1.1:38.1	Kusalā dhammā?	38	
PA_ya_9.1.1:39.1	Dhammā kusalā?	39	
PA_ya_9.1.1:40.1	Akusalā dhammā?	40	
PA_ya_9.1.1:41.1	Dhammā akusalā?	41	
PA_ya_9.1.1:42.1	Abyākatā dhammā?	42	
PA_ya_9.1.1:43.1	Dhammā abyākatā?	43	
PA_ya_9.1.1:44.0	9.1.1.3.2. Paccanīka	44	
PA_ya_9.1.1:44.1	Na kusalā na dhammā?	44	
PA_ya_9.1.1:45.1	Na dhammā na kusalā?	45	
PA_ya_9.1.1:46.1	Na akusalā na dhammā?	46	
PA_ya_9.1.1:47.1	Na dhammā na akusalā?	47	
PA_ya_9.1.1:48.1	Na abyākatā na dhammā?	48	
PA_ya_9.1.1:49.1	Na dhammā na abyākatā?	49	
PA_ya_9.1.1:50.0.1	9.1.1.4. Suddhadhammamūlacakkavāra	50	
PA_ya_9.1.1:50.0.2	9.1.1.4.1. Anuloma	50	
PA_ya_9.1.1:50.1	Kusalā dhammā?	50	
PA_ya_9.1.1:51.1	Dhammā akusalā?	51	
PA_ya_9.1.1:52.1	Kusalā dhammā?	52	
PA_ya_9.1.1:53.1	Dhammā abyākatā?	53	
PA_ya_9.1.1:54.1	Akusalā dhammā?	54	
PA_ya_9.1.1:55.1	Dhammā kusalā?	55	
PA_ya_9.1.1:56.1	Akusalā dhammā?	56	
PA_ya_9.1.1:57.1	Dhammā abyākatā?	57	
PA_ya_9.1.1:58.1	Abyākatā dhammā?	58	
PA_ya_9.1.1:59.1	Dhammā kusalā?	59	
PA_ya_9.1.1:60.1	Abyākatā dhammā?	60	
PA_ya_9.1.1:61.1	Dhammā akusalā?	61	
PA_ya_9.1.1:62.0	9.1.1.4.2. Paccanīka	62	
PA_ya_9.1.1:62.1	Na kusalā na dhammā?	62	
PA_ya_9.1.1:63.1	Na dhammā na akusalā?	63	
PA_ya_9.1.1:64.1	Na kusalā na dhammā?	64	
PA_ya_9.1.1:65.1	Na dhammā na abyākatā?	65	
PA_ya_9.1.1:66.1	Na akusalā na dhammā?	66	
PA_ya_9.1.1:67.1	Na dhammā na kusalā?	67	
PA_ya_9.1.1:68.1	Na akusalā na dhammā?	68	
PA_ya_9.1.1:69.1	Na dhammā na abyākatā?	69	
PA_ya_9.1.1:70.1	Na abyākatā na dhammā?	70	
PA_ya_9.1.1:71.1	Na dhammā na kusalā?	71	
PA_ya_9.1.1:72.1	Na abyākatā na dhammā?	72	
PA_ya_9.1.1:73.1	Na dhammā na akusalā?	73	
PA_ya_9.1.1:74.1	Paṇṇattiuddesavāro	74	
