segmentnr	original	folio	analyzed
PA_mn_89:0.1	Majjhima Nikāya 89	0	
PA_mn_89:0.2	Dhammacetiyasutta	0	
PA_mn_89:1.1	Evaṁ me sutaṁ—	1	
PA_mn_89:1.2	ekaṁ samayaṁ bhagavā sakkesu viharati medāḷupaṁ nāma sakyānaṁ nigamo.	1	
PA_mn_89:2.1	Tena kho pana samayena rājā pasenadi kosalo nagarakaṁ anuppatto hoti kenacideva karaṇīyena.	2	
PA_mn_89:2.2	Atha kho rājā pasenadi kosalo dīghaṁ kārāyanaṁ āmantesi:	2	
PA_mn_89:2.3	“yojehi, samma kārāyana, bhadrāni bhadrāni yānāni, uyyānabhūmiṁ gacchāma subhūmiṁ dassanāyā”ti.	2	
PA_mn_89:2.4	“Evaṁ, devā”ti kho dīgho kārāyano rañño pasenadissa kosalassa paṭissutvā bhadrāni bhadrāni yānāni yojāpetvā rañño pasenadissa kosalassa paṭivedesi:	2	
PA_mn_89:2.5	“yuttāni kho te, deva, bhadrāni bhadrāni yānāni.	2	
PA_mn_89:2.6	Yassadāni kālaṁ maññasī”ti.	2	
PA_mn_89:3.1	Atha kho rājā pasenadi kosalo bhadraṁ yānaṁ abhiruhitvā bhadrehi bhadrehi yānehi nagarakamhā niyyāsi mahaccā rājānubhāvena.	3	
PA_mn_89:3.2	Yena ārāmo tena pāyāsi.	3	
PA_mn_89:3.3	Yāvatikā yānassa bhūmi, yānena gantvā yānā paccorohitvā pattikova ārāmaṁ pāvisi.	3	
PA_mn_89:4.1_0	Addasā kho rājā pasenadi kosalo ārāme jaṅghāvihāraṁ anucaṅkamamāno anuvicaramāno	4	
PA_mn_89:4.1_1	rukkhamūlāni pāsādikāni pasādanīyāni appasaddāni appanigghosāni vijanavātāni manussarāhasseyyakāni	4	
PA_mn_89:4.1_2	paṭisallānasāruppāni.	4	
PA_mn_89:4.2	Disvāna bhagavantaṁyeva ārabbha sati udapādi:	4	
PA_mn_89:4.3_0	“imāni kho tāni rukkhamūlāni pāsādikāni pasādanīyāni appasaddāni appanigghosāni vijanavātāni	4	
PA_mn_89:4.3_1	manussarāhasseyyakāni paṭisallānasāruppāni, yattha sudaṁ mayaṁ taṁ bhagavantaṁ payirupāsāma	4	
PA_mn_89:4.3_2	arahantaṁ sammāsambuddhan”ti.	4	
PA_mn_89:4.4	Atha kho rājā pasenadi kosalo dīghaṁ kārāyanaṁ āmantesi:	4	
PA_mn_89:4.5_0	“imāni kho, samma kārāyana, tāni rukkhamūlāni pāsādikāni pasādanīyāni appasaddāni	4	
PA_mn_89:4.5_1	appanigghosāni vijanavātāni manussarāhasseyyakāni paṭisallānasāruppāni, yattha sudaṁ	4	
PA_mn_89:4.5_2	mayaṁ taṁ bhagavantaṁ payirupāsāma arahantaṁ sammāsambuddhaṁ.	4	
PA_mn_89:4.6	Kahaṁ nu kho, samma kārāyana, etarahi so bhagavā viharati arahaṁ sammāsambuddho”ti?	4	
PA_mn_89:5.1	“Atthi, mahārāja, medāḷupaṁ nāma sakyānaṁ nigamo.	5	
PA_mn_89:5.2	Tattha so bhagavā etarahi viharati arahaṁ sammāsambuddho”ti.	5	
PA_mn_89:5.3	“Kīvadūre pana, samma kārāyana, nagarakamhā medāḷupaṁ nāma sakyānaṁ nigamo hotī”ti?	5	
PA_mn_89:5.4	“Na dūre, mahārāja;	5	
PA_mn_89:5.5	tīṇi yojanāni;	5	
PA_mn_89:5.6	sakkā divasāvasesena gantun”ti.	5	
PA_mn_89:5.7	“Tena hi, samma kārāyana, yojehi bhadrāni bhadrāni yānāni, gamissāma mayaṁ taṁ bhagavantaṁ dassanāya arahantaṁ sammāsambuddhan”ti.	5	
PA_mn_89:5.8	“Evaṁ, devā”ti kho dīgho kārāyano rañño pasenadissa kosalassa paṭissutvā bhadrāni bhadrāni yānāni yojāpetvā rañño pasenadissa kosalassa paṭivedesi:	5	
PA_mn_89:5.9	“yuttāni kho te, deva, bhadrāni bhadrāni yānāni.	5	
PA_mn_89:5.10	Yassadāni kālaṁ maññasī”ti.	5	
PA_mn_89:6.1	Atha kho rājā pasenadi kosalo bhadraṁ yānaṁ abhiruhitvā bhadrehi bhadrehi yānehi nagarakamhā yena medāḷupaṁ nāma sakyānaṁ nigamo tena pāyāsi.	6	
PA_mn_89:6.2	Teneva divasāvasesena medāḷupaṁ nāma sakyānaṁ nigamaṁ sampāpuṇi.	6	
PA_mn_89:6.3	Yena ārāmo tena pāyāsi.	6	
PA_mn_89:6.4	Yāvatikā yānassa bhūmi, yānena gantvā yānā paccorohitvā pattikova ārāmaṁ pāvisi.	6	
PA_mn_89:7.1	Tena kho pana samayena sambahulā bhikkhū abbhokāse caṅkamanti.	7	
PA_mn_89:7.2	Atha kho rājā pasenadi kosalo yena te bhikkhū tenupasaṅkami; upasaṅkamitvā te bhikkhū etadavoca:	7	
PA_mn_89:7.3	“kahaṁ nu kho, bhante, etarahi so bhagavā viharati arahaṁ sammāsambuddho?	7	
PA_mn_89:7.4	Dassanakāmā hi mayaṁ taṁ bhagavantaṁ arahantaṁ sammāsambuddhan”ti.	7	
PA_mn_89:8.1	“Eso, mahārāja, vihāro saṁvutadvāro. Tena appasaddo upasaṅkamitvā ataramāno āḷindaṁ pavisitvā ukkāsitvā aggaḷaṁ ākoṭehi. Vivarissati bhagavā te dvāran”ti.	8	
PA_mn_89:8.2	Atha kho rājā pasenadi kosalo tattheva khaggañca uṇhīsañca dīghassa kārāyanassa pādāsi.	8	
