segmentnr	original	folio	analyzed
PA_mn_64:0.1	Majjhima Nikāya 64	0	
PA_mn_64:0.2	Mahāmālukyasutta	0	
PA_mn_64:1.1	Evaṁ me sutaṁ—	1	
PA_mn_64:1.2	ekaṁ samayaṁ bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_mn_64:1.3	Tatra kho bhagavā bhikkhū āmantesi:	1	
PA_mn_64:1.4	“bhikkhavo”ti.	1	
PA_mn_64:1.5	“Bhadante”ti te bhikkhū bhagavato paccassosuṁ.	1	
PA_mn_64:1.6	Bhagavā etadavoca:	1	
PA_mn_64:2.1	“dhāretha no tumhe, bhikkhave, mayā desitāni pañcorambhāgiyāni saṁyojanānī”ti?	2	
PA_mn_64:2.2	Evaṁ vutte, āyasmā mālukyaputto bhagavantaṁ etadavoca:	2	
PA_mn_64:2.3	“ahaṁ kho, bhante, dhāremi bhagavatā desitāni pañcorambhāgiyāni saṁyojanānī”ti.	2	
PA_mn_64:2.4	“Yathā kathaṁ pana tvaṁ, mālukyaputta, dhāresi mayā desitāni pañcorambhāgiyāni saṁyojanānī”ti?	2	
PA_mn_64:2.5	“Sakkāyadiṭṭhiṁ kho ahaṁ, bhante, bhagavatā orambhāgiyaṁ saṁyojanaṁ desitaṁ dhāremi;	2	
PA_mn_64:2.6	vicikicchaṁ kho ahaṁ, bhante, bhagavatā orambhāgiyaṁ saṁyojanaṁ desitaṁ dhāremi;	2	
PA_mn_64:2.7	sīlabbataparāmāsaṁ kho ahaṁ, bhante, bhagavatā orambhāgiyaṁ saṁyojanaṁ desitaṁ dhāremi;	2	
PA_mn_64:2.8	kāmacchandaṁ kho ahaṁ, bhante, bhagavatā orambhāgiyaṁ saṁyojanaṁ desitaṁ dhāremi;	2	
PA_mn_64:2.9	byāpādaṁ kho ahaṁ, bhante, bhagavatā orambhāgiyaṁ saṁyojanaṁ desitaṁ dhāremi.	2	
PA_mn_64:2.10	Evaṁ kho ahaṁ, bhante, dhāremi bhagavatā desitāni pañcorambhāgiyāni saṁyojanānī”ti.	2	
PA_mn_64:3.1	“Kassa kho nāma tvaṁ, mālukyaputta, imāni evaṁ pañcorambhāgiyāni saṁyojanāni desitāni dhāresi?	3	
PA_mn_64:3.2	Nanu, mālukyaputta, aññatitthiyā paribbājakā iminā taruṇūpamena upārambhena upārambhissanti?	3	
PA_mn_64:3.3	Daharassa hi, mālukyaputta, kumārassa mandassa uttānaseyyakassa sakkāyotipi na hoti, kuto panassa uppajjissati sakkāyadiṭṭhi?	3	
PA_mn_64:3.4	Anusetvevassa sakkāyadiṭṭhānusayo.	3	
PA_mn_64:3.5	Daharassa hi, mālukyaputta, kumārassa mandassa uttānaseyyakassa dhammātipi na hoti, kuto panassa uppajjissati dhammesu vicikicchā?	3	
PA_mn_64:3.6	Anusetvevassa vicikicchānusayo.	3	
