segmentnr	original	folio	analyzed
PA_mn_27:0.1	Majjhima Nikāya 27	0	
PA_mn_27:0.2	Cūḷahatthipadopamasutta	0	
PA_mn_27:1.1	Evaṁ me sutaṁ—	1	
PA_mn_27:1.2	ekaṁ samayaṁ bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_mn_27:2.1	Tena kho pana samayena jāṇussoṇi brāhmaṇo sabbasetena vaḷavābhirathena sāvatthiyā niyyāti divādivassa.	2	
PA_mn_27:2.2	Addasā kho jāṇussoṇi brāhmaṇo pilotikaṁ paribbājakaṁ dūratova āgacchantaṁ.	2	
PA_mn_27:2.3	Disvāna pilotikaṁ paribbājakaṁ etadavoca:	2	
PA_mn_27:2.4	“Handa kuto nu bhavaṁ vacchāyano āgacchati divādivassā”ti?	2	
PA_mn_27:2.5	“Ito hi kho ahaṁ, bho, āgacchāmi samaṇassa gotamassa santikā”ti.	2	
PA_mn_27:2.6	“Taṁ kiṁ maññati bhavaṁ vacchāyano samaṇassa gotamassa paññāveyyattiyaṁ paṇḍito maññe”ti.	2	
PA_mn_27:2.7	“Ko cāhaṁ, bho, ko ca samaṇassa gotamassa paññāveyyattiyaṁ jānissāmi.	2	
PA_mn_27:2.8	Sopi nūnassa tādisova yo samaṇassa gotamassa paññāveyyattiyaṁ jāneyyā”ti.	2	
PA_mn_27:2.9	“Uḷārāya khalu bhavaṁ vacchāyano samaṇaṁ gotamaṁ pasaṁsāya pasaṁsatī”ti.	2	
PA_mn_27:2.10	“Ko cāhaṁ, bho, ko ca samaṇaṁ gotamaṁ pasaṁsissāmi,	2	
PA_mn_27:2.11	pasatthapasatthova so bhavaṁ gotamo seṭṭho devamanussānan”ti.	2	
PA_mn_27:2.12	“Kaṁ pana bhavaṁ vacchāyano atthavasaṁ sampassamāno samaṇe gotame evaṁ abhippasanno”ti?	2	
PA_mn_27:3.1	“Seyyathāpi, bho, kusalo nāgavaniko nāgavanaṁ paviseyya.	3	
PA_mn_27:3.2	So passeyya nāgavane mahantaṁ hatthipadaṁ, dīghato ca āyataṁ, tiriyañca vitthataṁ.	3	
PA_mn_27:3.3	So niṭṭhaṁ gaccheyya:	3	
PA_mn_27:3.4	‘mahā vata bho nāgo’ti.	3	
PA_mn_27:3.5	Evameva kho ahaṁ, bho, yato addasaṁ samaṇe gotame cattāri padāni athāhaṁ niṭṭhamagamaṁ:	3	
PA_mn_27:3.6	‘sammāsambuddho bhagavā, svākkhāto bhagavatā dhammo, suppaṭipanno bhagavato sāvakasaṅgho’ti.	3	
PA_mn_27:4.1	Katamāni cattāri?	4	
PA_mn_27:4.2	Idhāhaṁ, bho, passāmi ekacce khattiyapaṇḍite nipuṇe kataparappavāde vālavedhirūpe, te bhindantā maññe caranti paññāgatena diṭṭhigatāni.	4	
PA_mn_27:4.3	Te suṇanti:	4	
PA_mn_27:4.4	‘samaṇo khalu, bho, gotamo amukaṁ nāma gāmaṁ vā nigamaṁ vā osarissatī’ti.	4	
PA_mn_27:4.5	Te pañhaṁ abhisaṅkharonti:	4	
PA_mn_27:4.6	‘imaṁ mayaṁ pañhaṁ samaṇaṁ gotamaṁ upasaṅkamitvā pucchissāma.	4	
PA_mn_27:4.7	Evañce no puṭṭho evaṁ byākarissati, evamassa mayaṁ vādaṁ āropessāma.	4	
PA_mn_27:4.8	Evañcepi no puṭṭho evaṁ byākarissati, evampissa mayaṁ vādaṁ āropessāmā’ti.	4	
PA_mn_27:4.9	Te suṇanti:	4	
PA_mn_27:4.10	‘samaṇo khalu, bho, gotamo amukaṁ nāma gāmaṁ vā nigamaṁ vā osaṭo’ti.	4	
PA_mn_27:4.11	Te yena samaṇo gotamo tenupasaṅkamanti.	4	
PA_mn_27:4.12	Te samaṇo gotamo dhammiyā kathāya sandasseti samādapeti samuttejeti sampahaṁseti.	4	
PA_mn_27:4.13	Te samaṇena gotamena dhammiyā kathāya sandassitā samādapitā samuttejitā sampahaṁsitā na ceva samaṇaṁ gotamaṁ pañhaṁ pucchanti, kutossa vādaṁ āropessanti?	4	
PA_mn_27:4.14	Aññadatthu samaṇasseva gotamassa sāvakā sampajjanti.	4	
PA_mn_27:4.15	Yadāhaṁ, bho, samaṇe gotame imaṁ paṭhamaṁ padaṁ addasaṁ athāhaṁ niṭṭhamagamaṁ:	4	
PA_mn_27:4.16	‘sammāsambuddho bhagavā, svākkhāto bhagavatā dhammo, suppaṭipanno bhagavato sāvakasaṅgho’ti.	4	
PA_mn_27:5.1	Puna caparāhaṁ, bho, passāmi idhekacce brāhmaṇapaṇḍite …pe…	5	
PA_mn_27:6.1	gahapatipaṇḍite …	6	
PA_mn_27:6.2	pe…	6	
PA_mn_27:7.1	samaṇapaṇḍite nipuṇe kataparappavāde vālavedhirūpe te bhindantā maññe caranti paññāgatena diṭṭhigatāni.	7	
PA_mn_27:7.2	Te suṇanti:	7	
PA_mn_27:7.3	‘samaṇo khalu bho gotamo amukaṁ nāma gāmaṁ vā nigamaṁ vā osarissatī’ti.	7	
PA_mn_27:7.4	Te pañhaṁ abhisaṅkharonti ‘imaṁ mayaṁ pañhaṁ samaṇaṁ gotamaṁ upasaṅkamitvā pucchissāma.	7	
PA_mn_27:7.5	Evañce no puṭṭho evaṁ byākarissati, evamassa mayaṁ vādaṁ āropessāma.	7	
PA_mn_27:7.6	Evañcepi no puṭṭho evaṁ byākarissati, evampissa mayaṁ vādaṁ āropessāmā’ti.	7	
PA_mn_27:7.7	Te suṇanti ‘samaṇo khalu bho gotamo amukaṁ nāma gāmaṁ vā nigamaṁ vā osaṭo’ti.	7	
PA_mn_27:7.8	Te yena samaṇo gotamo tenupasaṅkamanti.	7	
PA_mn_27:7.9	Te samaṇo gotamo dhammiyā kathāya sandasseti samādapeti samuttejeti sampahaṁseti.	7	
PA_mn_27:7.10	Te samaṇena gotamena dhammiyā kathāya sandassitā samādapitā samuttejitā sampahaṁsitā na ceva samaṇaṁ gotamaṁ pañhaṁ pucchanti, kutossa vādaṁ āropessanti?	7	
PA_mn_27:7.11	Aññadatthu samaṇaṁyeva gotamaṁ okāsaṁ yācanti agārasmā anagāriyaṁ pabbajjāya.	7	
PA_mn_27:7.12	Te samaṇo gotamo pabbājeti.	7	
PA_mn_27:7.13_0	Te tattha pabbajitā samānā vūpakaṭṭhā appamattā ātāpino pahitattā viharantā nacirasseva—yassatthāya	7	
PA_mn_27:7.13_1	kulaputtā sammadeva agārasmā anagāriyaṁ pabbajanti, tadanuttaraṁ—brahmacariyapariyosānaṁ	7	
PA_mn_27:7.13_2	diṭṭheva dhamme sayaṁ abhiññā sacchikatvā upasampajja viharanti.	7	
PA_mn_27:7.14	Te evamāhaṁsu:	7	
PA_mn_27:7.15	‘manaṁ vata, bho, anassāma, manaṁ vata, bho, panassāma;	7	
PA_mn_27:7.16	mayañhi pubbe assamaṇāva samānā samaṇamhāti paṭijānimha, abrāhmaṇāva samānā brāhmaṇamhāti paṭijānimha, anarahantova samānā arahantamhāti paṭijānimha.	7	
PA_mn_27:7.17	Idāni khomha samaṇā, idāni khomha brāhmaṇā, idāni khomha arahanto’ti.	7	
PA_mn_27:7.18	Yadāhaṁ, bho, samaṇe gotame imaṁ catutthaṁ padaṁ addasaṁ athāhaṁ niṭṭhamagamaṁ:	7	
PA_mn_27:7.19	‘sammāsambuddho bhagavā, svākkhāto bhagavatā dhammo, suppaṭipanno bhagavato sāvakasaṅgho’ti.	7	
PA_mn_27:7.20	Yato kho ahaṁ, bho, samaṇe gotame imāni cattāri padāni addasaṁ athāhaṁ niṭṭhamagamaṁ:	7	
PA_mn_27:7.21	‘sammāsambuddho bhagavā, svākkhāto bhagavatā dhammo, suppaṭipanno bhagavato sāvakasaṅgho’”ti.	7	
PA_mn_27:8.1	Evaṁ vutte, jāṇussoṇi brāhmaṇo sabbasetā vaḷavābhirathā orohitvā ekaṁsaṁ uttarāsaṅgaṁ karitvā yena bhagavā tenañjaliṁ paṇāmetvā tikkhattuṁ udānaṁ udānesi:	8	
PA_mn_27:8.2	“Namo tassa bhagavato arahato sammāsambuddhassa;	8	
PA_mn_27:8.3	namo tassa bhagavato arahato sammāsambuddhassa;	8	
PA_mn_27:8.4	namo tassa bhagavato arahato sammāsambuddhassāti.	8	
PA_mn_27:8.5	Appeva nāma mayampi kadāci karahaci tena bhotā gotamena saddhiṁ samāgaccheyyāma, appeva nāma siyā kocideva kathāsallāpo”ti.	8	
PA_mn_27:9.1	Atha kho jāṇussoṇi brāhmaṇo yena bhagavā tenupasaṅkami; upasaṅkamitvā bhagavatā saddhiṁ sammodi.	9	
PA_mn_27:9.2	Sammodanīyaṁ kathaṁ sāraṇīyaṁ vītisāretvā ekamantaṁ nisīdi.	9	
PA_mn_27:9.3	Ekamantaṁ nisinno kho jāṇussoṇi brāhmaṇo yāvatako ahosi pilotikena paribbājakena saddhiṁ kathāsallāpo taṁ sabbaṁ bhagavato ārocesi.	9	
PA_mn_27:9.4	Evaṁ vutte, bhagavā jāṇussoṇiṁ brāhmaṇaṁ etadavoca:	9	
PA_mn_27:9.5	“na kho, brāhmaṇa, ettāvatā hatthipadopamo vitthārena paripūro hoti.	9	
PA_mn_27:9.6	Api ca, brāhmaṇa, yathā hatthipadopamo vitthārena paripūro hoti	9	
PA_mn_27:9.7	taṁ suṇāhi, sādhukaṁ manasi karohi, bhāsissāmī”ti.	9	
PA_mn_27:9.8	“Evaṁ, bho”ti kho jāṇussoṇi brāhmaṇo bhagavato paccassosi.	9	
PA_mn_27:9.9	Bhagavā etadavoca:	9	
PA_mn_27:10.1	“Seyyathāpi, brāhmaṇa, nāgavaniko nāgavanaṁ paviseyya.	10	
PA_mn_27:10.2	So passeyya nāgavane mahantaṁ hatthipadaṁ, dīghato ca āyataṁ, tiriyañca vitthataṁ.	10	
PA_mn_27:10.3	Yo hoti kusalo nāgavaniko neva tāva niṭṭhaṁ gacchati:	10	
PA_mn_27:10.4	‘mahā vata bho nāgo’ti.	10	
PA_mn_27:10.5	Taṁ kissa hetu?	10	
PA_mn_27:10.6	Santi hi, brāhmaṇa, nāgavane vāmanikā nāma hatthiniyo mahāpadā, tāsaṁ petaṁ padaṁ assāti.	10	
PA_mn_27:10.7	So tamanugacchati.	10	
PA_mn_27:10.8	Tamanugacchanto passati nāgavane mahantaṁ hatthipadaṁ, dīghato ca āyataṁ, tiriyañca vitthataṁ, uccā ca nisevitaṁ.	10	
PA_mn_27:10.9	Yo hoti kusalo nāgavaniko neva tāva niṭṭhaṁ gacchati:	10	
PA_mn_27:10.10	‘mahā vata bho nāgo’ti.	10	
PA_mn_27:10.11	Taṁ kissa hetu?	10	
PA_mn_27:10.12	Santi hi, brāhmaṇa, nāgavane uccā kāḷārikā nāma hatthiniyo mahāpadā, tāsaṁ petaṁ padaṁ assāti.	10	
PA_mn_27:10.13	So tamanugacchati.	10	
PA_mn_27:10.14	Tamanugacchanto passati nāgavane mahantaṁ hatthipadaṁ, dīghato ca āyataṁ, tiriyañca vitthataṁ, uccā ca nisevitaṁ, uccā ca dantehi ārañjitāni.	10	
PA_mn_27:10.15	Yo hoti kusalo nāgavaniko neva tāva niṭṭhaṁ gacchati:	10	
PA_mn_27:10.16	‘mahā vata bho nāgo’ti.	10	
PA_mn_27:10.17	Taṁ kissa hetu?	10	
PA_mn_27:10.18	Santi hi, brāhmaṇa, nāgavane uccā kaṇerukā nāma hatthiniyo mahāpadā, tāsaṁ petaṁ padaṁ assāti.	10	
PA_mn_27:10.19	So tamanugacchati.	10	
PA_mn_27:10.20	Tamanugacchanto passati nāgavane mahantaṁ hatthipadaṁ, dīghato ca āyataṁ, tiriyañca vitthataṁ, uccā ca nisevitaṁ, uccā ca dantehi ārañjitāni, uccā ca sākhābhaṅgaṁ.	10	
PA_mn_27:10.21	Tañca nāgaṁ passati rukkhamūlagataṁ vā abbhokāsagataṁ vā gacchantaṁ vā tiṭṭhantaṁ vā nisinnaṁ vā nipannaṁ vā.	10	
PA_mn_27:10.22	So niṭṭhaṁ gacchati:	10	
PA_mn_27:10.23	‘ayameva so mahānāgo’ti.	10	
PA_mn_27:11.1	Evameva kho, brāhmaṇa, idha tathāgato loke uppajjati arahaṁ sammāsambuddho vijjācaraṇasampanno sugato lokavidū anuttaro purisadammasārathi satthā devamanussānaṁ buddho bhagavā.	11	
PA_mn_27:11.2	So imaṁ lokaṁ sadevakaṁ samārakaṁ sabrahmakaṁ sassamaṇabrāhmaṇiṁ pajaṁ sadevamanussaṁ sayaṁ abhiññā sacchikatvā pavedeti.	11	
