segmentnr	original	analyzed
PA_ya_10.3.4:0.1	10 Indriyayamaka	indriya yamaka 
PA_ya_10.3.4:0.2	10.3 Pariññāvāra	pariññāvāra 
PA_ya_10.3.4:0.3	10.3.4. Paccuppannātītavāra	      
PA_ya_10.3.4:1.0	10.3.4.1. Anuloma	anuloma 
PA_ya_10.3.4:1.1	Yo cakkhundriyaṁ parijānāti so domanassindriyaṁ pajahitthāti? Āmantā.	yaḥ cakkhu indriyam parijānāti saḥ domanassindriyam pajahittha ati āmantā 
PA_ya_10.3.4:2.1	Yo vā pana domanassindriyaṁ pajahittha so cakkhundriyaṁ parijānātīti?	yaḥ vā pana domanassa indriyam pajahittha so cakkhu indriyam parijānāti iti 
PA_ya_10.3.4:3.1	Dve puggalā domanassindriyaṁ pajahittha, no ca cakkhundriyaṁ parijānanti. Aggamaggasamaṅgī domanassindriyañca pajahittha cakkhundriyañca parijānāti.	dve puggalā domanassindriyam pajahittha no ca cakkhundriyam parijānanti aggamagga samaṅgī domanassindriyam ca pajahittha cakkhundriyam ca parijānāti 
PA_ya_10.3.4:4.1	Yo cakkhundriyaṁ parijānāti so anaññātaññassāmītindriyaṁ bhāvitthāti? Āmantā.	yaḥ cakkhu indriyam parijānāti saḥ anaññātaññassāmi itindriyam bhāvittha ati āmantā 
PA_ya_10.3.4:5.1	Yo vā pana anaññātaññassāmītindriyaṁ bhāvittha so cakkhundriyaṁ parijānātīti?	yaḥ vā pana anaññātaññassāmi itindriyam bhāvittha so cakkhu indriyam parijānāti iti 
PA_ya_10.3.4:6.1	Cha puggalā anaññātaññassāmītindriyaṁ bhāvittha, no ca cakkhundriyaṁ parijānanti. Aggamaggasamaṅgī anaññātaññassāmītindriyañca bhāvittha cakkhundriyañca parijānāti.	cha puggalāḥ anaññātaññassāmīti indriyam bhāvittha no ca cakkhundriyam parijānanti aggamagga samaṅgī anaññātaññassāmīti indriyam ca bhāvittha cakkhundriyam ca parijānāti 
PA_ya_10.3.4:7.1	Yo cakkhundriyaṁ parijānāti so aññindriyaṁ bhāvitthāti? No.	yaḥ cakkhu indriyam parijānāti so aññindriyam bhāvittha ati no 
PA_ya_10.3.4:8.1	Yo vā pana aññindriyaṁ bhāvittha so cakkhundriyaṁ parijānātīti? No.	yaḥ vā pana aññindriyam bhāvittha so cakkhu indriyam parijānāti iti no 
