segmentnr	original	folio	analyzed
PA_bu-vb_sk33:0.1	Theravāda Vinaya	0	
PA_bu-vb_sk33:0.2	Mahāvibhaṅga	0	
PA_bu-vb_sk33:0.3	Sekhiyakaṇḍa	0	
PA_bu-vb_sk33:0.4	Sakkaccavagga	0	
PA_bu-vb_sk33:0.5	33. Sapadānasikkhāpada	0	
PA_bu-vb_sk33:1.1	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_bu-vb_sk33:1.2	Tena kho pana samayena chabbaggiyā bhikkhū tahaṁ tahaṁ omasitvā piṇḍapātaṁ bhuñjanti …pe….	1	
PA_bu-vb_sk33:1.3.1	“Sapadānaṁ piṇḍapātaṁ bhuñjissāmīti sikkhā karaṇīyā”ti.	1	
PA_bu-vb_sk33:1.4	Sapadānaṁ piṇḍapāto bhuñjitabbo.	1	
PA_bu-vb_sk33:1.5	Yo anādariyaṁ paṭicca tahaṁ tahaṁ omasitvā piṇḍapātaṁ bhuñjati, āpatti dukkaṭassa.	1	
PA_bu-vb_sk33:1.6.1	Anāpatti—	1	
PA_bu-vb_sk33:1.7	asañcicca,	1	
PA_bu-vb_sk33:1.8	assatiyā,	1	
PA_bu-vb_sk33:1.9	ajānantassa,	1	
PA_bu-vb_sk33:1.10	gilānassa,	1	
PA_bu-vb_sk33:1.11	aññesaṁ dento omasati,	1	
PA_bu-vb_sk33:1.12	aññassa bhājane ākiranto omasati,	1	
PA_bu-vb_sk33:1.13	uttaribhaṅge,	1	
PA_bu-vb_sk33:1.14	āpadāsu,	1	
PA_bu-vb_sk33:1.15	ummattakassa,	1	
PA_bu-vb_sk33:1.16	ādikammikassāti.	1	
PA_bu-vb_sk33:1.17	Tatiyasikkhāpadaṁ niṭṭhitaṁ.	1	
