segmentnr	original	folio	analyzed
PA_cp_26:0.1	Cariyāpiṭaka	0	
PA_cp_26:0.2	Yudhañjayavagga	0	
PA_cp_26:0.3	Adiṭṭhānapāramī 1	0	
PA_cp_26:0.4	Temiyacariya	0	
PA_cp_26:1.1	“Punāparaṁ yadā homi,	1	
PA_cp_26:1.2	kāsirājassa atrajo;	1	
PA_cp_26:1.3	Mūgapakkhoti nāmena,	1	
PA_cp_26:1.4	temiyoti vadanti maṁ.	1	
PA_cp_26:2.1	Soḷasitthisahassānaṁ,	2	
PA_cp_26:2.2	na vijjati pumo tadā;	2	
PA_cp_26:2.3	Ahorattānaṁ accayena,	2	
PA_cp_26:2.4	nibbatto ahamekako.	2	
PA_cp_26:3.1	Kicchā laddhaṁ piyaṁ puttaṁ,	3	
PA_cp_26:3.2	abhijātaṁ jutindharaṁ;	3	
PA_cp_26:3.3	Setacchattaṁ dhārayitvāna,	3	
PA_cp_26:3.4	sayane poseti maṁ pitā.	3	
PA_cp_26:4.1	Niddāyamāno sayanavare,	4	
PA_cp_26:4.2	Pabujjhitvānahaṁ tadā;	4	
PA_cp_26:4.3	Addasaṁ paṇḍaraṁ chattaṁ,	4	
PA_cp_26:4.4	Yenāhaṁ nirayaṁ gato.	4	
PA_cp_26:5.1	Saha diṭṭhassa me chattaṁ,	5	
PA_cp_26:5.2	tāso uppajji bheravo;	5	
PA_cp_26:5.3	Vinicchayaṁ samāpanno,	5	
PA_cp_26:5.4	‘kathāhaṁ imaṁ muñcissaṁ’.	5	
PA_cp_26:6.1	Pubbasālohitā mayhaṁ,	6	
PA_cp_26:6.2	devatā atthakāminī;	6	
PA_cp_26:6.3	Sā maṁ disvāna dukkhitaṁ,	6	
PA_cp_26:6.4	tīsu ṭhānesu yojayi.	6	
PA_cp_26:7.1	‘Mā paṇḍiccayaṁ vibhāvaya,	7	
PA_cp_26:7.2	Bālamato bhava sabbapāṇinaṁ;	7	
PA_cp_26:7.3	Sabbo taṁ jano ocināyatu,	7	
PA_cp_26:7.4	Evaṁ tava attho bhavissati’.	7	
PA_cp_26:8.1	Evaṁ vuttāyahaṁ tassā,	8	
PA_cp_26:8.2	idaṁ vacanamabraviṁ;	8	
PA_cp_26:8.3	‘Karomi te taṁ vacanaṁ,	8	
PA_cp_26:8.4	yaṁ tvaṁ bhaṇasi devate;	8	
PA_cp_26:8.5	Atthakāmāsi me amma,	8	
PA_cp_26:8.6	hitakāmāsi devate’.	8	
PA_cp_26:9.1	Tassāhaṁ vacanaṁ sutvā,	9	
PA_cp_26:9.2	sāgareva thalaṁ labhiṁ;	9	
PA_cp_26:9.3	Haṭṭho saṁviggamānaso,	9	
PA_cp_26:9.4	tayo aṅge adhiṭṭhahiṁ.	9	
PA_cp_26:10.1	Mūgo ahosiṁ badhiro,	10	
PA_cp_26:10.2	pakkho gativivajjito;	10	
PA_cp_26:10.3	Ete aṅge adhiṭṭhāya,	10	
PA_cp_26:10.4	vassāni soḷasaṁ vasiṁ.	10	
PA_cp_26:11.1	Tato me hatthapāde ca,	11	
PA_cp_26:11.2	jivhaṁ sotañca maddiya;	11	
PA_cp_26:11.3	Anūnataṁ me passitvā,	11	
PA_cp_26:11.4	‘kāḷakaṇṇī’ti nindisuṁ.	11	
PA_cp_26:12.1	Tato jānapadā sabbe,	12	
PA_cp_26:12.2	senāpatipurohitā;	12	
PA_cp_26:12.3	Sabbe ekamanā hutvā,	12	
PA_cp_26:12.4	chaḍḍanaṁ anumodisuṁ.	12	
PA_cp_26:13.1	Sohaṁ tesaṁ matiṁ sutvā,	13	
PA_cp_26:13.2	haṭṭho saṁviggamānaso;	13	
PA_cp_26:13.3	‘Yassatthāya tapociṇṇo,	13	
PA_cp_26:13.4	so me attho samijjhatha’.	13	
PA_cp_26:14.1	Nhāpetvā anulimpitvā,	14	
PA_cp_26:14.2	veṭhetvā rājaveṭhanaṁ;	14	
PA_cp_26:14.3	Chattena abhisiñcitvā,	14	
PA_cp_26:14.4	kāresuṁ puraṁ padakkhiṇaṁ.	14	
PA_cp_26:15.1	Sattāhaṁ dhārayitvāna,	15	
PA_cp_26:15.2	uggate ravimaṇḍale;	15	
PA_cp_26:15.3	Rathena maṁ nīharitvā,	15	
PA_cp_26:15.4	sārathī vanamupāgami.	15	
PA_cp_26:16.1	Ekokāse rathaṁ katvā,	16	
PA_cp_26:16.2	sajjassaṁ hatthamuccito;	16	
PA_cp_26:16.3	Sārathī khaṇatī kāsuṁ,	16	
PA_cp_26:16.4	nikhātuṁ pathaviyā mamaṁ.	16	
PA_cp_26:17.1	Adhiṭṭhitamadhiṭṭhānaṁ,	17	
PA_cp_26:17.2	tajjento vividhakāraṇā;	17	
PA_cp_26:17.3	Na bhindiṁ tamadhiṭṭhānaṁ,	17	
PA_cp_26:17.4	bodhiyāyeva kāraṇā.	17	
PA_cp_26:18.1	Mātāpitā na me dessā,	18	
PA_cp_26:18.2	attā me na ca dessiyo;	18	
PA_cp_26:18.3	Sabbaññutaṁ piyaṁ mayhaṁ,	18	
PA_cp_26:18.4	tasmā vatamadhiṭṭhahiṁ.	18	
PA_cp_26:19.1	Ete aṅge adhiṭṭhāya,	19	
PA_cp_26:19.2	Vassāni soḷasaṁ vasiṁ;	19	
PA_cp_26:19.3	Adhiṭṭhānena me samo natthi,	19	
PA_cp_26:19.4	Esā me adhiṭṭhānapāramī”ti.	19	
PA_cp_26:20.1	Temiyacariyaṁ chaṭṭhaṁ.	20	
