segmentnr	original	folio	analyzed
PA_sn_26:1.0.1	Saṁyutta Nikāya 26.1	1	
PA_sn_26:1.0.2	1. Uppādavagga	1	
PA_sn_26:1.0.3	Cakkhusutta	1	
PA_sn_26:1.1.1	Sāvatthinidānaṁ.	1	
PA_sn_26:1.1.2	“Yo kho, bhikkhave, cakkhussa uppādo ṭhiti abhinibbatti pātubhāvo, dukkhasseso uppādo, rogānaṁ ṭhiti, jarāmaraṇassa pātubhāvo.	1	
PA_sn_26:1.1.3	Yo sotassa uppādo ṭhiti …pe…	1	
PA_sn_26:1.1.4	yo ghānassa uppādo ṭhiti …	1	
PA_sn_26:1.1.5	yo jivhāya uppādo ṭhiti …	1	
PA_sn_26:1.1.6	yo kāyassa uppādo ṭhiti …	1	
PA_sn_26:1.1.7	yo manassa uppādo ṭhiti abhinibbatti pātubhāvo, dukkhasseso uppādo, rogānaṁ ṭhiti, jarāmaraṇassa pātubhāvo.	1	
PA_sn_26:1.1.8	Yo ca, bhikkhave, cakkhussa nirodho vūpasamo atthaṅgamo, dukkhasseso nirodho, rogānaṁ vūpasamo, jarāmaraṇassa atthaṅgamo.	1	
PA_sn_26:1.1.9	Yo sotassa nirodho …pe…	1	
PA_sn_26:1.1.10	yo ghānassa nirodho …	1	
PA_sn_26:1.1.11	yo jivhāya nirodho …	1	
PA_sn_26:1.1.12	yo kāyassa nirodho …	1	
PA_sn_26:1.1.13	yo manassa nirodho vūpasamo atthaṅgamo, dukkhasseso nirodho, rogānaṁ vūpasamo, jarāmaraṇassa atthaṅgamo”ti.	1	
PA_sn_26:1.1.14	Paṭhamaṁ.	1	
PA_sn_26:2.0.1	Saṁyutta Nikāya 26.2	2	
PA_sn_26:2.0.2	1. Uppādavagga	2	
PA_sn_26:2.0.3	Rūpasutta	2	
PA_sn_26:2.1.1	Sāvatthinidānaṁ.	2	
PA_sn_26:2.1.2	“Yo kho, bhikkhave, rūpānaṁ uppādo ṭhiti abhinibbatti pātubhāvo, dukkhasseso uppādo, rogānaṁ ṭhiti, jarāmaraṇassa pātubhāvo.	2	
PA_sn_26:2.1.3	Yo saddānaṁ …	2	
PA_sn_26:2.1.4	yo gandhānaṁ …	2	
PA_sn_26:2.1.5	yo rasānaṁ …	2	
PA_sn_26:2.1.6	yo phoṭṭhabbānaṁ …	2	
PA_sn_26:2.1.7	yo dhammānaṁ uppādo ṭhiti abhinibbatti pātubhāvo, dukkhasseso uppādo, rogānaṁ ṭhiti, jarāmaraṇassa pātubhāvo.	2	
PA_sn_26:2.1.8	Yo ca kho, bhikkhave, rūpānaṁ nirodho vūpasamo atthaṅgamo, dukkhasseso nirodho, rogānaṁ vūpasamo, jarāmaraṇassa atthaṅgamo.	2	
PA_sn_26:2.1.9	Yo saddānaṁ …	2	
PA_sn_26:2.1.10	yo gandhānaṁ …	2	
PA_sn_26:2.1.11	yo rasānaṁ …	2	
PA_sn_26:2.1.12	yo phoṭṭhabbānaṁ …	2	
PA_sn_26:2.1.13	yo dhammānaṁ nirodho vūpasamo atthaṅgamo, dukkhasseso nirodho, rogānaṁ vūpasamo, jarāmaraṇassa atthaṅgamo”ti.	2	
PA_sn_26:2.1.14	Dutiyaṁ.	2	
PA_sn_26:3.0.1	Saṁyutta Nikāya 26.3	3	
PA_sn_26:3.0.2	1. Uppādavagga	3	
PA_sn_26:3.0.3	Viññāṇasutta	3	
