segmentnr	original	folio	analyzed
PA_ds_1.1:0.1	Dhammasaṅgaṇī	0	
PA_ds_1.1:0.2	Tikamātikā	0	
PA_ds_1.1:1.0.1	1. Kusalattika	1	
PA_ds_1.1:1.0.2	Namo tassa Bhagavato Arahato Sammāsambuddhassa.	1	
PA_ds_1.1:1.1	Kusalā dhammā. (1, 363, 985, 1384)	1	
PA_ds_1.1:2.1	Akusalā dhammā. (365, 427, 986, 1385)	2	
PA_ds_1.1:3.1	Abyākatā dhammā. (431, 583, 987, 1386)	3	
PA_ds_1.1:4.0	2. Vedanāttika	4	
PA_ds_1.1:4.1	Sukhāya vedanāya sampayuttā dhammā. (988, 1387)	4	
PA_ds_1.1:5.1	Dukkhāya vedanāya sampayuttā dhammā. (989, 1388)	5	
PA_ds_1.1:6.1	Adukkhamasukhāya vedanāya sampayuttā dhammā. (990, 1389)	6	
PA_ds_1.1:7.0	3. Vipākattika	7	
PA_ds_1.1:7.1	Vipākā dhammā. (991, 1390)	7	
PA_ds_1.1:8.1	Vipākadhammadhammā. (992, 1391)	8	
PA_ds_1.1:9.1	Nevavipākanavipākadhammadhammā. (993, 1392)	9	
PA_ds_1.1:10.0	4. Upādinnattika	10	
PA_ds_1.1:10.1	Upādinnupādāniyā dhammā. (994, 1393)	10	
PA_ds_1.1:11.1	Anupādinnupādāniyā dhammā. (995, 1394)	11	
PA_ds_1.1:12.1	Anupādinnaanupādāniyā dhammā. (996, 1395)	12	
PA_ds_1.1:13.0	5. Saṅkiliṭṭhattika	13	
PA_ds_1.1:13.1	Saṅkiliṭṭhasaṅkilesikā dhammā. (997, 1396)	13	
PA_ds_1.1:14.1	Asaṅkiliṭṭhasaṅkilesikā dhammā. (998, 1397)	14	
PA_ds_1.1:15.1	Asaṅkiliṭṭhaasaṅkilesikā dhammā. (999, 1398)	15	
PA_ds_1.1:16.0	6. Vitakkattika	16	
PA_ds_1.1:16.1	Savitakkasavicārā dhammā. (1000, 1399)	16	
PA_ds_1.1:17.1	Avitakkavicāramattā dhammā. (1001, 1400)	17	
PA_ds_1.1:18.1	Avitakkaavicārā dhammā. (1002, 1401)	18	
PA_ds_1.1:19.0	7. Pītittika	19	
PA_ds_1.1:19.1	Pītisahagatā dhammā. (1003, 1402)	19	
PA_ds_1.1:20.1	Sukhasahagatā dhammā. (1004, 1403)	20	
PA_ds_1.1:21.1	Upekkhāsahagatā dhammā. (1005, 1404)	21	
PA_ds_1.1:22.0	8. Dassanenapahātabbattika	22	
PA_ds_1.1:22.1	Dassanena pahātabbā dhammā. (1006, 1405)	22	
PA_ds_1.1:23.1	Bhāvanāya pahātabbā dhammā. (1011, 1406)	23	
PA_ds_1.1:24.1	Neva dassanena na bhāvanāya pahātabbā dhammā. (1012, 1407)	24	
PA_ds_1.1:25.0	9. Dassanenapahātabbahetukattika	25	
PA_ds_1.1:25.1	Dassanena pahātabbahetukā dhammā. (1013, 1408)	25	
PA_ds_1.1:26.1	Bhāvanāya pahātabbahetukā dhammā. (1018, 1409)	26	
PA_ds_1.1:27.1	Neva dassanena na bhāvanāya pahātabbahetukā dhammā. (1019, 1410)	27	
PA_ds_1.1:28.0	10. Ācayagāmittika	28	
PA_ds_1.1:28.1	Ācayagāmino dhammā. (1020, 1411)	28	
PA_ds_1.1:29.1	Apacayagāmino dhammā. (1021, 1412)	29	
PA_ds_1.1:30.1	Nevācayagāmināpacayagāmino dhammā. (1022, 1413)	30	
PA_ds_1.1:31.0	11. Sekkhattika	31	
PA_ds_1.1:31.1	Sekkhā dhammā. (1023, 1414)	31	
PA_ds_1.1:32.1	Asekkhā dhammā. (1024, 1415)	32	
