segmentnr	original	folio	analyzed
PA_mn_96:0.1	Majjhima Nikāya 96	0	
PA_mn_96:0.2	Esukārīsutta	0	
PA_mn_96:1.1	Evaṁ me sutaṁ—	1	
PA_mn_96:1.2	ekaṁ samayaṁ bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_mn_96:2.1	Atha kho esukārī brāhmaṇo yena bhagavā tenupasaṅkami; upasaṅkamitvā bhagavatā saddhiṁ sammodi.	2	
PA_mn_96:2.2	Sammodanīyaṁ kathaṁ sāraṇīyaṁ vītisāretvā ekamantaṁ nisīdi. Ekamantaṁ nisinno kho esukārī brāhmaṇo bhagavantaṁ etadavoca:	2	
PA_mn_96:3.1	“brāhmaṇā, bho gotama, catasso pāricariyā paññapenti—	3	
PA_mn_96:3.2	brāhmaṇassa pāricariyaṁ paññapenti, khattiyassa pāricariyaṁ paññapenti, vessassa pāricariyaṁ paññapenti, suddassa pāricariyaṁ paññapenti.	3	
PA_mn_96:3.3	Tatridaṁ, bho gotama, brāhmaṇā brāhmaṇassa pāricariyaṁ paññapenti:	3	
PA_mn_96:3.4	‘brāhmaṇo vā brāhmaṇaṁ paricareyya, khattiyo vā brāhmaṇaṁ paricareyya, vesso vā brāhmaṇaṁ paricareyya, suddo vā brāhmaṇaṁ paricareyyā’ti.	3	
PA_mn_96:3.5	Idaṁ kho, bho gotama, brāhmaṇā brāhmaṇassa pāricariyaṁ paññapenti.	3	
PA_mn_96:3.6	Tatridaṁ, bho gotama, brāhmaṇā khattiyassa pāricariyaṁ paññapenti:	3	
PA_mn_96:3.7	‘khattiyo vā khattiyaṁ paricareyya, vesso vā khattiyaṁ paricareyya, suddo vā khattiyaṁ paricareyyā’ti.	3	
PA_mn_96:3.8	Idaṁ kho, bho gotama, brāhmaṇā khattiyassa pāricariyaṁ paññapenti.	3	
PA_mn_96:3.9	Tatridaṁ, bho gotama, brāhmaṇā vessassa pāricariyaṁ paññapenti:	3	
PA_mn_96:3.10	‘vesso vā vessaṁ paricareyya, suddo vā vessaṁ paricareyyā’ti.	3	
PA_mn_96:3.11	Idaṁ kho, bho gotama, brāhmaṇā vessassa pāricariyaṁ paññapenti.	3	
PA_mn_96:3.12	Tatridaṁ, bho gotama, brāhmaṇā suddassa pāricariyaṁ paññapenti:	3	
PA_mn_96:3.13	‘suddova suddaṁ paricareyya.	3	
PA_mn_96:3.14	Ko panañño suddaṁ paricarissatī’ti?	3	
PA_mn_96:3.15	Idaṁ kho, bho gotama, brāhmaṇā suddassa pāricariyaṁ paññapenti.	3	
PA_mn_96:3.16	Brāhmaṇā, bho gotama, imā catasso pāricariyā paññapenti.	3	
PA_mn_96:3.17	Idha bhavaṁ gotamo kimāhā”ti?	3	
PA_mn_96:4.1	“Kiṁ pana, brāhmaṇa, sabbo loko brāhmaṇānaṁ etadabbhanujānāti: ‘imā catasso pāricariyā paññapentū’”ti?	4	
PA_mn_96:4.2	“No hidaṁ, bho gotama”.	4	
PA_mn_96:4.3	“Seyyathāpi, brāhmaṇa, puriso daliddo assako anāḷhiyo. Tassa akāmassa bilaṁ olaggeyyuṁ: ‘idaṁ te, ambho purisa, maṁsaṁ khāditabbaṁ, mūlañca anuppadātabban’ti.	4	
PA_mn_96:4.4	Evameva kho, brāhmaṇa, brāhmaṇā appaṭiññāya tesaṁ samaṇabrāhmaṇānaṁ, atha ca panimā catasso pāricariyā paññapenti.	4	
PA_mn_96:5.1	Nāhaṁ, brāhmaṇa, ‘sabbaṁ paricaritabban’ti vadāmi; nāhaṁ, brāhmaṇa, ‘sabbaṁ na paricaritabban’ti vadāmi.	5	
PA_mn_96:5.2	Yaṁ hissa, brāhmaṇa, paricarato pāricariyāhetu pāpiyo assa na seyyo, nāhaṁ taṁ ‘paricaritabban’ti vadāmi;	5	
PA_mn_96:5.3	yañca khvāssa, brāhmaṇa, paricarato pāricariyāhetu seyyo assa na pāpiyo tamahaṁ ‘paricaritabban’ti vadāmi.	5	
PA_mn_96:6.1	Khattiyañcepi, brāhmaṇa, evaṁ puccheyyuṁ:	6	
PA_mn_96:6.2	‘yaṁ vā te paricarato pāricariyāhetu pāpiyo assa na seyyo, yaṁ vā te paricarato pāricariyāhetu seyyo assa na pāpiyo;	6	
PA_mn_96:6.3	kamettha paricareyyāsī’ti, khattiyopi hi, brāhmaṇa, sammā byākaramāno evaṁ byākareyya:	6	
PA_mn_96:6.4	‘yañhi me paricarato pāricariyāhetu pāpiyo assa na seyyo, nāhaṁ taṁ paricareyyaṁ; yañca kho me paricarato pāricariyāhetu seyyo assa na pāpiyo tamahaṁ paricareyyan’ti.	6	
PA_mn_96:7.1	Brāhmaṇañcepi, brāhmaṇa …pe…	7	
PA_mn_96:7.2	vessañcepi, brāhmaṇa …pe…	7	
PA_mn_96:7.3	suddañcepi, brāhmaṇa, evaṁ puccheyyuṁ:	7	
PA_mn_96:7.4	‘yaṁ vā te paricarato pāricariyāhetu pāpiyo assa na seyyo, yaṁ vā te paricarato pāricariyāhetu seyyo assa na pāpiyo;	7	
PA_mn_96:7.5	kamettha paricareyyāsī’ti, suddopi hi, brāhmaṇa, sammā byākaramāno evaṁ byākareyya:	7	
PA_mn_96:7.6	‘yañhi me paricarato pāricariyāhetu pāpiyo assa na seyyo, nāhaṁ taṁ paricareyyaṁ; yañca kho me paricarato pāricariyāhetu seyyo assa na pāpiyo tamahaṁ paricareyyan’ti.	7	
PA_mn_96:7.7	Nāhaṁ, brāhmaṇa, ‘uccākulīnatā seyyaṁso’ti vadāmi, na panāhaṁ, brāhmaṇa, ‘uccākulīnatā pāpiyaṁso’ti vadāmi;	7	
PA_mn_96:7.8	nāhaṁ, brāhmaṇa, ‘uḷāravaṇṇatā seyyaṁso’ti vadāmi, na panāhaṁ, brāhmaṇa, ‘uḷāravaṇṇatā pāpiyaṁso’ti vadāmi;	7	
PA_mn_96:7.9	nāhaṁ, brāhmaṇa, ‘uḷārabhogatā seyyaṁso’ti vadāmi, na panāhaṁ, brāhmaṇa, ‘uḷārabhogatā pāpiyaṁso’ti vadāmi.	7	
PA_mn_96:8.1_0	Uccākulīnopi hi, brāhmaṇa, idhekacco pāṇātipātī hoti, adinnādāyī hoti, kāmesumicchācārī	8	
PA_mn_96:8.1_1	hoti, musāvādī hoti, pisuṇāvāco hoti, pharusāvāco hoti, samphappalāpī hoti, abhijjhālu	8	
PA_mn_96:8.1_2	hoti, byāpannacitto hoti, micchādiṭṭhi hoti.	8	
PA_mn_96:8.2	Tasmā ‘na uccākulīnatā seyyaṁso’ti vadāmi.	8	
PA_mn_96:8.3_0	Uccākulīnopi hi, brāhmaṇa, idhekacco pāṇātipātā paṭivirato hoti, adinnādānā paṭivirato	8	
PA_mn_96:8.3_1	hoti, kāmesumicchācārā paṭivirato hoti, musāvādā paṭivirato hoti, pisuṇāya vācāya	8	
PA_mn_96:8.3_2	paṭivirato hoti, pharusāya vācāya paṭivirato hoti, samphappalāpā paṭivirato hoti,	8	
PA_mn_96:8.3_3	anabhijjhālu hoti, abyāpannacitto hoti, sammādiṭṭhi hoti.	8	
PA_mn_96:8.4	Tasmā ‘na uccākulīnatā pāpiyaṁso’ti vadāmi.	8	
PA_mn_96:8.5	Uḷāravaṇṇopi hi, brāhmaṇa …	8	
PA_mn_96:8.6	pe…	8	
PA_mn_96:8.7	uḷārabhogopi hi, brāhmaṇa, idhekacco pāṇātipātī hoti …	8	
PA_mn_96:8.8	pe…	8	
PA_mn_96:8.9	micchādiṭṭhi hoti.	8	
PA_mn_96:8.10	Tasmā ‘na uḷārabhogatā seyyaṁso’ti vadāmi.	8	
PA_mn_96:8.11	Uḷārabhogopi hi, brāhmaṇa, idhekacco pāṇātipātā paṭivirato hoti …pe… sammādiṭṭhi hoti.	8	
PA_mn_96:8.12	Tasmā ‘na uḷārabhogatā pāpiyaṁso’ti vadāmi.	8	
PA_mn_96:9.1	Nāhaṁ, brāhmaṇa, ‘sabbaṁ paricaritabban’ti vadāmi, na panāhaṁ, brāhmaṇa, ‘sabbaṁ na paricaritabban’ti vadāmi.	9	
PA_mn_96:9.2	Yaṁ hissa, brāhmaṇa, paricarato pāricariyāhetu saddhā vaḍḍhati, sīlaṁ vaḍḍhati, sutaṁ vaḍḍhati, cāgo vaḍḍhati, paññā vaḍḍhati, tamahaṁ ‘paricaritabban’ti vadāmi.	9	
PA_mn_96:9.3_0	Yaṁ hissa, brāhmaṇa, paricarato pāricariyāhetu na saddhā vaḍḍhati, na sīlaṁ vaḍḍhati,	9	
PA_mn_96:9.3_1	na sutaṁ vaḍḍhati, na cāgo vaḍḍhati, na paññā vaḍḍhati, nāhaṁ taṁ ‘paricaritabban’ti vadāmī”ti.	9	
PA_mn_96:10.1	Evaṁ vutte, esukārī brāhmaṇo bhagavantaṁ etadavoca:	10	
PA_mn_96:10.2	“brāhmaṇā, bho gotama, cattāri dhanāni paññapenti—	10	
PA_mn_96:10.3	brāhmaṇassa sandhanaṁ paññapenti, khattiyassa sandhanaṁ paññapenti, vessassa sandhanaṁ paññapenti, suddassa sandhanaṁ paññapenti.	10	
PA_mn_96:10.4	Tatridaṁ, bho gotama, brāhmaṇā brāhmaṇassa sandhanaṁ paññapenti bhikkhācariyaṁ;	10	
PA_mn_96:10.5	bhikkhācariyañca pana brāhmaṇo sandhanaṁ atimaññamāno akiccakārī hoti gopova adinnaṁ ādiyamānoti.	10	
PA_mn_96:10.6	Idaṁ kho, bho gotama, brāhmaṇā brāhmaṇassa sandhanaṁ paññapenti.	10	
PA_mn_96:10.7	Tatridaṁ, bho gotama, brāhmaṇā khattiyassa sandhanaṁ paññapenti dhanukalāpaṁ;	10	
PA_mn_96:10.8	dhanukalāpañca pana khattiyo sandhanaṁ atimaññamāno akiccakārī hoti gopova adinnaṁ ādiyamānoti.	10	
PA_mn_96:10.9	Idaṁ kho, bho gotama, brāhmaṇā khattiyassa sandhanaṁ paññapenti.	10	
PA_mn_96:10.10	Tatridaṁ, bho gotama, brāhmaṇā vessassa sandhanaṁ paññapenti kasigorakkhaṁ;	10	
PA_mn_96:10.11	kasigorakkhañca pana vesso sandhanaṁ atimaññamāno akiccakārī hoti gopova adinnaṁ ādiyamānoti.	10	
PA_mn_96:10.12	Idaṁ kho, bho gotama, brāhmaṇā vessassa sandhanaṁ paññapenti.	10	
PA_mn_96:10.13	Tatridaṁ, bho gotama, brāhmaṇā suddassa sandhanaṁ paññapenti asitabyābhaṅgiṁ;	10	
PA_mn_96:10.14	asitabyābhaṅgiñca pana suddo sandhanaṁ atimaññamāno akiccakārī hoti gopova adinnaṁ ādiyamānoti.	10	
PA_mn_96:10.15	Idaṁ kho, bho gotama, brāhmaṇā suddassa sandhanaṁ paññapenti.	10	
PA_mn_96:10.16	Brāhmaṇā, bho gotama, imāni cattāri dhanāni paññapenti.	10	
PA_mn_96:10.17	Idha bhavaṁ gotamo kimāhā”ti?	10	
PA_mn_96:11.1	“Kiṁ pana, brāhmaṇa, sabbo loko brāhmaṇānaṁ etadabbhanujānāti: ‘imāni cattāri dhanāni paññapentū’”ti?	11	
PA_mn_96:11.2	“No hidaṁ, bho gotama”.	11	
PA_mn_96:11.3	“Seyyathāpi, brāhmaṇa, puriso daliddo assako anāḷhiyo. Tassa akāmassa bilaṁ olaggeyyuṁ: ‘idaṁ te, ambho purisa, maṁsaṁ khāditabbaṁ, mūlañca anuppadātabban’ti.	11	
PA_mn_96:11.4	Evameva kho, brāhmaṇa, brāhmaṇā appaṭiññāya tesaṁ samaṇabrāhmaṇānaṁ, atha ca panimāni cattāri dhanāni paññapenti.	11	
PA_mn_96:12.1	Ariyaṁ kho ahaṁ, brāhmaṇa, lokuttaraṁ dhammaṁ purisassa sandhanaṁ paññapemi.	12	
PA_mn_96:12.2	Porāṇaṁ kho panassa mātāpettikaṁ kulavaṁsaṁ anussarato yattha yattheva attabhāvassa abhinibbatti hoti tena teneva saṅkhyaṁ gacchati.	12	
PA_mn_96:12.3	Khattiyakule ce attabhāvassa abhinibbatti hoti ‘khattiyo’tveva saṅkhyaṁ gacchati;	12	
PA_mn_96:12.4	brāhmaṇakule ce attabhāvassa abhinibbatti hoti ‘brāhmaṇo’tveva saṅkhyaṁ gacchati;	12	
PA_mn_96:12.5	vessakule ce attabhāvassa abhinibbatti hoti ‘vesso’tveva saṅkhyaṁ gacchati;	12	
PA_mn_96:12.6	suddakule ce attabhāvassa abhinibbatti hoti ‘suddo’tveva saṅkhyaṁ gacchati.	12	
