segmentnr	original	folio	analyzed
PA_pvr_2.4:0.1	Parivāra	0	
PA_pvr_2.4:0.2	Bhikkhunivibhaṅga	0	
PA_pvr_2.4:0.3	Paṭhamabhāga	0	
PA_pvr_2.4:0.4	2.4 Saṅgahavāra	0	
PA_pvr_2.4:1.1	Avassutāya bhikkhuniyā avassutassa purisapuggalassa kāyasaṁsaggaṁ sādiyantiyā āpattiyo sattannaṁ āpattikkhandhānaṁ katihi āpattikkhandhehi saṅgahitā?	1	
PA_pvr_2.4:1.2	Avassutāya bhikkhuniyā avassutassa purisapuggalassa kāyasaṁsaggaṁ sādiyantiyā āpattiyo sattannaṁ āpattikkhandhānaṁ tīhi āpattikkhandhehi saṅgahitā—	1	
PA_pvr_2.4:1.3	siyā pārājikāpattikkhandhena, siyā thullaccayāpattikkhandhena, siyā dukkaṭāpattikkhandhena …pe….	1	
PA_pvr_2.4:2.1	Dadhiṁ viññāpetvā bhuñjantiyā āpattiyo sattannaṁ āpattikkhandhānaṁ katihi āpattikkhandhehi saṅgahitā?	2	
PA_pvr_2.4:2.2	Dadhiṁ viññāpetvā bhuñjantiyā āpattiyo sattannaṁ āpattikkhandhānaṁ dvīhi āpattikkhandhehi saṅgahitā—	2	
PA_pvr_2.4:2.3	siyā pāṭidesanīyāpattikkhandhena, siyā dukkaṭāpattikkhandhena.	2	
PA_pvr_2.4:3.1	Saṅgahavāro niṭṭhito catuttho.	3	
