segmentnr	original	folio	analyzed
PA_pvr_4:0.1	Parivāra	0	
PA_pvr_4:0.2	4. Antarapeyyāla	0	
PA_pvr_4:0.3	Katipucchāvāra	0	
PA_pvr_4:1.1	Kati āpattiyo?	1	
PA_pvr_4:1.2	Kati āpattikkhandhā?	1	
PA_pvr_4:1.3	Kati vinītavatthūni?	1	
PA_pvr_4:1.4	Kati agāravā?	1	
PA_pvr_4:1.5	Kati gāravā?	1	
PA_pvr_4:1.6	Kati vinītavatthūni?	1	
PA_pvr_4:1.7	Kati vipattiyo?	1	
PA_pvr_4:1.8	Kati āpattisamuṭṭhānā?	1	
PA_pvr_4:1.9	Kati vivādamūlāni?	1	
PA_pvr_4:1.10	Kati anuvādamūlāni?	1	
PA_pvr_4:1.11	Kati sāraṇīyā dhammā?	1	
PA_pvr_4:1.12	Kati bhedakaravatthūni?	1	
PA_pvr_4:1.13	Kati adhikaraṇāni?	1	
PA_pvr_4:1.14	Kati samathā?	1	
PA_pvr_4:2.1	Pañca āpattiyo.	2	
PA_pvr_4:2.2	Pañca āpattikkhandhā.	2	
PA_pvr_4:2.3	Pañca vinītavatthūni.	2	
PA_pvr_4:2.4	Satta āpattiyo.	2	
PA_pvr_4:2.5	Satta āpattikkhandhā.	2	
PA_pvr_4:2.6	Satta vinītavatthūni.	2	
PA_pvr_4:2.7	Cha agāravā.	2	
PA_pvr_4:2.8	Cha gāravā.	2	
PA_pvr_4:2.9	Cha vinītavatthūni.	2	
PA_pvr_4:2.10	Catasso vipattiyo.	2	
PA_pvr_4:2.11	Cha āpattisamuṭṭhānā.	2	
PA_pvr_4:2.12	Cha vivādamūlāni.	2	
PA_pvr_4:2.13	Cha anuvādamūlāni.	2	
PA_pvr_4:2.14	Cha sāraṇīyā dhammā.	2	
PA_pvr_4:2.15	Aṭṭhārasa bhedakaravatthūni.	2	
PA_pvr_4:2.16	Cattāri adhikaraṇāni.	2	
PA_pvr_4:2.17	Satta samathā.	2	
PA_pvr_4:3.1	Tattha katamā pañca āpattiyo?	3	
PA_pvr_4:3.2	Pārājikāpatti, saṅghādisesāpatti, pācittiyāpatti, pāṭidesanīyāpatti, dukkaṭāpatti—	3	
PA_pvr_4:3.3	imā pañca āpattiyo.	3	
PA_pvr_4:4.1	Tattha katame pañca āpattikkhandhā?	4	
PA_pvr_4:4.2	Pārājikāpattikkhandho, saṅghādisesāpattikkhandho, pācittiyāpattikkhandho, pāṭidesanīyāpattikkhandho, dukkaṭāpattikkhandho—	4	
PA_pvr_4:4.3	ime pañca āpattikkhandhā.	4	
PA_pvr_4:5.1	Tattha katamāni pañca vinītavatthūni?	5	
PA_pvr_4:5.2	Pañcahi āpattikkhandhehi ārati virati paṭivirati veramaṇī akiriyā akaraṇaṁ anajjhāpatti velāanatikkamo setughāto—	5	
PA_pvr_4:5.3	imāni pañca vinītavatthūni.	5	
PA_pvr_4:6.1	Tattha katamā satta āpattiyo?	6	
