segmentnr	original	folio	analyzed
PA_pv_32:0.1	Petavatthu	0	
PA_pv_32:0.2	Cūḷavagga	0	
PA_pv_32:0.3	7. Migaluddakapetavatthu	0	
PA_pv_32:1.1	“Naranāripurakkhato yuvā,	1	
PA_pv_32:1.2	Rajanīyehi kāmaguṇehi sobhasi;	1	
PA_pv_32:1.3	Divasaṁ anubhosi kāraṇaṁ,	1	
PA_pv_32:1.4	Kimakāsi purimāya jātiyā”ti.	1	
PA_pv_32:2.1	“Ahaṁ rājagahe ramme,	2	
PA_pv_32:2.2	ramaṇīye giribbaje;	2	
PA_pv_32:2.3	Migaluddo pure āsiṁ,	2	
PA_pv_32:2.4	lohitapāṇi dāruṇo.	2	
PA_pv_32:3.1	Avirodhakaresu pāṇisu,	3	
PA_pv_32:3.2	Puthusattesu paduṭṭhamānaso;	3	
PA_pv_32:3.3	Vicariṁ atidāruṇo sadā,	3	
PA_pv_32:3.4	Parahiṁsāya rato asaññato.	3	
PA_pv_32:4.1	Tassa me sahāyo suhadayo,	4	
PA_pv_32:4.2	Saddho āsi upāsako;	4	
PA_pv_32:4.3	Sopi maṁ anukampanto,	4	
PA_pv_32:4.4	Nivāresi punappunaṁ.	4	
PA_pv_32:5.1	‘Mākāsi pāpakaṁ kammaṁ,	5	
PA_pv_32:5.2	Mā tāta duggatiṁ agā;	5	
PA_pv_32:5.3	Sace icchasi pecca sukhaṁ,	5	
PA_pv_32:5.4	Virama pāṇavadhā asaṁyamā’.	5	
PA_pv_32:6.1	Tassāhaṁ vacanaṁ sutvā,	6	
PA_pv_32:6.2	Sukhakāmassa hitānukampino;	6	
PA_pv_32:6.3	Nākāsiṁ sakalānusāsaniṁ,	6	
PA_pv_32:6.4	Cirapāpābhirato abuddhimā.	6	
PA_pv_32:7.1	So maṁ puna bhūrisumedhaso,	7	
PA_pv_32:7.2	Anukampāya saṁyame nivesayi;	7	
PA_pv_32:7.3	‘Sace divā hanasi pāṇino,	7	
PA_pv_32:7.4	Atha te rattiṁ bhavatu saṁyamo’.	7	
PA_pv_32:8.1	Svāhaṁ divā hanitvā pāṇino,	8	
PA_pv_32:8.2	Virato rattimahosi saññato;	8	
PA_pv_32:8.3	Rattāhaṁ paricāremi,	8	
PA_pv_32:8.4	Divā khajjāmi duggato.	8	
PA_pv_32:9.1	Tassa kammassa kusalassa,	9	
PA_pv_32:9.2	Anubhomi rattiṁ amānusiṁ;	9	
PA_pv_32:9.3	Divā paṭihatāva kukkurā,	9	
PA_pv_32:9.4	Upadhāvanti samantā khādituṁ.	9	
PA_pv_32:10.1	Ye ca te satatānuyogino,	10	
PA_pv_32:10.2	Dhuvaṁ payuttā sugatassa sāsane;	10	
PA_pv_32:10.3	Maññāmi te amatameva kevalaṁ,	10	
PA_pv_32:10.4	Adhigacchanti padaṁ asaṅkhatan”ti.	10	
PA_pv_32:11.1	Migaluddakapetavatthu sattamaṁ.	11	
