segmentnr	original	folio	analyzed
PA_mn_28:0.1	Majjhima Nikāya 28	0	
PA_mn_28:0.2	Mahāhatthipadopamasutta	0	
PA_mn_28:1.1	Evaṁ me sutaṁ—	1	
PA_mn_28:1.2	ekaṁ samayaṁ bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_mn_28:1.3	Tatra kho āyasmā sāriputto bhikkhū āmantesi:	1	
PA_mn_28:1.4	“āvuso bhikkhave”ti.	1	
PA_mn_28:1.5	“Āvuso”ti kho te bhikkhū āyasmato sāriputtassa paccassosuṁ.	1	
PA_mn_28:1.6	Āyasmā sāriputto etadavoca:	1	
PA_mn_28:2.1	“Seyyathāpi, āvuso, yāni kānici jaṅgalānaṁ pāṇānaṁ padajātāni sabbāni tāni hatthipade samodhānaṁ gacchanti, hatthipadaṁ tesaṁ aggamakkhāyati yadidaṁ mahantattena;	2	
PA_mn_28:2.2	evameva kho, āvuso, ye keci kusalā dhammā sabbete catūsu ariyasaccesu saṅgahaṁ gacchanti.	2	
PA_mn_28:2.3	Katamesu catūsu?	2	
PA_mn_28:2.4	Dukkhe ariyasacce, dukkhasamudaye ariyasacce, dukkhanirodhe ariyasacce, dukkhanirodhagāminiyā paṭipadāya ariyasacce.	2	
PA_mn_28:3.1	Katamañcāvuso, dukkhaṁ ariyasaccaṁ?	3	
PA_mn_28:3.2	Jātipi dukkhā, jarāpi dukkhā, maraṇampi dukkhaṁ, sokaparidevadukkhadomanassupāyāsāpi dukkhā, yampicchaṁ na labhati tampi dukkhaṁ; saṅkhittena, pañcupādānakkhandhā dukkhā.	3	
PA_mn_28:3.3	Katame cāvuso, pañcupādānakkhandhā?	3	
PA_mn_28:3.4	Seyyathidaṁ—rūpupādānakkhandho, vedanupādānakkhandho, saññupādānakkhandho, saṅkhārupādānakkhandho, viññāṇupādānakkhandho.	3	
PA_mn_28:4.1	Katamo cāvuso, rūpupādānakkhandho?	4	
PA_mn_28:4.2	Cattāri ca mahābhūtāni, catunnañca mahābhūtānaṁ upādāya rūpaṁ.	4	
PA_mn_28:5.1	Katamā cāvuso, cattāro mahābhūtā?	5	
PA_mn_28:5.2	Pathavīdhātu, āpodhātu, tejodhātu, vāyodhātu.	5	
PA_mn_28:6.1	Katamā cāvuso, pathavīdhātu?	6	
PA_mn_28:6.2	Pathavīdhātu siyā ajjhattikā, siyā bāhirā.	6	
PA_mn_28:6.3	Katamā cāvuso, ajjhattikā pathavīdhātu?	6	
PA_mn_28:6.4	Yaṁ ajjhattaṁ paccattaṁ kakkhaḷaṁ kharigataṁ upādinnaṁ, seyyathidaṁ—	6	
PA_mn_28:6.5_0	kesā lomā nakhā dantā taco maṁsaṁ nhāru aṭṭhi aṭṭhimiñjaṁ vakkaṁ hadayaṁ yakanaṁ	6	
PA_mn_28:6.5_1	kilomakaṁ pihakaṁ papphāsaṁ antaṁ antaguṇaṁ udariyaṁ karīsaṁ, yaṁ vā panaññampi kiñci	6	
PA_mn_28:6.5_2	ajjhattaṁ paccattaṁ kakkhaḷaṁ kharigataṁ upādinnaṁ.	6	
PA_mn_28:6.6	Ayaṁ vuccatāvuso, ajjhattikā pathavīdhātu.	6	
PA_mn_28:6.7	Yā ceva kho pana ajjhattikā pathavīdhātu, yā ca bāhirā pathavīdhātu, pathavīdhāturevesā.	6	
PA_mn_28:6.8	‘Taṁ netaṁ mama, nesohamasmi, na meso attā’ti—evametaṁ yathābhūtaṁ sammappaññāya daṭṭhabbaṁ.	6	
PA_mn_28:6.9	Evametaṁ yathābhūtaṁ sammappaññāya disvā pathavīdhātuyā nibbindati, pathavīdhātuyā cittaṁ virājeti.	6	
PA_mn_28:7.1	Hoti kho so, āvuso, samayo yaṁ bāhirā āpodhātu pakuppati.	7	
PA_mn_28:7.2	Antarahitā tasmiṁ samaye bāhirā pathavīdhātu hoti.	7	
PA_mn_28:7.3	Tassā hi nāma, āvuso, bāhirāya pathavīdhātuyā tāva mahallikāya aniccatā paññāyissati, khayadhammatā paññāyissati, vayadhammatā paññāyissati, vipariṇāmadhammatā paññāyissati.	7	
PA_mn_28:7.4	Kiṁ panimassa mattaṭṭhakassa kāyassa taṇhupādinnassa ‘ahanti vā mamanti vā asmī’ti vā? Atha khvāssa notevettha hoti.	7	
PA_mn_28:8.1	Tañce, āvuso, bhikkhuṁ pare akkosanti paribhāsanti rosenti vihesenti, so evaṁ pajānāti:	8	
