segmentnr	original	folio	analyzed
PA_bi-vb_pj5:0.1	Theravāda Vinaya	0	
PA_bi-vb_pj5:0.2	Bhikkhunivibhaṅga	0	
PA_bi-vb_pj5:0.3	Pārājikakaṇḍa	0	
PA_bi-vb_pj5:0.4	5. Ubbhajāṇumaṇḍalikāsikkhāpada	0	
PA_bi-vb_pj5:1.0.2	Namo tassa Bhagavato Arahato Sammāsambuddhassa.	1	
PA_bi-vb_pj5:1.1	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_bi-vb_pj5:1.2	Tena kho pana samayena sāḷho migāranattā bhikkhunisaṅghassa vihāraṁ kattukāmo hoti.	1	
PA_bi-vb_pj5:1.3	Atha kho sāḷho migāranattā bhikkhuniyo upasaṅkamitvā etadavoca—	1	
PA_bi-vb_pj5:1.4	“icchāmahaṁ, ayye, bhikkhunisaṅghassa vihāraṁ kātuṁ.	1	
PA_bi-vb_pj5:1.5	Detha me navakammikaṁ bhikkhunin”ti.	1	
PA_bi-vb_pj5:1.6	Tena kho pana samayena catasso bhaginiyo bhikkhunīsu pabbajitā honti—	1	
PA_bi-vb_pj5:1.7	nandā, nandavatī, sundarīnandā, thullanandāti.	1	
PA_bi-vb_pj5:1.8_0	Tāsu sundarīnandā bhikkhunī taruṇapabbajitā abhirūpā hoti dassanīyā pāsādikā paṇḍitā	1	
PA_bi-vb_pj5:1.8_1	byattā medhāvinī dakkhā analasā, tatrupāyāya vīmaṁsāya samannāgatā, alaṁ kātuṁ alaṁ saṁvidhātuṁ.	1	
PA_bi-vb_pj5:1.9	Atha kho bhikkhunisaṅgho sundarīnandaṁ bhikkhuniṁ sammannitvā sāḷhassa migāranattuno navakammikaṁ adāsi.	1	
PA_bi-vb_pj5:1.10	Tena kho pana samayena sundarīnandā bhikkhunī sāḷhassa migāranattuno nivesanaṁ abhikkhaṇaṁ gacchati—	1	
PA_bi-vb_pj5:1.11	“vāsiṁ detha, parasuṁ detha, kuṭhāriṁ detha, kudālaṁ detha, nikhādanaṁ dethā”ti.	1	
PA_bi-vb_pj5:1.12	Sāḷhopi migāranattā bhikkhunupassayaṁ abhikkhaṇaṁ gacchati katākataṁ jānituṁ.	1	
PA_bi-vb_pj5:1.13	Te abhiṇhadassanena paṭibaddhacittā ahesuṁ.	1	
PA_bi-vb_pj5:1.14	Atha kho sāḷho migāranattā sundarīnandaṁ bhikkhuniṁ dūsetuṁ okāsaṁ alabhamāno etadevaatthāya bhikkhunisaṅghassa bhattaṁ akāsi.	1	
