segmentnr	original	folio	analyzed
PA_mn_47:0.1	Majjhima Nikāya 47	0	
PA_mn_47:0.2	Vīmaṁsakasutta	0	
PA_mn_47:1.1	Evaṁ me sutaṁ—	1	
PA_mn_47:1.2	ekaṁ samayaṁ bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_mn_47:1.3	Tatra kho bhagavā bhikkhū āmantesi:	1	
PA_mn_47:1.4	“bhikkhavo”ti.	1	
PA_mn_47:1.5	“Bhadante”ti te bhikkhū bhagavato paccassosuṁ.	1	
PA_mn_47:1.6	Bhagavā etadavoca:	1	
PA_mn_47:2.1	“vīmaṁsakena, bhikkhave, bhikkhunā parassa cetopariyāyaṁ ajānantena tathāgate samannesanā kātabbā ‘sammāsambuddho vā no vā’ iti viññāṇāyā”ti.	2	
PA_mn_47:3.1_0	“Bhagavaṁmūlakā no, bhante, dhammā, bhagavaṁnettikā bhagavaṁpaṭisaraṇā; sādhu vata,	3	
PA_mn_47:3.1_1	bhante, bhagavantaṁyeva paṭibhātu etassa bhāsitassa attho; bhagavato sutvā bhikkhū dhāressantī”ti.	3	
PA_mn_47:3.2	“Tena hi, bhikkhave, suṇātha, sādhukaṁ manasi karotha, bhāsissāmī”ti.	3	
PA_mn_47:3.3	“Evaṁ, bhante”ti kho te bhikkhū bhagavato paccassosuṁ.	3	
PA_mn_47:3.4	Bhagavā etadavoca:	3	
PA_mn_47:4.1	“Vīmaṁsakena, bhikkhave, bhikkhunā parassa cetopariyāyaṁ ajānantena dvīsu dhammesu tathāgato samannesitabbo cakkhusotaviññeyyesu dhammesu:	4	
PA_mn_47:4.2	‘ye saṅkiliṭṭhā cakkhusotaviññeyyā dhammā, saṁvijjanti vā te tathāgatassa no vā’ti?	4	
PA_mn_47:4.3	Tamenaṁ samannesamāno evaṁ jānāti:	4	
PA_mn_47:4.4	‘ye saṅkiliṭṭhā cakkhusotaviññeyyā dhammā, na te tathāgatassa saṁvijjantī’ti.	4	
PA_mn_47:5.1	Yato naṁ samannesamāno evaṁ jānāti:	5	
PA_mn_47:5.2	‘ye saṅkiliṭṭhā cakkhusotaviññeyyā dhammā, na te tathāgatassa saṁvijjantī’ti, tato naṁ uttariṁ samannesati:	5	
PA_mn_47:5.3	‘ye vītimissā cakkhusotaviññeyyā dhammā, saṁvijjanti vā te tathāgatassa no vā’ti?	5	
PA_mn_47:5.4	Tamenaṁ samannesamāno evaṁ jānāti:	5	
PA_mn_47:5.5	‘ye vītimissā cakkhusotaviññeyyā dhammā, na te tathāgatassa saṁvijjantī’ti.	5	
PA_mn_47:6.1	Yato naṁ samannesamāno evaṁ jānāti:	6	
PA_mn_47:6.2	‘ye vītimissā cakkhusotaviññeyyā dhammā, na te tathāgatassa saṁvijjantī’ti, tato naṁ uttariṁ samannesati:	6	
PA_mn_47:6.3	‘ye vodātā cakkhusotaviññeyyā dhammā, saṁvijjanti vā te tathāgatassa no vā’ti?	6	
PA_mn_47:6.4	Tamenaṁ samannesamāno evaṁ jānāti:	6	
PA_mn_47:6.5	‘ye vodātā cakkhusotaviññeyyā dhammā, saṁvijjanti te tathāgatassā’ti.	6	
PA_mn_47:7.1	Yato naṁ samannesamāno evaṁ jānāti:	7	
PA_mn_47:7.2	‘ye vodātā cakkhusotaviññeyyā dhammā, saṁvijjanti te tathāgatassā’ti, tato naṁ uttariṁ samannesati:	7	
PA_mn_47:7.3	‘dīgharattaṁ samāpanno ayamāyasmā imaṁ kusalaṁ dhammaṁ, udāhu ittarasamāpanno’ti?	7	
PA_mn_47:7.4	Tamenaṁ samannesamāno evaṁ jānāti:	7	
PA_mn_47:7.5	‘dīgharattaṁ samāpanno ayamāyasmā imaṁ kusalaṁ dhammaṁ, nāyamāyasmā ittarasamāpanno’ti.	7	
PA_mn_47:8.1	Yato naṁ samannesamāno evaṁ jānāti:	8	
PA_mn_47:8.2	‘dīgharattaṁ samāpanno ayamāyasmā imaṁ kusalaṁ dhammaṁ, nāyamāyasmā ittarasamāpanno’ti, tato naṁ uttariṁ samannesati:	8	
PA_mn_47:8.3	‘ñattajjhāpanno ayamāyasmā bhikkhu yasappatto, saṁvijjantassa idhekacce ādīnavā’ti?	8	
