segmentnr	original	folio	analyzed
PA_mn_86:0.1	Majjhima Nikāya 86	0	
PA_mn_86:0.2	Aṅgulimālasutta	0	
PA_mn_86:1.1	Evaṁ me sutaṁ—	1	
PA_mn_86:1.2	ekaṁ samayaṁ bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_mn_86:2.1	Tena kho pana samayena rañño pasenadissa kosalassa vijite coro aṅgulimālo nāma hoti luddo lohitapāṇi hatapahate niviṭṭho adayāpanno pāṇabhūtesu.	2	
PA_mn_86:2.2	Tena gāmāpi agāmā katā, nigamāpi anigamā katā, janapadāpi ajanapadā katā.	2	
PA_mn_86:2.3	So manusse vadhitvā vadhitvā aṅgulīnaṁ mālaṁ dhāreti.	2	
PA_mn_86:3.1	Atha kho bhagavā pubbaṇhasamayaṁ nivāsetvā pattacīvaramādāya sāvatthiṁ piṇḍāya pāvisi.	3	
PA_mn_86:3.2	Sāvatthiyaṁ piṇḍāya caritvā pacchābhattaṁ piṇḍapātapaṭikkanto senāsanaṁ saṁsāmetvā pattacīvaramādāya yena coro aṅgulimālo tenaddhānamaggaṁ paṭipajji.	3	
PA_mn_86:3.3	Addasāsuṁ kho gopālakā pasupālakā kassakā pathāvino bhagavantaṁ yena coro aṅgulimālo tenaddhānamaggapaṭipannaṁ.	3	
PA_mn_86:3.4	Disvāna bhagavantaṁ etadavocuṁ:	3	
PA_mn_86:3.5	“mā, samaṇa, etaṁ maggaṁ paṭipajji.	3	
PA_mn_86:3.6	Etasmiṁ, samaṇa, magge coro aṅgulimālo nāma luddo lohitapāṇi hatapahate niviṭṭho adayāpanno pāṇabhūtesu.	3	
PA_mn_86:3.7	Tena gāmāpi agāmā katā, nigamāpi anigamā katā, janapadāpi ajanapadā katā.	3	
PA_mn_86:3.8	So manusse vadhitvā vadhitvā aṅgulīnaṁ mālaṁ dhāreti.	3	
PA_mn_86:3.9	Etañhi, samaṇa, maggaṁ dasapi purisā vīsampi purisā tiṁsampi purisā cattārīsampi purisā paññāsampi purisā saṅkaritvā saṅkaritvā paṭipajjanti.	3	
PA_mn_86:3.10	Tepi corassa aṅgulimālassa hatthatthaṁ gacchantī”ti.	3	
PA_mn_86:3.11	Evaṁ vutte, bhagavā tuṇhībhūto agamāsi.	3	
PA_mn_86:3.12	Dutiyampi kho gopālakā …pe…	3	
PA_mn_86:3.13	tatiyampi kho gopālakā pasupālakā kassakā pathāvino bhagavantaṁ etadavocuṁ:	3	
PA_mn_86:3.14_0	“mā, samaṇa, etaṁ maggaṁ paṭipajji, etasmiṁ samaṇa magge coro aṅgulimālo nāma luddo	3	
PA_mn_86:3.14_1	lohitapāṇi hatapahate niviṭṭho adayāpanno pāṇabhūtesu, tena gāmāpi agāmā katā, nigamāpi	3	
PA_mn_86:3.14_2	anigamā katā, janapadāpi ajanapadā katā.	3	
PA_mn_86:3.15	So manusse vadhitvā vadhitvā aṅgulīnaṁ mālaṁ dhāreti.	3	
PA_mn_86:3.16	Etañhi samaṇa maggaṁ dasapi purisā vīsampi purisā tiṁsampi purisā cattārīsampi purisā paññāsampi purisā saṅkaritvā saṅkaritvā paṭipajjanti.	3	
PA_mn_86:3.17	Tepi corassa aṅgulimālassa hatthatthaṁ gacchantī”ti.	3	
PA_mn_86:4.1	Atha kho bhagavā tuṇhībhūto agamāsi.	4	
PA_mn_86:4.2	Addasā kho coro aṅgulimālo bhagavantaṁ dūratova āgacchantaṁ.	4	
PA_mn_86:4.3	Disvānassa etadahosi:	4	
PA_mn_86:4.4	“acchariyaṁ vata bho, abbhutaṁ vata bho.	4	
PA_mn_86:4.5	Imañhi maggaṁ dasapi purisā vīsampi purisā tiṁsampi purisā cattārīsampi purisā paññāsampi purisā saṅkaritvā saṅkaritvā paṭipajjanti.	4	
PA_mn_86:4.6	Tepi mama hatthatthaṁ gacchanti.	4	
PA_mn_86:4.7	Atha ca panāyaṁ samaṇo eko adutiyo pasayha maññe āgacchati.	4	
PA_mn_86:4.8	Yannūnāhaṁ imaṁ samaṇaṁ jīvitā voropeyyan”ti.	4	
PA_mn_86:5.1	Atha kho coro aṅgulimālo asicammaṁ gahetvā dhanukalāpaṁ sannayhitvā bhagavantaṁ piṭṭhito piṭṭhito anubandhi.	5	
PA_mn_86:5.2	Atha kho bhagavā tathārūpaṁ iddhābhisaṅkhāraṁ abhisaṅkhāsi yathā coro aṅgulimālo bhagavantaṁ pakatiyā gacchantaṁ sabbathāmena gacchanto na sakkoti sampāpuṇituṁ.	5	
PA_mn_86:5.3	Atha kho corassa aṅgulimālassa etadahosi:	5	
PA_mn_86:5.4	“acchariyaṁ vata bho, abbhutaṁ vata bho.	5	
PA_mn_86:5.5	Ahañhi pubbe hatthimpi dhāvantaṁ anupatitvā gaṇhāmi, assampi dhāvantaṁ anupatitvā gaṇhāmi, rathampi dhāvantaṁ anupatitvā gaṇhāmi, migampi dhāvantaṁ anupatitvā gaṇhāmi;	5	
PA_mn_86:5.6	atha ca panāhaṁ imaṁ samaṇaṁ pakatiyā gacchantaṁ sabbathāmena gacchanto na sakkomi sampāpuṇitun”ti.	5	
PA_mn_86:5.7	Ṭhitova bhagavantaṁ etadavoca:	5	
PA_mn_86:5.8	“tiṭṭha, tiṭṭha, samaṇā”ti.	5	
PA_mn_86:5.9	“Ṭhito ahaṁ, aṅgulimāla, tvañca tiṭṭhā”ti.	5	
PA_mn_86:5.10	Atha kho corassa aṅgulimālassa etadahosi:	5	
PA_mn_86:5.11	“ime kho samaṇā sakyaputtiyā saccavādino saccapaṭiññā.	5	
PA_mn_86:5.12	Atha panāyaṁ samaṇo gacchaṁ yevāha:	5	
PA_mn_86:5.13	‘ṭhito ahaṁ, aṅgulimāla, tvañca tiṭṭhā’ti.	5	
PA_mn_86:5.14	Yannūnāhaṁ imaṁ samaṇaṁ puccheyyan”ti.	5	
PA_mn_86:6.1	Atha kho coro aṅgulimālo bhagavantaṁ gāthāya ajjhabhāsi:	6	
PA_mn_86:6.2	“Gacchaṁ vadesi samaṇa ṭhitomhi,	6	
PA_mn_86:6.3	Mamañca brūsi ṭhitamaṭṭhitoti;	6	
PA_mn_86:6.4	Pucchāmi taṁ samaṇa etamatthaṁ,	6	
PA_mn_86:6.5	Kathaṁ ṭhito tvaṁ ahamaṭṭhitomhī”ti.	6	
PA_mn_86:6.6	“Ṭhito ahaṁ aṅgulimāla sabbadā,	6	
PA_mn_86:6.7	Sabbesu bhūtesu nidhāya daṇḍaṁ;	6	
PA_mn_86:6.8	Tuvañca pāṇesu asaññatosi,	6	
PA_mn_86:6.9	Tasmā ṭhitohaṁ tuvamaṭṭhitosī”ti.	6	
PA_mn_86:6.10	“Cirassaṁ vata me mahito mahesī,	6	
PA_mn_86:6.11	Mahāvanaṁ pāpuṇi saccavādī;	6	
PA_mn_86:6.12	Sohaṁ carissāmi pahāya pāpaṁ,	6	
PA_mn_86:6.13	Sutvāna gāthaṁ tava dhammayuttaṁ”.	6	
PA_mn_86:6.14	Itveva coro asimāvudhañca,	6	
PA_mn_86:6.15	Sobbhe papāte narake akiri;	6	
PA_mn_86:6.16	Avandi coro sugatassa pāde,	6	
PA_mn_86:6.17	Tattheva naṁ pabbajjaṁ ayāci.	6	
PA_mn_86:6.18	Buddho ca kho kāruṇiko mahesi,	6	
