segmentnr	original	folio	analyzed
PA_pv_15:0.1	Petavatthu	0	
PA_pv_15:0.2	Ubbarivagga	0	
PA_pv_15:0.3	3. Mattāpetivatthu	0	
PA_pv_15:1.1	“Naggā dubbaṇṇarūpāsi,	1	
PA_pv_15:1.2	kisā dhamanisanthatā;	1	
PA_pv_15:1.3	Upphāsulike kisike,	1	
PA_pv_15:1.4	kā nu tvaṁ idha tiṭṭhasī”ti.	1	
PA_pv_15:2.1	“Ahaṁ mattā tuvaṁ tissā,	2	
PA_pv_15:2.2	sapattī te pure ahuṁ;	2	
PA_pv_15:2.3	Pāpakammaṁ karitvāna,	2	
PA_pv_15:2.4	petalokaṁ ito gatā”ti.	2	
PA_pv_15:3.1	“Kiṁ nu kāyena vācāya,	3	
PA_pv_15:3.2	manasā dukkaṭaṁ kataṁ;	3	
PA_pv_15:3.3	Kissa kammavipākena,	3	
PA_pv_15:3.4	petalokaṁ ito gatā”ti.	3	
PA_pv_15:4.1	“Caṇḍī ca pharusā cāsiṁ,	4	
PA_pv_15:4.2	issukī maccharī saṭhā;	4	
PA_pv_15:4.3	Tāhaṁ duruttaṁ vatvāna,	4	
PA_pv_15:4.4	petalokaṁ ito gatā”ti.	4	
PA_pv_15:5.1	“Sabbaṁ ahampi jānāmi,	5	
PA_pv_15:5.2	yathā tvaṁ caṇḍikā ahu;	5	
PA_pv_15:5.3	Aññañca kho taṁ pucchāmi,	5	
PA_pv_15:5.4	kenāsi paṁsukunthitā”ti.	5	
PA_pv_15:6.1	“Sīsaṁnhātā tuvaṁ āsi,	6	
PA_pv_15:6.2	sucivatthā alaṅkatā;	6	
PA_pv_15:6.3	Ahañca kho adhimattaṁ,	6	
PA_pv_15:6.4	samalaṅkatatarā tayā.	6	
PA_pv_15:7.1	Tassā me pekkhamānāya,	7	
PA_pv_15:7.2	sāmikena samantayi;	7	
PA_pv_15:7.3	Tato me issā vipulā,	7	
PA_pv_15:7.4	kodho me samajāyatha.	7	
PA_pv_15:8.1	Tato paṁsuṁ gahetvāna,	8	
PA_pv_15:8.2	paṁsunā taṁ hi okiriṁ;	8	
PA_pv_15:8.3	Tassa kammavipākena,	8	
PA_pv_15:8.4	tenamhi paṁsukunthitā”ti.	8	
PA_pv_15:9.1	“Sabbaṁ ahampi jānāmi,	9	
PA_pv_15:9.2	paṁsunā maṁ tvamokiri;	9	
PA_pv_15:9.3	Aññañca kho taṁ pucchāmi,	9	
PA_pv_15:9.4	kena khajjasi kacchuyā”ti.	9	
PA_pv_15:10.1	“Bhesajjahārī ubhayo,	10	
PA_pv_15:10.2	vanantaṁ agamimhase;	10	
PA_pv_15:10.3	Tvañca bhesajjamāhari,	10	
PA_pv_15:10.4	ahañca kapikacchuno.	10	
PA_pv_15:11.1	Tassā tyājānamānāya,	11	
PA_pv_15:11.2	seyyaṁ tyāhaṁ samokiriṁ;	11	
PA_pv_15:11.3	Tassa kammavipākena,	11	
PA_pv_15:11.4	tena khajjāmi kacchuyā”ti.	11	
PA_pv_15:12.1	“Sabbaṁ ahampi jānāmi,	12	
PA_pv_15:12.2	seyyaṁ me tvaṁ samokiri;	12	
PA_pv_15:12.3	Aññañca kho taṁ pucchāmi,	12	
PA_pv_15:12.4	kenāsi naggiyā tuvan”ti.	12	
PA_pv_15:13.1	“Sahāyānaṁ samayo āsi,	13	
PA_pv_15:13.2	ñātīnaṁ samitī ahu;	13	
PA_pv_15:13.3	Tvañca āmantitā āsi,	13	
PA_pv_15:13.4	sasāminī no ca kho ahaṁ.	13	
PA_pv_15:14.1	Tassā tyājānamānāya,	14	
PA_pv_15:14.2	dussaṁ tyāhaṁ apānudiṁ;	14	
PA_pv_15:14.3	Tassa kammavipākena,	14	
PA_pv_15:14.4	tenamhi naggiyā ahan”ti.	14	
PA_pv_15:15.1	“Sabbaṁ ahampi jānāmi,	15	
PA_pv_15:15.2	dussaṁ me tvaṁ apānudi;	15	
PA_pv_15:15.3	Aññañca kho taṁ pucchāmi,	15	
PA_pv_15:15.4	kenāsi gūthagandhinī”ti.	15	
PA_pv_15:16.1	“Tava gandhañca mālañca,	16	
PA_pv_15:16.2	paccagghañca vilepanaṁ;	16	
PA_pv_15:16.3	Gūthakūpe atāresiṁ,	16	
PA_pv_15:16.4	taṁ pāpaṁ pakataṁ mayā;	16	
PA_pv_15:16.5	Tassa kammavipākena,	16	
PA_pv_15:16.6	tenamhi gūthagandhinī”ti.	16	
PA_pv_15:17.1	“Sabbaṁ ahampi jānāmi,	17	
PA_pv_15:17.2	taṁ pāpaṁ pakataṁ tayā;	17	
PA_pv_15:17.3	Aññañca kho taṁ pucchāmi,	17	
PA_pv_15:17.4	kenāsi duggatā tuvan”ti.	17	
PA_pv_15:18.1	“Ubhinnaṁ samakaṁ āsi,	18	
PA_pv_15:18.2	yaṁ gehe vijjate dhanaṁ;	18	
PA_pv_15:18.3	Santesu deyyadhammesu,	18	
PA_pv_15:18.4	dīpaṁ nākāsimattano;	18	
PA_pv_15:18.5	Tassa kammavipākena,	18	
PA_pv_15:18.6	tenamhi duggatā ahaṁ.	18	
PA_pv_15:19.1	Tadeva maṁ tvaṁ avaca,	19	
PA_pv_15:19.2	‘pāpakammaṁ nisevasi;	19	
PA_pv_15:19.3	Na hi pāpehi kammehi,	19	
PA_pv_15:19.4	sulabhā hoti suggatī’”ti.	19	
PA_pv_15:20.1	“Vāmato maṁ tvaṁ paccesi,	20	
PA_pv_15:20.2	athopi maṁ usūyasi;	20	
PA_pv_15:20.3	Passa pāpānaṁ kammānaṁ,	20	
