segmentnr	original	analyzed
PA_pli-tv-bu-vb_ay1:0.1	Theravāda Vinaya	▁ther a vād a ▁vinay a
PA_pli-tv-bu-vb_ay1:0.2	Mahāvibhaṅga	▁mahā vibhaṃg a
PA_pli-tv-bu-vb_ay1:0.3	Aniyatakaṇḍa	▁a niyat akaṇḍ a
PA_pli-tv-bu-vb_ay1:0.4	1. Paṭhamaaniyatasikkhāpada	▁paṭhama a niyat asikkhāpad a
PA_pli-tv-bu-vb_ay1:0.5	Ime kho panāyasmanto dve aniyatā dhammā uddesaṁ āgacchanti.	▁ime ▁kho ▁panā ya s mant o ▁dve ▁a niyat ā ▁dhammā ▁uddes aṃ ▁āgacchant i
PA_pli-tv-bu-vb_ay1:1.1	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	▁tena ▁samayena ▁buddho ▁bhagavā ▁sāvatthiyaṃ ▁viharati ▁jetavane ▁ anāthapiṇḍikassa ▁ārām e
PA_pli-tv-bu-vb_ay1:1.2	Tena kho pana samayena āyasmā udāyī sāvatthiyaṁ kulūpako hoti, bahukāni kulāni upasaṅkamati.	▁tena ▁kho ▁pana ▁samayena ▁āyasmā ▁ud ā y ī ▁sāvatthiyaṃ ▁kul ūpa ko ▁hoti ▁bahu k āni ▁kul āni ▁ upasaṃkam ati
PA_pli-tv-bu-vb_ay1:1.3	Tena kho pana samayena āyasmato udāyissa upaṭṭhākakulassa kumārikā aññatarassa kulassa kumārakassa dinnā hoti.	▁tena ▁kho ▁pana ▁samayena ▁āyasmato ▁udāyi ssa ▁ upaṭṭhāk a kul assa ▁ kumār ikā ▁aññatar assa ▁kul assa ▁kumāra kassa ▁dinn ā ▁hoti
PA_pli-tv-bu-vb_ay1:1.4	Atha kho āyasmā udāyī pubbaṇhasamayaṁ nivāsetvā pattacīvaramādāya yena taṁ kulaṁ tenupasaṅkami; upasaṅkamitvā manusse pucchi—	▁atha ▁kho ▁āyasmā ▁ud ā y ī ▁pubba ṇ h asamay aṃ ▁nivās etvā ▁patt acīvar amā d āya ▁yena ▁taṃ ▁kul aṃ ▁tenupasaṃkami ▁upasaṃkamitvā ▁manuss e ▁pucchi
PA_pli-tv-bu-vb_ay1:1.5	“kahaṁ itthannāmā”ti?	▁ka haṃ ▁itthannām āti
PA_pli-tv-bu-vb_ay1:1.6	Te evamāhaṁsu—	▁te ▁evamāhaṃsu
PA_pli-tv-bu-vb_ay1:1.7	“dinnā, bhante, amukassa kulassa kumārakassā”ti.	▁dinn ā ▁bhante ▁ amu kassa ▁kul assa ▁kumāra k assāti
PA_pli-tv-bu-vb_ay1:1.8	Tampi kho kulaṁ āyasmato udāyissa upaṭṭhākaṁ hoti.	▁tampi ▁kho ▁kul aṃ ▁āyasmato ▁udāyi ssa ▁ upaṭṭhāk aṃ ▁hoti
PA_pli-tv-bu-vb_ay1:1.9	Atha kho āyasmā udāyī yena taṁ kulaṁ tenupasaṅkami; upasaṅkamitvā manusse pucchi—	▁atha ▁kho ▁āyasmā ▁ud ā y ī ▁yena ▁taṃ ▁kul aṃ ▁tenupasaṃkami ▁upasaṃkamitvā ▁manuss e ▁pucchi
PA_pli-tv-bu-vb_ay1:1.10	“kahaṁ itthannāmā”ti?	▁ka haṃ ▁itthannām āti
PA_pli-tv-bu-vb_ay1:1.11	Te evamāhaṁsu—	▁te ▁evamāhaṃsu
PA_pli-tv-bu-vb_ay1:1.12	“esāyya, ovarake nisinnā”ti.	▁esā yy a ▁ o var ake ▁nisinn āti
PA_pli-tv-bu-vb_ay1:1.13_0	Atha kho āyasmā udāyī yena sā kumārikā tenupasaṅkami; upasaṅkamitvā tassā kumārikāya	▁atha ▁kho ▁āyasmā ▁ud ā y ī ▁yena ▁sā ▁ kumār ikā ▁tenupasaṃkami ▁upasaṃkamitvā ▁tassā ▁ kumār ikāya
PA_pli-tv-bu-vb_ay1:1.13_1	saddhiṁ eko ekāya raho paṭicchanne āsane alaṅkammaniye nisajjaṁ kappesi kālayuttaṁ	▁saddhiṃ ▁eko ▁ek āya ▁raho ▁ paṭicchann e ▁āsan e ▁alaṃ kamm aniy e ▁ni sajj aṃ ▁kapp esi ▁kāl ayutt aṃ
PA_pli-tv-bu-vb_ay1:1.13_2	samullapanto kālayuttaṁ dhammaṁ bhaṇanto.	▁samu ll ap anto ▁kāl ayutt aṃ ▁dhammaṃ ▁bhaṇ anto
PA_pli-tv-bu-vb_ay1:1.14	Tena kho pana samayena visākhā migāramātā bahuputtā hoti bahunattā arogaputtā aroganattā abhimaṅgalasammatā.	▁tena ▁kho ▁pana ▁samayena ▁vi sākh ā ▁mig ā ram ā tā ▁bahu putt ā ▁hoti ▁bahu n attā ▁a rog a putt ā ▁a rog an attā ▁abhi maṃgal asammat ā
PA_pli-tv-bu-vb_ay1:1.15	Manussā yaññesu chaṇesu ussavesu visākhaṁ migāramātaraṁ paṭhamaṁ bhojenti.	▁manussā ▁yaññ esu ▁cha ṇ esu ▁uss ave su ▁vi sākh aṃ ▁mig ā ram ā tar aṃ ▁paṭhamaṃ ▁bhoj enti
PA_pli-tv-bu-vb_ay1:1.16	Atha kho visākhā migāramātā nimantitā taṁ kulaṁ agamāsi.	▁atha ▁kho ▁vi sākh ā ▁mig ā ram ā tā ▁nimant itā ▁taṃ ▁kul aṃ ▁agamāsi
PA_pli-tv-bu-vb_ay1:1.17	Addasā kho visākhā migāramātā āyasmantaṁ udāyiṁ tassā kumārikāya saddhiṁ ekaṁ ekāya raho paṭicchanne āsane alaṅkammaniye nisinnaṁ.	▁ad das ā ▁kho ▁vi sākh ā ▁mig ā ram ā tā ▁āyasmant aṃ ▁udāyi ṃ ▁tassā ▁ kumār ikāya ▁saddhiṃ ▁ekaṃ ▁ek āya ▁raho ▁ paṭicchann e ▁āsan e ▁alaṃ kamm aniy e ▁nisinn aṃ
