segmentnr	original	folio	analyzed
PA_tha-ap_508:0.1	Therāpadāna	0	
PA_tha-ap_508:0.2	Kaṇikāravagga	0	
PA_tha-ap_508:0.3	6. Mātuluṅgaphaladāyakattheraapadāna	0	
PA_tha-ap_508:1.1	“Kaṇikāraṁva jalitaṁ,	1	
PA_tha-ap_508:1.2	puṇṇamāyeva candimaṁ;	1	
PA_tha-ap_508:1.3	Jalantaṁ dīparukkhaṁva,	1	
PA_tha-ap_508:1.4	addasaṁ lokanāyakaṁ.	1	
PA_tha-ap_508:2.1	Mātuluṅgaphalaṁ gayha,	2	
PA_tha-ap_508:2.2	adāsiṁ satthuno ahaṁ;	2	
PA_tha-ap_508:2.3	Dakkhiṇeyyassa vīrassa,	2	
PA_tha-ap_508:2.4	pasanno sehi pāṇibhi.	2	
PA_tha-ap_508:3.1	Ekatiṁse ito kappe,	3	
PA_tha-ap_508:3.2	yaṁ phalaṁ adadiṁ tadā;	3	
PA_tha-ap_508:3.3	Duggatiṁ nābhijānāmi,	3	
PA_tha-ap_508:3.4	phaladānassidaṁ phalaṁ.	3	
PA_tha-ap_508:4.1	Kilesā jhāpitā mayhaṁ,	4	
PA_tha-ap_508:4.2	…pe…	4	
PA_tha-ap_508:4.3	viharāmi anāsavo.	4	
PA_tha-ap_508:5.1	Svāgataṁ vata me āsi,	5	
PA_tha-ap_508:5.2	…pe…	5	
PA_tha-ap_508:5.3	kataṁ buddhassa sāsanaṁ.	5	
PA_tha-ap_508:6.1	Paṭisambhidā catasso,	6	
PA_tha-ap_508:6.2	…pe…	6	
PA_tha-ap_508:6.3	kataṁ buddhassa sāsanaṁ”.	6	
PA_tha-ap_508:7.1	Itthaṁ sudaṁ āyasmā mātuluṅgaphaladāyako thero imā gāthāyo abhāsitthāti.	7	
PA_tha-ap_508:8.1	Mātuluṅgaphaladāyakattherassāpadānaṁ chaṭṭhaṁ.	8	
