segmentnr	original	folio	analyzed
PA_ud_1.8:0.1	Udāna 1.8	0	
PA_ud_1.8:0.2	Saṅgāmajisutta	0	
PA_ud_1.8:1.1	Evaṁ me sutaṁ—	1	
PA_ud_1.8:1.2	ekaṁ samayaṁ bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_ud_1.8:1.3	Tena kho pana samayena āyasmā saṅgāmaji sāvatthiṁ anuppatto hoti bhagavantaṁ dassanāya.	1	
PA_ud_1.8:1.4	Assosi kho āyasmato saṅgāmajissa purāṇadutiyikā:	1	
PA_ud_1.8:1.5	“ayyo kira saṅgāmaji sāvatthiṁ anuppatto”ti.	1	
PA_ud_1.8:1.6	Sā dārakaṁ ādāya jetavanaṁ agamāsi.	1	
PA_ud_1.8:2.1	Tena kho pana samayena āyasmā saṅgāmaji aññatarasmiṁ rukkhamūle divāvihāraṁ nisinno hoti.	2	
PA_ud_1.8:2.2	Atha kho āyasmato saṅgāmajissa purāṇadutiyikā yenāyasmā saṅgāmaji tenupasaṅkami; upasaṅkamitvā āyasmantaṁ saṅgāmajiṁ etadavoca:	2	
PA_ud_1.8:2.3	“khuddaputtañhi, samaṇa, posa man”ti.	2	
PA_ud_1.8:2.4	Evaṁ vutte, āyasmā saṅgāmaji tuṇhī ahosi.	2	
PA_ud_1.8:3.1	Dutiyampi kho āyasmato saṅgāmajissa purāṇadutiyikā āyasmantaṁ saṅgāmajiṁ etadavoca:	3	
PA_ud_1.8:3.2	“khuddaputtañhi, samaṇa, posa man”ti.	3	
PA_ud_1.8:3.3	Dutiyampi kho āyasmā saṅgāmaji tuṇhī ahosi.	3	
PA_ud_1.8:4.1	Tatiyampi kho āyasmato saṅgāmajissa purāṇadutiyikā āyasmantaṁ saṅgāmajiṁ etadavoca:	4	
PA_ud_1.8:4.2	“khuddaputtañhi, samaṇa, posa man”ti.	4	
PA_ud_1.8:4.3	Tatiyampi kho āyasmā saṅgāmaji tuṇhī ahosi.	4	
PA_ud_1.8:5.1	Atha kho āyasmato saṅgāmajissa purāṇadutiyikā taṁ dārakaṁ āyasmato saṅgāmajissa purato nikkhipitvā pakkāmi:	5	
PA_ud_1.8:5.2	“eso te, samaṇa, putto; posa nan”ti.	5	
PA_ud_1.8:6.1	Atha kho āyasmā saṅgāmaji taṁ dārakaṁ neva olokesi nāpi ālapi.	6	
PA_ud_1.8:6.2	Atha kho āyasmato saṅgāmajissa purāṇadutiyikā avidūraṁ gantvā apalokentī addasa āyasmantaṁ saṅgāmajiṁ taṁ dārakaṁ neva olokentaṁ nāpi ālapantaṁ, disvānassā etadahosi:	6	
PA_ud_1.8:6.3	“na cāyaṁ samaṇo puttenapi atthiko”ti.	6	
PA_ud_1.8:6.4	Tato paṭinivattitvā dārakaṁ ādāya pakkāmi.	6	
PA_ud_1.8:6.5	Addasā kho bhagavā dibbena cakkhunā visuddhena atikkantamānusakena āyasmato saṅgāmajissa purāṇadutiyikāya evarūpaṁ vippakāraṁ.	6	
PA_ud_1.8:7.1	Atha kho bhagavā etamatthaṁ viditvā tāyaṁ velāyaṁ imaṁ udānaṁ udānesi:	7	
PA_ud_1.8:8.1	“Āyantiṁ nābhinandati,	8	
PA_ud_1.8:8.2	pakkamantiṁ na socati;	8	
PA_ud_1.8:8.3	Saṅgā saṅgāmajiṁ muttaṁ,	8	
PA_ud_1.8:8.4	tamahaṁ brūmi brāhmaṇan”ti.	8	
PA_ud_1.8:8.5	Aṭṭhamaṁ.	8	
