segmentnr	original	folio	analyzed
PA_mn_101:0.1	Majjhima Nikāya 101	0	
PA_mn_101:0.2	Devadahasutta	0	
PA_mn_101:1.1	Evaṁ me sutaṁ—	1	
PA_mn_101:1.2	ekaṁ samayaṁ bhagavā sakkesu viharati devadahaṁ nāma sakyānaṁ nigamo.	1	
PA_mn_101:1.3	Tatra kho bhagavā bhikkhū āmantesi:	1	
PA_mn_101:2.1	“bhikkhavo”ti.	2	
PA_mn_101:2.2	“Bhadante”ti te bhikkhū bhagavato paccassosuṁ.	2	
PA_mn_101:2.3	Bhagavā etadavoca:	2	
PA_mn_101:2.4	“santi, bhikkhave, eke samaṇabrāhmaṇā evaṁvādino evaṁdiṭṭhino:	2	
PA_mn_101:2.5	‘yaṁ kiñcāyaṁ purisapuggalo paṭisaṁvedeti sukhaṁ vā dukkhaṁ vā adukkhamasukhaṁ vā, sabbaṁ taṁ pubbekatahetu.	2	
PA_mn_101:2.6	Iti purāṇānaṁ kammānaṁ tapasā byantībhāvā, navānaṁ kammānaṁ akaraṇā, āyatiṁ anavassavo;	2	
PA_mn_101:2.7	āyatiṁ anavassavā kammakkhayo; kammakkhayā dukkhakkhayo; dukkhakkhayā vedanākkhayo; vedanākkhayā sabbaṁ dukkhaṁ nijjiṇṇaṁ bhavissatī’ti.	2	
PA_mn_101:2.8	Evaṁvādino, bhikkhave, nigaṇṭhā.	2	
PA_mn_101:3.1	Evaṁvādāhaṁ, bhikkhave, nigaṇṭhe upasaṅkamitvā evaṁ vadāmi:	3	
PA_mn_101:3.2	‘saccaṁ kira tumhe, āvuso nigaṇṭhā, evaṁvādino evaṁdiṭṭhino—	3	
PA_mn_101:3.3	yaṁ kiñcāyaṁ purisapuggalo paṭisaṁvedeti sukhaṁ vā dukkhaṁ vā adukkhamasukhaṁ vā, sabbaṁ taṁ pubbekatahetu.	3	
PA_mn_101:3.4	Iti purāṇānaṁ kammānaṁ tapasā byantībhāvā, navānaṁ kammānaṁ akaraṇā, āyatiṁ anavassavo;	3	
PA_mn_101:3.5	āyatiṁ anavassavā kammakkhayo; kammakkhayā dukkhakkhayo; dukkhakkhayā vedanākkhayo; vedanākkhayā sabbaṁ dukkhaṁ nijjiṇṇaṁ bhavissatī’ti?	3	
PA_mn_101:3.6	Te ca me, bhikkhave, nigaṇṭhā evaṁ puṭṭhā ‘āmā’ti paṭijānanti.	3	
PA_mn_101:4.1	Tyāhaṁ evaṁ vadāmi:	4	
PA_mn_101:4.2	‘kiṁ pana tumhe, āvuso nigaṇṭhā, jānātha—	4	
PA_mn_101:4.3	ahuvamheva mayaṁ pubbe, na nāhuvamhā’ti?	4	
PA_mn_101:4.4	‘No hidaṁ, āvuso’.	4	
PA_mn_101:4.5	‘Kiṁ pana tumhe, āvuso nigaṇṭhā, jānātha—	4	
