segmentnr	original	folio	analyzed
PA_atk-abh01_a:0	Namo tassa bhagavato arahato sammāsambuddhassa	0	
PA_atk-abh01_a:1	Abhidhammapiṭake	0	
PA_atk-abh01_a:2	Aṭṭhasālinī nāma	0	
PA_atk-abh01_a:3	Dhammasaṅgaṇī-aṭṭhakathā	0	
PA_atk-abh01_a:4	Ganthārambhakathā	0	
PA_atk-abh01_a:5	Karuṇā viya sattesu, paññā yassa mahesino;	0	
PA_atk-abh01_a:6	Ñeyyadhammesu sabbesu, pavattittha yathāruci.	0	
PA_atk-abh01_a:7	Dayāya tāya sattesu, samussāhitamānaso;	0	
PA_atk-abh01_a:8	Pāṭihīrāvasānamhi, vasanto tidasālaye.	0	
PA_atk-abh01_a:9	Pāricchattakamūlamhi, paṇḍukambalanāmake;	0	
PA_atk-abh01_a:10	Silāsane sannisinno, ādiccova yugandhare.	1	
PA_atk-abh01_a:11	Cakkavāḷasahassehi, dasahāgamma sabbaso;	1	
PA_atk-abh01_a:12	Sannisinnena devānaṃ, gaṇena parivārito.	1	
PA_atk-abh01_a:13	Mātaraṃ pamukhaṃ katvā, tassā paññāya tejasā;	1	
PA_atk-abh01_a:14	Abhidhammakathāmaggaṃ, devānaṃ sampavattayi.	1	
PA_atk-abh01_a:15	Tassa pāde namassitvā, sambuddhassa sirīmato;	1	
PA_atk-abh01_a:16	Saddhammañcassa pūjetvā, katvā saṅghassa cañjaliṃ.	1	
PA_atk-abh01_a:17	Nipaccakārassetassa, katassa ratanattaye;	1	
PA_atk-abh01_a:18	Ānubhāvena sosetvā, antarāye asesato.	1	
PA_atk-abh01_a:19	Visuddhācārasīlena, nipuṇāmalabuddhinā;	1	
PA_atk-abh01_a:20	Bhikkhunā buddhaghosena, sakkaccaṃ abhiyācito.	2	
PA_atk-abh01_a:21	Yaṃ devadevo devānaṃ, desetvā nayato puna;	2	
PA_atk-abh01_a:22	Therassa sāriputtassa, samācikkhi vināyako.	2	
