segmentnr	original	folio	analyzed
PA_pv_27:0.1	Petavatthu	0	
PA_pv_27:0.2	Cūḷavagga	0	
PA_pv_27:0.3	2. Sāṇavāsītherapetavatthu	0	
PA_pv_27:1.1	Kuṇḍināgariyo thero,	1	
PA_pv_27:1.2	sāṇavāsinivāsiko;	1	
PA_pv_27:1.3	Poṭṭhapādoti nāmena,	1	
PA_pv_27:1.4	samaṇo bhāvitindriyo.	1	
PA_pv_27:2.1	Tassa mātā pitā bhātā,	2	
PA_pv_27:2.2	duggatā yamalokikā;	2	
PA_pv_27:2.3	Pāpakammaṁ karitvāna,	2	
PA_pv_27:2.4	petalokaṁ ito gatā.	2	
PA_pv_27:3.1	Te duggatā sūcikaṭṭā,	3	
PA_pv_27:3.2	kilantā naggino kisā;	3	
PA_pv_27:3.3	Uttasantā mahattāsā,	3	
PA_pv_27:3.4	na dassenti kurūrino.	3	
PA_pv_27:4.1	Tassa bhātā vitaritvā,	4	
PA_pv_27:4.2	naggo ekapathekako;	4	
PA_pv_27:4.3	Catukuṇḍiko bhavitvāna,	4	
PA_pv_27:4.4	therassa dassayītumaṁ.	4	
PA_pv_27:5.1	Thero cāmanasikatvā,	5	
PA_pv_27:5.2	tuṇhībhūto atikkami;	5	
PA_pv_27:5.3	So ca viññāpayī theraṁ,	5	
PA_pv_27:5.4	“bhātā petagato ahaṁ.	5	
PA_pv_27:6.1	Mātā pitā ca te bhante,	6	
PA_pv_27:6.2	duggatā yamalokikā;	6	
PA_pv_27:6.3	Pāpakammaṁ karitvāna,	6	
PA_pv_27:6.4	petalokaṁ ito gatā.	6	
PA_pv_27:7.1	Te duggatā sūcikaṭṭā,	7	
PA_pv_27:7.2	kilantā naggino kisā;	7	
PA_pv_27:7.3	Uttasantā mahattāsā,	7	
PA_pv_27:7.4	na dassenti kurūrino.	7	
PA_pv_27:8.1	Anukampassu kāruṇiko,	8	
PA_pv_27:8.2	datvā anvādisāhi no;	8	
PA_pv_27:8.3	Tava dinnena dānena,	8	
PA_pv_27:8.4	yāpessanti kurūrino”ti.	8	
PA_pv_27:9.1	Thero caritvā piṇḍāya,	9	
PA_pv_27:9.2	bhikkhū aññe ca dvādasa;	9	
PA_pv_27:9.3	Ekajjhaṁ sannipatiṁsu,	9	
PA_pv_27:9.4	bhattavissaggakāraṇā.	9	
PA_pv_27:10.1	Thero sabbeva te āha,	10	
PA_pv_27:10.2	“yathāladdhaṁ dadātha me;	10	
PA_pv_27:10.3	Saṅghabhattaṁ karissāmi,	10	
PA_pv_27:10.4	anukampāya ñātinaṁ”.	10	
PA_pv_27:11.1	Niyyādayiṁsu therassa,	11	
PA_pv_27:11.2	thero saṅghaṁ nimantayi;	11	
