segmentnr	original	folio	analyzed
PA_mn_129:0.1	Majjhima Nikāya 129	0	
PA_mn_129:0.2	Bālapaṇḍitasutta	0	
PA_mn_129:1.1	Evaṁ me sutaṁ—	1	
PA_mn_129:1.2	ekaṁ samayaṁ bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_mn_129:1.3	Tatra kho bhagavā bhikkhū āmantesi:	1	
PA_mn_129:1.4	“bhikkhavo”ti.	1	
PA_mn_129:1.5	“Bhadante”ti te bhikkhū bhagavato paccassosuṁ.	1	
PA_mn_129:1.6	Bhagavā etadavoca:	1	
PA_mn_129:2.1	“Tīṇimāni, bhikkhave, bālassa bālalakkhaṇāni bālanimittāni bālāpadānāni.	2	
PA_mn_129:2.2	Katamāni tīṇi?	2	
PA_mn_129:2.3	Idha, bhikkhave, bālo duccintitacintī ca hoti dubbhāsitabhāsī ca dukkaṭakammakārī ca.	2	
PA_mn_129:2.4	No cetaṁ, bhikkhave, bālo duccintitacintī ca abhavissa dubbhāsitabhāsī ca dukkaṭakammakārī ca kena naṁ paṇḍitā jāneyyuṁ:	2	
PA_mn_129:2.5	‘bālo ayaṁ bhavaṁ asappuriso’ti?	2	
PA_mn_129:2.6	Yasmā ca kho, bhikkhave, bālo duccintitacintī ca hoti dubbhāsitabhāsī ca dukkaṭakammakārī ca tasmā naṁ paṇḍitā jānanti:	2	
PA_mn_129:2.7	‘bālo ayaṁ bhavaṁ asappuriso’ti.	2	
PA_mn_129:3.1	Sa kho so, bhikkhave, bālo tividhaṁ diṭṭheva dhamme dukkhaṁ domanassaṁ paṭisaṁvedeti.	3	
PA_mn_129:3.2	Sace, bhikkhave, bālo sabhāyaṁ vā nisinno hoti, rathikāya vā nisinno hoti, siṅghāṭake vā nisinno hoti;	3	
PA_mn_129:3.3	tatra ce jano tajjaṁ tassāruppaṁ kathaṁ manteti.	3	
PA_mn_129:3.4	Sace, bhikkhave, bālo pāṇātipātī hoti, adinnādāyī hoti, kāmesumicchācārī hoti, musāvādī hoti, surāmerayamajjapamādaṭṭhāyī hoti.	3	
PA_mn_129:3.5	Tatra, bhikkhave, bālassa evaṁ hoti:	3	
PA_mn_129:3.6	‘yaṁ kho jano tajjaṁ tassāruppaṁ kathaṁ manteti,	3	
PA_mn_129:3.7	saṁvijjanteva te dhammā mayi, ahañca tesu dhammesu sandissāmī’ti.	3	
PA_mn_129:3.8	Idaṁ, bhikkhave, bālo paṭhamaṁ diṭṭheva dhamme dukkhaṁ domanassaṁ paṭisaṁvedeti.	3	
PA_mn_129:4.1	Puna caparaṁ, bhikkhave, bālo passati rājāno coraṁ āgucāriṁ gahetvā vividhā kammakāraṇā kārente—	4	
PA_mn_129:4.2_0	kasāhipi tāḷente vettehipi tāḷente addhadaṇḍakehipi tāḷente hatthampi chindante pādampi	4	
PA_mn_129:4.2_1	chindante hatthapādampi chindante kaṇṇampi chindante nāsampi chindante kaṇṇanāsampi	4	
PA_mn_129:4.2_2	chindante bilaṅgathālikampi karonte saṅkhamuṇḍikampi karonte rāhumukhampi karonte	4	
PA_mn_129:4.2_3	jotimālikampi karonte hatthapajjotikampi karonte erakavattikampi karonte cīrakavāsikampi	4	
PA_mn_129:4.2_4	karonte eṇeyyakampi karonte baḷisamaṁsikampi karonte kahāpaṇikampi karonte khārāpatacchikampi	4	
PA_mn_129:4.2_5	karonte palighaparivattikampi karonte palālapīṭhakampi karonte tattenapi telena osiñcante	4	
PA_mn_129:4.2_6	sunakhehipi khādāpente jīvantampi sūle uttāsente asināpi sīsaṁ chindante.	4	
PA_mn_129:4.3	Tatra, bhikkhave, bālassa evaṁ hoti:	4	
