segmentnr	original	folio	analyzed
PA_tika-vin07_t:0	Namo tassa bhagavato arahato sammāsambuddhassa	0	
PA_tika-vin07_t:1	Vinayapiṭake	0	
PA_tika-vin07_t:2	Vimativinodanī-ṭīkā (paṭhamo bhāgo)	0	
PA_tika-vin07_t:3	Ganthārambhakathā	0	
PA_tika-vin07_t:4	Karuṇāpuṇṇahadayaṃ, sugataṃ hitadāyakaṃ;	0	
PA_tika-vin07_t:5	Natvā dhammañca vimalaṃ, saṅghañca guṇasampadaṃ.	0	
PA_tika-vin07_t:6	Vaṇṇanā nipuṇāhesuṃ, vinayaṭṭhakathāya yā;	0	
PA_tika-vin07_t:7	Pubbakehi katā nekā, nānānayasamākulā.	0	
PA_tika-vin07_t:8	Tattha kāci suvitthiṇṇā, dukkhogāhā ca ganthato;	0	
PA_tika-vin07_t:9	Viraddhā atthato cāpi, saddato cāpi katthaci.	0	
PA_tika-vin07_t:10	Kāci katthaci apuṇṇā, kāci sammohakārinī;	1	
PA_tika-vin07_t:11	Tasmā tāhi samādāya, sāraṃ saṅkheparūpato.	1	
PA_tika-vin07_t:12	Līnatthañca pakāsento, viraddhañca visodhayaṃ;	1	
PA_tika-vin07_t:13	Upaṭṭhitanayañcāpi, tattha tattha pakāsayaṃ.	1	
PA_tika-vin07_t:14	Vinaye vimatiṃ chetuṃ, bhikkhūnaṃ lahuvuttinaṃ;	1	
PA_tika-vin07_t:15	Saṅkhepena likhissāmi, tassā līnatthavaṇṇanaṃ.	1	
PA_tika-vin07_t:16	Ganthārambhakathāvaṇṇanā	1	
PA_tika-vin07_t:17_0	Vinayasaṃvaṇṇanārambhe ratanattayaṃ namassitukāmo tassa visiṭṭhaguṇayogasandassanatthaṃ	17	
PA_tika-vin07_t:17_1	yo kappakoṭīhipītiādimāha. Visiṭṭhaguṇayogena hi vandanārahabhāvo, vandanārahe ca	17	
PA_tika-vin07_t:17_2	katā vandanā yathādhippetamatthaṃ sādheti. Ettha ca saṃvaṇṇanārambhe ratanattayapaṇāmakaraṇappayojanaṃ	17	
PA_tika-vin07_t:17_3	tattha tattha bahudhā papañcenti ācariyā, mayaṃ pana idhādhippetameva payojanaṃ dassayissāma.	17	
PA_tika-vin07_t:17_4	Tasmā saṃvaṇṇanārambhe ratanattayapaṇāmakaraṇaṃ yathāpaṭiññātasaṃvaṇṇanāya anantarāyena	17	
PA_tika-vin07_t:17_5	parisamāpanatthanti veditabbaṃ. Tathā hi vuttaṃ “tassānubhāvena hatantarāyo”ti. Ratanattayapaṇāmakaraṇena	17	
PA_tika-vin07_t:17_6	hi rāgādidosavigamato paññādiguṇapāṭavato āyuādivaḍḍhanato puññātisayabhāvādito ca	17	
PA_tika-vin07_t:17_7	hoteva yathāpaṭiññātasaṃvaṇṇanāya anantarāyena parisamāpanaṃ.	17	
PA_tika-vin07_t:18_0	Tattha paṭhamaṃ tāva bhagavato vandanaṃ kattukāmo “yo kappakoṭīhipi…pe… tassā”ti	18	
PA_tika-vin07_t:18_1	āha. Imissā pana vinayadesanāya karuṇāppadhānañāṇasamuṭṭhitatāya karuṇāppadhānameva	18	
PA_tika-vin07_t:18_2	thomanaṃ āraddhaṃ. Esā hi ācariyassa pakati, yadidaṃ ārambhānurūpathomanā. Karuṇāggahaṇena	18	
PA_tika-vin07_t:18_3	cettha aparimeyyappabhāvā sabbepi buddhaguṇā nayato saṅgahitāti daṭṭhabbā taṃmūlakattā	18	
PA_tika-vin07_t:18_4	sesabuddhaguṇānaṃ. Tattha yoti imassa aniyamavacanassa nāthoti iminā sambandho. Kappakoṭīhipi	18	
PA_tika-vin07_t:18_5	appameyyaṃ kālanti kappakoṭigaṇanāvasenapi “ettakā kappakoṭiyo”ti pametuṃ asakkuṇeyyaṃ	18	
PA_tika-vin07_t:18_6	kālaṃ. Api-saddena pageva vassagaṇanāyāti dasseti. Appameyyaṃ kālanti ca accantasaṃyoge	18	
PA_tika-vin07_t:18_7	upayogavacanaṃ, tena kappakoṭigaṇanāvasena paricchinditumasakkuṇeyyamapi, asaṅkhyeyyavasena	18	
PA_tika-vin07_t:18_8	pana paricchinditabbato salakkhaṃ caturasaṅkhyeyyakappakālaṃ accantameva nirantaraṃ	18	
PA_tika-vin07_t:18_9	pañcamahāpaaccāgādiatidukkarāni karonto khedaṃ kāyikaṃ parissamaṃ pattoti dasseti.	18	
PA_tika-vin07_t:19_0	Lokahitāyāti sattalokassa hitāya. Nāthatīti nātho, veneyyānaṃ hitasukhaṃ āsīsatīti	19	
PA_tika-vin07_t:19_1	attho. Atha vā nāthati veneyyagate kilese upatāpeti, nāthati vā yācati veneyye attano	19	
PA_tika-vin07_t:19_2	hitakaraṇe yācitvāpi niyojetīti nātho, lokapaṭisaraṇo lokasāmī lokanāyakoti vuttaṃ	19	
PA_tika-vin07_t:19_3	hoti. Mahākāruṇikassāti yo karuṇāya kampitahadayattā lokahitatthaṃ atidukkarakiriyāya	19	
PA_tika-vin07_t:19_4	anekappakāraṃ tādisaṃ dukkhaṃ anubhavitvā āgato, tassa mahākāruṇikassāti attho. Tattha	19	
PA_tika-vin07_t:19_5	kiratīti karuṇā, paradukkhaṃ vikkhipati apanetīti attho. Dukkhitesu vā kiriyati pasāriyatīti	19	
PA_tika-vin07_t:19_6	karuṇā. Atha vā kiṇātīti karuṇā, paradukkhe sati kāruṇikaṃ hiṃsati vibādheti, vināseti	19	
PA_tika-vin07_t:19_7	vā parassa dukkhanti attho. Paradukkhe sati sādhūnaṃ kampanaṃ hadayakhedaṃ karotīti	19	
PA_tika-vin07_t:19_8	vā karuṇā. Atha vā kamiti sukhaṃ, taṃ rundhatīti karuṇā. Esā hi paradukkhāpanayanakāmatālakkhaṇā	19	
PA_tika-vin07_t:19_9	attasukhanirapekkhatāya kāruṇikānaṃ sukhaṃ rundhati vibādheti. Karuṇāya niyutto kāruṇiko,	19	
PA_tika-vin07_t:19_10	mahanto kāruṇiko mahākāruṇiko, tassa namo atthūti pāṭhaseso.	191	
PA_tika-vin07_t:20_0	Evaṃ karuṇāmukhena saṅkhepato sakalasabbaññuguṇehi bhagavantaṃ thometvā idāni saddhammaṃ	20	
PA_tika-vin07_t:20_1	thometuṃ asambudhantiādimāha. Tattha buddhanisevitaṃ yaṃ asambudhaṃ jīvaloko bhavā	20	
PA_tika-vin07_t:20_2	bhavaṃ gacchati, tassa dhammavarassa namoti sambandho. Tattha asambudhanti asambujjhanto,	20	
PA_tika-vin07_t:20_3	yathāsabhāvaṃ appaṭivijjhanatoti vuttaṃ hoti. Hetuattho hettha antapaccayo. Yanti	20	
PA_tika-vin07_t:20_4	aniyamato sapariyattiko navalokuttaradhammo kammabhāvena niddiṭṭho. Buddhanisevitanti	20	
PA_tika-vin07_t:20_5	tasseva visesanaṃ, sammāsambuddhena, paccekabuddhasāvakabuddhehipi vā gocarāsevanabhāvanāsevanāhi	20	
PA_tika-vin07_t:20_6	yathārahaṃ nisevitaṃ, ajahitanti attho. Tattha pariyattiphalanibbānāni gocarāsevanavaseneva	20	
PA_tika-vin07_t:20_7	nisevitāni, maggo pana bhāvanāsevanavasenāpi paccavekkhaṇañāṇādivasena gocarāsevanavasenāpi	20	
PA_tika-vin07_t:20_8	nisevito. Bhavābhavanti bhavato bhavaṃ. Atha vā hīnapaṇītādivasena khuddakaṃ mahantañca	20	
