segmentnr	original	folio	analyzed
PA_kv_1.4:0.1	Kathāvatthu	0	
PA_kv_1.4:0.2	Mahāpaṇṇāsaka	0	
PA_kv_1.4:0.3	Paṭhamavagga	0	
PA_kv_1.4:0.4	Odhisokathā	0	
PA_kv_1.4:1.1	Odhisodhiso kilese jahatīti?	1	
PA_kv_1.4:1.2	Āmantā.	1	
PA_kv_1.4:1.3	Sotāpattiphalasacchikiriyāya paṭipanno puggalo dukkhadassanena kiṁ jahatīti?	1	
PA_kv_1.4:1.4	Sakkāyadiṭṭhiṁ vicikicchaṁ sīlabbataparāmāsaṁ tadekaṭṭhe ca kilese ekadese jahatīti.	1	
PA_kv_1.4:1.5_0	Ekadesaṁ sotāpanno, ekadesaṁ na sotāpanno, ekadesaṁ sotāpattiphalappatto paṭiladdho	1	
PA_kv_1.4:1.5_1	adhigato sacchikato upasampajja viharati, kāyena phusitvā viharati, ekadesaṁ na kāyena	1	
PA_kv_1.4:1.5_2	phusitvā viharati, ekadesaṁ sattakkhattuparamo, kolaṅkolo, ekabījī, buddhe aveccappasādena	1	
PA_kv_1.4:1.5_3	samannāgato, dhamme …pe…	1	
PA_kv_1.4:1.6	saṅghe …pe…	1	
PA_kv_1.4:1.7	ariyakantehi sīlehi samannāgato ekadesaṁ ariyakantehi sīlehi na samannāgatoti?	1	
PA_kv_1.4:1.8	Na hevaṁ vattabbe …pe….	1	
PA_kv_1.4:2.1	Samudayadassanena kiṁ jahatīti?	2	
PA_kv_1.4:2.2	Sakkāyadiṭṭhiṁ jahati, vicikicchaṁ sīlabbataparāmāsaṁ tadekaṭṭhe ca kilese ekadese jahatīti.	2	
PA_kv_1.4:2.3	Ekadesaṁ sotāpanno, ekadesaṁ na sotāpanno …pe…	2	
PA_kv_1.4:2.4	ekadesaṁ ariyakantehi sīlehi samannāgato, ekadesaṁ ariyakantehi sīlehi na samannāgatoti?	2	
PA_kv_1.4:2.5	Na hevaṁ vattabbe …pe….	2	
PA_kv_1.4:3.1	Nirodhadassanena kiṁ jahatīti?	3	
PA_kv_1.4:3.2	Vicikicchaṁ sīlabbataparāmāsaṁ tadekaṭṭhe ca kilese ekadese jahatīti.	3	
PA_kv_1.4:3.3	Ekadesaṁ sotāpanno, ekadesaṁ na sotāpanno …pe…	3	
PA_kv_1.4:3.4	ekadesaṁ ariyakantehi sīlehi samannāgato, ekadesaṁ ariyakantehi sīlehi na samannāgatoti?	3	
PA_kv_1.4:3.5	Na hevaṁ vattabbe …pe….	3	
PA_kv_1.4:4.1	Maggadassanena kiṁ jahatīti?	4	
PA_kv_1.4:4.2	Sīlabbataparāmāsaṁ tadekaṭṭhe ca kilese jahatīti.	4	
PA_kv_1.4:4.3_0	Ekadesaṁ sotāpanno, ekadesaṁ na sotāpanno, ekadesaṁ sotāpattiphalappatto paṭiladdho	4	
PA_kv_1.4:4.3_1	adhigato sacchikato upasampajja viharati, kāyena phusitvā viharati, ekadesaṁ na kāyena	4	
PA_kv_1.4:4.3_2	phusitvā viharati, ekadesaṁ sattakkhattuparamo, kolaṅkolo, ekabījī, buddhe aveccappasādena	4	
PA_kv_1.4:4.3_3	samannāgato, dhamme …pe…	4	
PA_kv_1.4:4.4	saṅghe …pe…	4	
PA_kv_1.4:4.5	ariyakantehi sīlehi samannāgato, ekadesaṁ ariyakantehi sīlehi na samannāgatoti?	4	
PA_kv_1.4:4.6	Na hevaṁ vattabbe …pe….	4	
PA_kv_1.4:5.1	Sakadāgāmiphalasacchikiriyāya paṭipanno puggalo dukkhadassanena kiṁ jahatīti?	5	
PA_kv_1.4:5.2	Oḷārikaṁ kāmarāgaṁ jahati, oḷārikaṁ byāpādaṁ tadekaṭṭhe ca kilese ekadese jahatīti.	5	
PA_kv_1.4:5.3_0	Ekadesaṁ sakadāgāmī, ekadesaṁ na sakadāgāmī, ekadesaṁ sakadāgāmiphalappatto paṭiladdho	5	
PA_kv_1.4:5.3_1	adhigato sacchikato upasampajja viharati, kāyena phusitvā viharati, ekadesaṁ na kāyena	5	
PA_kv_1.4:5.3_2	phusitvā viharatīti?	5	
PA_kv_1.4:5.4	Na hevaṁ vattabbe …pe….	5	
PA_kv_1.4:6.1	Samudayadassanena kiṁ jahatīti?	6	
PA_kv_1.4:6.2	Oḷārikaṁ kāmarāgaṁ jahati, oḷārikaṁ byāpādaṁ tadekaṭṭhe ca kilese ekadese jahatīti.	6	
PA_kv_1.4:6.3_0	Ekadesaṁ sakadāgāmī, ekadesaṁ na sakadāgāmī, ekadesaṁ sakadāgāmiphalappatto paṭiladdho	6	
