segmentnr	original	folio	analyzed
PA_anya-e08_10n:0	Namo tassa bhagavato arahato sammāsambuddhassa.	0	
PA_anya-e08_10n:1	Abhidhānappadīpikāṭīkā	0	
PA_anya-e08_10n:2	Ganthārambha	0	
PA_anya-e08_10n:3	Yassa ñāṇaṃ sadā ñāṇaṃ, nāññeyyā ñāṇakaṃ vinā;	0	
PA_anya-e08_10n:4	Nissesaguṇayuttassa, tassa natvā mahesino.	0	
PA_anya-e08_10n:5	Satthantarā samādāya, sāraṃ sabbadharā tathā;	0	
PA_anya-e08_10n:6	Kariyyate’bhidhānappa-dīpakassatthavaṇṇanā.	0	
PA_anya-e08_10n:7	Paṇāmādivaṇṇanā	0	
PA_anya-e08_10n:8_0	[Ka] idhāyaṃ ganthakāro paṭhamamattano paresampi sammā hitatthanipphādanatthaṃ puññasampada’mācinoti	8	
PA_anya-e08_10n:8_1	“tathāgato”ccādinā. Tattha karuṇākaro mahākaruṇāya uppattiṭṭhānabhūto yo tathāgato	8	
PA_anya-e08_10n:8_2	bhagavā karopayātaṃ attano hatthagataṃ sukhappadaṃ sukhassa patiṭṭhānabhūtaṃ sukhakāraṇaṃ	8	
PA_anya-e08_10n:8_3	vā sukhadāyakaṃ vā padaṃ nibbānaṃ osajja cajitvā kalisambhave dukkhakāraṇabhūte bhave	8	
PA_anya-e08_10n:8_4	saṃsāre kevaladukkaraṃ sukarenāsammissaṃ accantadukkaraṃ pañcavidhapariccāgādikaṃ	8	
PA_anya-e08_10n:8_5	karaṃ karonto paratthaṃ paresamatthaṃyeva akā katavā, tamedisaṃ tathāgataṃ ahaṃ namāmi.	8	
PA_anya-e08_10n:9_0	[Kha] yañca dhammaṃ jarārujādimuttā jarārogādīhi vimuttā munikuñjarā muniseṭṭhā bhagavanto	9	
PA_anya-e08_10n:9_1	apūjayuṃ pūjitavanto, tathā uttare uttame sattānaṃ vā saṃsāramahoghapakkhandānaṃ	9	
PA_anya-e08_10n:9_2	tato uttaraṇasamatthe yahiṃ tare yasmiṃ dhammaplave ṭhitā sammāpaṭipajjanavasena	9	
PA_anya-e08_10n:9_3	ārūḷhā narānarā manussā ca devā ca tivaṭṭambunidhiṃ kilesakammavipākavaṭṭasaṅkhātehi	9	
PA_anya-e08_10n:9_4	tīhi vaṭṭehi ākulitaṃ saṃsāramahamburāsiṃ tariṃsu tiṇṇā, aghappahaṃ kilesappahānakaraṃ,	9	
PA_anya-e08_10n:9_5	saṃsāradukkhappahānakaraṃ vā taṃ dhammamapi ahaṃ namāmi.	9	
PA_anya-e08_10n:10_0	[Ga] munindorasasūnutaṃ bhagavato ure sambhavadhammadesanāya ariyabhāvappattatāya	10	
PA_anya-e08_10n:10_1	munindassa orasaputtabhāvaṃ gataṃ pattaṃ nutaṃ kilesakhepanakaṃ supuññakhettaṃ puññatthikānaṃ	10	
PA_anya-e08_10n:10_2	puññabījaviruhanaṭṭhānaṃ sukhettabhūtaṃ bhuvane loke sutaṃ vissutaṃ, sutadharaṃ vā	10	
PA_anya-e08_10n:10_3	kilesasavanābhāvena assutaṃ apāṇopi pāṇo karīyitthāti pāṇīkato, pātimokkhasaṃvaro,	10	
PA_anya-e08_10n:10_4	sova saṃvaro etassatthīti pāṇīkatasaṃvaro, taṃ pāṇīkatasaṃvaraṃ, varaṃ sīlādiguṇehi	10	
PA_anya-e08_10n:10_5	sadevakehi lokehi patthanīyaṃ. “Devāpi tassa pihayanti tādino”ti udā. 27 hi vuttaṃ.	10	
PA_anya-e08_10n:10_6	Sadā sabbasmiṃ kāle guṇoghena sīlādiguṇasamūhena nirantarantaraṃ avicchinnamānasaṃ,	10	
PA_anya-e08_10n:10_7	paripuṇṇacittaṃ vā gaṇampi aṭṭhannaṃ ariyapuggalānaṃ samūhaṃ api ahaṃ namāmīti evamettha	10	
PA_anya-e08_10n:10_8	tiṇṇampi saṅkhepato atthayojanā daṭṭhabbā.	10	
PA_anya-e08_10n:11_0	[Gha-ṅa] evaṃ puññasampadamācinitvā kimabhimataṃ sādhanīyamiccāha “pakāsissamabhidhānappadīpika”nti.	11	
PA_anya-e08_10n:11_1	Buddhādīnamabhidhānānaṃ sarūpavasena, liṅgavasena ca paridīpanato pakāsanato “abhidhānappadīpika”nti	11	
PA_anya-e08_10n:11_2	laddhanāmaṃ satthaṃ pakāsissaṃ antobhāvena nipphannaṃ bahibhāvena pakāsissaṃ. Antobhāvassa	11	
PA_anya-e08_10n:11_3	hi bahibhāvamapekkhitvā bhāvitamupapannaṃ. Nanu santeva pubbācariyānaṃ nāmaliṅgappakāsanānyamarakosatikaṇḍoppalinyādyabhidhānasatthāni,	11	
PA_anya-e08_10n:11_4	pāṇini byāḍivararucicandagomi ruddavāmanādivihitāni ca liṅgasatthāni, tato kimidamuccate	11	
PA_anya-e08_10n:11_5	iccāha “nāmaliṅgāni buddhabhāsitassārahāni dassayanto”ti. Etena santesvapi pubbācariyānaṃ	11	
PA_anya-e08_10n:11_6	satthesu yasmā na tesu nāmaliṅgāni buddhavacanānurūpāni honti, tasmā tadanurūpāni	11	
PA_anya-e08_10n:11_7	nāmaliṅgāni dassayanto abhidhānasatthaṃ pakāsissāmīti etamatthaṃ dīpeti. Namyate	11	
PA_anya-e08_10n:11_8	abhidhīyate attho anenāti nāmaṃ, saddasatthe namudhātuvasena. Liṅgayate “itthiyamato	11	
PA_anya-e08_10n:11_9	āpaccayo”tyādinā vibhajjateti, itthādayo vānena liṅgīyante byañjīyanteti liṅgaṃ,	11	
PA_anya-e08_10n:11_10	itthipumanapuṃsakaṃ. Kimetassa abhidhānasatthassa karaṇe payojananti pucchāyaṃ yasmiṃ	111	
PA_anya-e08_10n:11_11	sati taṃ sotāro sotumussahanti, taṃ dassetumāha “nāmaliṅgesvi”ccādi. Yato buddhavacane	111	
PA_anya-e08_10n:11_12	paṭuno bhāvo pāṭavaṃ, tadeva attho payojanaṃ, taṃ icchantīti pāṭavatthino, tesaṃ	111	
PA_anya-e08_10n:11_13	pāṭavatthīnaṃ sotūnaṃ nāmaliṅgesu kosallaṃ kusalatā chekabhāvo buddhavacane mahabbalaṃ	111	
PA_anya-e08_10n:11_14	atthassa nicchayakāraṇaṃ hoti, ato tasmā kāraṇā buddhabhāsitassārahāni nāmaliṅgāni	111	
PA_anya-e08_10n:11_15	dassayanto abhidhānappadīpikaṃ satthaṃ pakāsissanti sambandho.	111	
PA_anya-e08_10n:12_0	[Ca] idāni satthalahubhāvatthamāha “bhiyyo”ccādi. Bhiyyo bāhullena rūpantarā rūpabhedena	12	
PA_anya-e08_10n:12_1	itthipaccayapumbhāvādikāriyakatena thīpunnapuṃsakaṃ ñeyyaṃ, so ca nāmānaṃ nāmavisesanassa,	12	
PA_anya-e08_10n:12_2	nāmaparāmasisabbanāmasaddassa ca ñeyyo pakārantarābhāvā. Tatra nāmānaṃ rūpabhedo	12	
PA_anya-e08_10n:12_3	yathā – churikā satya’siputti abhidhāna 392 gāthā. Asi khaggo ca sāyako abhidhāna	12	
PA_anya-e08_10n:12_4	391 gāthā. Pānīyaṃ salilaṃ dakanti abhidhāna 661 gāthā. Nāmavisesanassa yathā – nisītho	12	
PA_anya-e08_10n:12_5	majjhimā rattīti abhidhāna 70 gāthā. Nāmaparāmasisabbanāmasaddassa yathā – ākaṅkhā	12	
PA_anya-e08_10n:12_6	ruci vuttā sā, tvadhikā lālasā dvisūti abhidhāna 163 gāthā. Sāhacariyena niyataliṅgenāvippayogato	12	
PA_anya-e08_10n:12_7	thīpunnapuṃsakaṃ ñeyyaṃ. Katthacīti yatra rūpabhedo natthi, taṃ yathā – marīci migataṇhikā	12	
PA_anya-e08_10n:12_8	abhidhāna 65 gāthā. Raṃsimā bhākaro bhānu abhidhāna 63 gāthā. Āpo payo jalaṃ vāri	12	
PA_anya-e08_10n:12_9	abhidhāna 661 gāthā. Marījhādayo hyabhinnarūpattā liṅgantarepi sambhāviyantehi niyataliṅgehi	12	
PA_anya-e08_10n:12_10	migataṇhikābhākarajalādisaddehi sāhacariyena taṃliṅge nicchīyante. Āhaccavidhānena	121	
PA_anya-e08_10n:12_11	itthipumanapuṃsakānaṃ visesetvā kathanena thīpunnapuṃsakaṃ ñeyyaṃ. Kvacīti yatra	121	
PA_anya-e08_10n:12_12	na rūpabhedo liṅganiṇṇayassa nimittaṃ, na ca sāhacariyaṃ liṅgabhedobhimato, nekameva	121	
PA_anya-e08_10n:12_13	vā liṅgamicchate, taṃ yathā – vallarī mañjarī nārī abhidhāna 550 gāthā. Viṭapo viṭabhītthiyaṃ	121	
PA_anya-e08_10n:12_14	abhidhāna 547 gāthā. Bhītitthī bhayamuttāso abhidhāna 166 gāthā. Vajiraṃ punnapuṃsakeccādi abhidhāna 24 gāthā.	121	
PA_anya-e08_10n:13_0	[Cha] idāni rūpabhedoti liṅganiṇṇayassa paṭipattihetuko yo bhinnaliṅgānaṃ dvando,	13	
PA_anya-e08_10n:13_1	takkaraṇapaṭisedhena abhinnaliṅgānameva dvando katoti paribhāsitumupakkamate “abhinnaliṅgina”miccādi.	13	
PA_anya-e08_10n:13_2	Abhinnaliṅgīnaṃyeva nāmānaṃ dvando kato, na bhinnaliṅgīnaṃ, yathā – vimutyasaṅkhatadhātu,	13	
PA_anya-e08_10n:13_3	suddhinibbutiyo siyunti abhidhāna 9 gāthā. Na kevalaṃ dvandoyeva, atha kho ekasesopyabhinnaliṅgānaṃyeva	13	
PA_anya-e08_10n:13_4	kato, yathā – naggo digambarāvatthā. abhidhāna 734 gāthā Sabbadharakate pana “jīmūtā	13	
PA_anya-e08_10n:13_5	meghapabbatā” iccudāhaṭaṃ. Nanu ca bhinnaliṅgānampi ekaseso kato, yathā – mātā pitā	13	
PA_anya-e08_10n:13_6	tu pitaro, puttā tu puttadhītaro abhidhāna 249 gāthā. Sasurā sassu sasurā, bhātubhagini	13	
PA_anya-e08_10n:13_7	bhātaroti abhidhāna 250 gāthā. Ettha hi mātā ca pitā ca pitaro, putto ca dhītā ca	13	
PA_anya-e08_10n:13_8	puttā, sassu ca sasuro ca sasurā, bhātā ca bhaginī ca bhātaroti bhinnaliṅgānampi	13	
PA_anya-e08_10n:13_9	ekaseso dassitoti. Ṭhānantare tesaṃ bhinnaliṅgatāya dassitattā na doso. Tāto tu janako	13	
PA_anya-e08_10n:13_10	pitā abhidhāna 243 gāthā. Ammā’mbā jananī mātā abhidhāna 244 gāthā. Apaccaṃ puttotrajo	131	
PA_anya-e08_10n:13_11	suto abhidhāna 240 gāthā. Nāriyaṃ duhitā dhītā abhidhāna 241 gāthā. Jāyāpatīnaṃ jananī,	131	
PA_anya-e08_10n:13_12	sassu vuttātha tappitā. Sasuroti iccādikañhi tesaṃ abhidhāna 246 gāthā ṭhānantaranti.	131	
