segmentnr	original	folio	analyzed
PA_mn_76:0.1	Majjhima Nikāya 76	0	
PA_mn_76:0.2	Sandakasutta	0	
PA_mn_76:1.1	Evaṁ me sutaṁ—	1	
PA_mn_76:1.2	ekaṁ samayaṁ bhagavā kosambiyaṁ viharati ghositārāme.	1	
PA_mn_76:2.1	Tena kho pana samayena sandako paribbājako pilakkhaguhāyaṁ paṭivasati mahatiyā paribbājakaparisāya saddhiṁ pañcamattehi paribbājakasatehi.	2	
PA_mn_76:3.1	Atha kho āyasmā ānando sāyanhasamayaṁ paṭisallānā vuṭṭhito bhikkhū āmantesi:	3	
PA_mn_76:3.2	“āyāmāvuso, yena devakatasobbho tenupasaṅkamissāma guhādassanāyā”ti.	3	
PA_mn_76:3.3	“Evamāvuso”ti kho te bhikkhū āyasmato ānandassa paccassosuṁ.	3	
PA_mn_76:3.4	Atha kho āyasmā ānando sambahulehi bhikkhūhi saddhiṁ yena devakatasobbho tenupasaṅkami.	3	
PA_mn_76:4.1	Tena kho pana samayena sandako paribbājako mahatiyā paribbājakaparisāya saddhiṁ nisinno hoti unnādiniyā uccāsaddamahāsaddāya anekavihitaṁ tiracchānakathaṁ kathentiyā, seyyathidaṁ—	4	
PA_mn_76:4.2_0	rājakathaṁ corakathaṁ mahāmattakathaṁ senākathaṁ bhayakathaṁ yuddhakathaṁ annakathaṁ	4	
PA_mn_76:4.2_1	pānakathaṁ vatthakathaṁ sayanakathaṁ mālākathaṁ gandhakathaṁ ñātikathaṁ yānakathaṁ	4	
PA_mn_76:4.2_2	gāmakathaṁ nigamakathaṁ nagarakathaṁ janapadakathaṁ itthikathaṁ sūrakathaṁ visikhākathaṁ	4	
PA_mn_76:4.2_3	kumbhaṭṭhānakathaṁ pubbapetakathaṁ nānattakathaṁ lokakkhāyikaṁ samuddakkhāyikaṁ itibhavābhavakathaṁ iti vā.	4	
PA_mn_76:4.3	Addasā kho sandako paribbājako āyasmantaṁ ānandaṁ dūratova āgacchantaṁ.	4	
PA_mn_76:4.4	Disvāna sakaṁ parisaṁ saṇṭhāpesi:	4	
PA_mn_76:4.5	“appasaddā bhonto hontu, mā bhonto saddamakattha;	4	
PA_mn_76:4.6	ayaṁ samaṇassa gotamassa sāvako āgacchati samaṇo ānando.	4	
PA_mn_76:4.7	Yāvatā kho pana samaṇassa gotamassa sāvakā kosambiyaṁ paṭivasanti, ayaṁ tesaṁ aññataro samaṇo ānando.	4	
PA_mn_76:4.8	Appasaddakāmā kho pana te āyasmanto appasaddavinītā appasaddassa vaṇṇavādino;	4	
PA_mn_76:4.9	appeva nāma appasaddaṁ parisaṁ viditvā upasaṅkamitabbaṁ maññeyyā”ti.	4	
PA_mn_76:4.10	Atha kho te paribbājakā tuṇhī ahesuṁ.	4	
PA_mn_76:5.1	Atha kho āyasmā ānando yena sandako paribbājako tenupasaṅkami.	5	
PA_mn_76:5.2	Atha kho sandako paribbājako āyasmantaṁ ānandaṁ etadavoca:	5	
PA_mn_76:5.3	“etu kho bhavaṁ ānando, svāgataṁ bhoto ānandassa.	5	
PA_mn_76:5.4	Cirassaṁ kho bhavaṁ ānando imaṁ pariyāyamakāsi yadidaṁ idhāgamanāya.	5	
PA_mn_76:5.5	Nisīdatu bhavaṁ ānando, idamāsanaṁ paññattan”ti.	5	
PA_mn_76:5.6	Nisīdi kho āyasmā ānando paññatte āsane.	5	
PA_mn_76:5.7	Sandakopi kho paribbājako aññataraṁ nīcaṁ āsanaṁ gahetvā ekamantaṁ nisīdi.	5	
PA_mn_76:5.8	Ekamantaṁ nisinnaṁ kho sandakaṁ paribbājakaṁ āyasmā ānando etadavoca:	5	
PA_mn_76:5.9	“kāya nuttha, sandaka, etarahi kathāya sannisinnā, kā ca pana vo antarākathā vippakatā”ti?	5	
PA_mn_76:5.10	“Tiṭṭhatesā, bho ānanda, kathā yāya mayaṁ etarahi kathāya sannisinnā.	5	
PA_mn_76:5.11	Nesā bhoto ānandassa kathā dullabhā bhavissati pacchāpi savanāya.	5	
PA_mn_76:5.12	Sādhu vata bhavantaṁyeva ānandaṁ paṭibhātu sake ācariyake dhammīkathā”ti.	5	
PA_mn_76:5.13	“Tena hi, sandaka, suṇāhi, sādhukaṁ manasi karohi, bhāsissāmī”ti.	5	
PA_mn_76:5.14	“Evaṁ, bho”ti kho sandako paribbājako āyasmato ānandassa paccassosi.	5	
PA_mn_76:5.15	Āyasmā ānando etadavoca:	5	
PA_mn_76:6.1_0	“cattārome, sandaka, tena bhagavatā jānatā passatā arahatā sammāsambuddhena abrahmacariyavāsā	6	
PA_mn_76:6.1_1	akkhātā cattāri ca anassāsikāni brahmacariyāni akkhātāni, yattha viññū puriso sasakkaṁ	6	
PA_mn_76:6.1_2	brahmacariyaṁ na vaseyya, vasanto ca nārādheyya ñāyaṁ dhammaṁ kusalan”ti.	6	
PA_mn_76:6.2_0	“Katame pana te, bho ānanda, tena bhagavatā jānatā passatā arahatā sammāsambuddhena	6	
PA_mn_76:6.2_1	cattāro abrahmacariyavāsā akkhātā, yattha viññū puriso sasakkaṁ brahmacariyaṁ na	6	
PA_mn_76:6.2_2	vaseyya, vasanto ca nārādheyya ñāyaṁ dhammaṁ kusalan”ti?	6	
PA_mn_76:7.1	“Idha, sandaka, ekacco satthā evaṁvādī hoti evaṁdiṭṭhi:	7	
PA_mn_76:7.2_0	‘natthi dinnaṁ, natthi yiṭṭhaṁ, natthi hutaṁ, natthi sukatadukkaṭānaṁ kammānaṁ phalaṁ	7	
PA_mn_76:7.2_1	vipāko, natthi ayaṁ loko, natthi paroloko, natthi mātā, natthi pitā, natthi sattā	7	
PA_mn_76:7.2_2	opapātikā, natthi loke samaṇabrāhmaṇā sammaggatā sammāpaṭipannā ye imañca lokaṁ parañca	7	
PA_mn_76:7.2_3	lokaṁ sayaṁ abhiññā sacchikatvā pavedenti.	7	
PA_mn_76:7.3_0	Cātumahābhūtiko ayaṁ puriso yadā kālaṁ karoti, pathavī pathavīkāyaṁ anupeti anupagacchati,	7	
PA_mn_76:7.3_1	āpo āpokāyaṁ anupeti anupagacchati, tejo tejokāyaṁ anupeti anupagacchati, vāyo vāyokāyaṁ	7	
PA_mn_76:7.3_2	anupeti anupagacchati, ākāsaṁ indriyāni saṅkamanti.	7	
PA_mn_76:7.4	Āsandipañcamā purisā mataṁ ādāya gacchanti,	7	
PA_mn_76:7.5	yāvāḷāhanā padāni paññāyanti.	7	
PA_mn_76:7.6	Kāpotakāni aṭṭhīni bhavanti.	7	
