segmentnr	original	folio	analyzed
PA_pe_1:0.1	Peṭakopadesa	0	
PA_pe_1:0.2	1. Ariyasaccappakāsanapaṭhamabhūmi	0	
PA_pe_1:1.1	Namo tassa Bhagavato Arahato Sammāsambuddhassa.	1	
PA_pe_1:2.1	Namo sammāsambuddhānaṁ paramatthadassīnaṁ sīlādiguṇapāramippattānaṁ.	2	
PA_pe_1:3.1	Duve hetū duve paccayā sāvakassa sammādiṭṭhiyā uppādāya—	3	
PA_pe_1:3.2	parato ca ghoso saccānusandhi, ajjhattañca yoniso manasikāro.	3	
PA_pe_1:3.3	Tattha katamo parato ghoso?	3	
PA_pe_1:3.4	Yā parato desanā ovādo anusāsanī saccakathā saccānulomo.	3	
PA_pe_1:3.5	Cattāri saccāni—	3	
PA_pe_1:3.6	dukkhaṁ samudayo nirodho maggo.	3	
PA_pe_1:3.7	Imesaṁ catunnaṁ saccānaṁ yā desanā sandassanā vivaraṇā vibhajanā uttānīkiriyā pakāsanā—	3	
PA_pe_1:3.8	ayaṁ vuccati saccānulomo ghosoti.	3	
PA_pe_1:4.1	Tattha katamo ajjhattaṁ yoniso manasikāro?	4	
PA_pe_1:5.1	Ajjhattaṁ yoniso manasikāro nāma yo yathādesite dhamme bahiddhā ārammaṇaṁ anabhinīharitvā yoniso manasikāro—	5	
PA_pe_1:5.2	ayaṁ vuccati yoniso manasikāro.	5	
PA_pe_1:6.1	Taṁākāro yoniso dvāro vidhi upāyo.	6	
PA_pe_1:6.2	Yathā puriso sukkhe kaṭṭhe vigatasnehe sukkhāya uttarāraṇiyā thale abhimanthamānaṁ bhabbo jotissa adhigamāya.	6	
PA_pe_1:6.3	Taṁ kissa hetu.	6	
PA_pe_1:6.4	Yoniso aggissa adhigamāya.	6	
PA_pe_1:6.5	Evamevassa yamidaṁ dukkhasamudayanirodhamaggānaṁ aviparītadhammadesanaṁ manasikaroti—	6	
PA_pe_1:6.6	ayaṁ vuccati yoniso manasikāro.	6	
PA_pe_1:7.1	Yathā tisso upamā pubbe assutā ca assutapubbā ca paṭibhanti.	7	
PA_pe_1:7.2	Yo hi koci kāmesu avītarāgoti …pe…	7	
PA_pe_1:7.3	duve upamā ayoniso kātabbā pacchimesu vuttaṁ.	7	
PA_pe_1:7.4	Tattha yo ca parato ghoso yo ca ajjhattaṁ yoniso manasikāro—	7	
PA_pe_1:7.5	ime dve paccayā.	7	
PA_pe_1:7.6	Parato ghosena yā uppajjati paññā—	7	
