segmentnr	original	folio	analyzed
PA_mn_40:0.1	Majjhima Nikāya 40	0	
PA_mn_40:0.2	Cūḷaassapurasutta	0	
PA_mn_40:1.1	Evaṁ me sutaṁ—	1	
PA_mn_40:1.2	ekaṁ samayaṁ bhagavā aṅgesu viharati assapuraṁ nāma aṅgānaṁ nigamo.	1	
PA_mn_40:1.3	Tatra kho bhagavā bhikkhū āmantesi:	1	
PA_mn_40:1.4	“bhikkhavo”ti.	1	
PA_mn_40:1.5	“Bhadante”ti te bhikkhū bhagavato paccassosuṁ.	1	
PA_mn_40:1.6	Bhagavā etadavoca:	1	
PA_mn_40:2.1	“Samaṇā samaṇāti vo, bhikkhave, jano sañjānāti.	2	
PA_mn_40:2.2	Tumhe ca pana ‘ke tumhe’ti puṭṭhā samānā ‘samaṇāmhā’ti paṭijānātha.	2	
PA_mn_40:2.3	Tesaṁ vo, bhikkhave, evaṁsamaññānaṁ sataṁ evaṁpaṭiññānaṁ sataṁ:	2	
PA_mn_40:2.4	‘yā samaṇasāmīcippaṭipadā taṁ paṭipajjissāma;	2	
PA_mn_40:2.5	evaṁ no ayaṁ amhākaṁ samaññā ca saccā bhavissati paṭiññā ca bhūtā;	2	
PA_mn_40:2.6_0	yesañca mayaṁ cīvarapiṇḍapātasenāsanagilānappaccayabhesajjaparikkhāraṁ paribhuñjāma,	2	
PA_mn_40:2.6_1	tesaṁ te kārā amhesu mahapphalā bhavissanti mahānisaṁsā, amhākañcevāyaṁ pabbajjā	2	
PA_mn_40:2.6_2	avañjhā bhavissati saphalā saudrayā’ti.	2	
PA_mn_40:2.7	Evañhi vo, bhikkhave, sikkhitabbaṁ.	2	
PA_mn_40:3.1	Kathañca, bhikkhave, bhikkhu na samaṇasāmīcippaṭipadaṁ paṭipanno hoti?	3	
PA_mn_40:3.2_0	Yassa kassaci, bhikkhave, bhikkhuno abhijjhālussa abhijjhā appahīnā hoti, byāpannacittassa	3	
PA_mn_40:3.2_1	byāpādo appahīno hoti, kodhanassa kodho appahīno hoti, upanāhissa upanāho appahīno	3	
PA_mn_40:3.2_2	hoti, makkhissa makkho appahīno hoti, paḷāsissa paḷāso appahīno hoti, issukissa issā	3	
PA_mn_40:3.2_3	appahīnā hoti, maccharissa macchariyaṁ appahīnaṁ hoti, saṭhassa sāṭheyyaṁ appahīnaṁ	3	
PA_mn_40:3.2_4	hoti, māyāvissa māyā appahīnā hoti, pāpicchassa pāpikā icchā appahīnā hoti, micchādiṭṭhikassa	3	
PA_mn_40:3.2_5	micchādiṭṭhi appahīnā hoti—	3	
PA_mn_40:3.3	imesaṁ kho ahaṁ, bhikkhave, samaṇamalānaṁ samaṇadosānaṁ samaṇakasaṭānaṁ āpāyikānaṁ ṭhānānaṁ duggativedaniyānaṁ appahānā ‘na samaṇasāmīcippaṭipadaṁ paṭipanno’ti vadāmi.	3	
PA_mn_40:4.1	Seyyathāpi, bhikkhave, matajaṁ nāma āvudhajātaṁ ubhatodhāraṁ pītanisitaṁ.	4	
PA_mn_40:4.2	Tadassa saṅghāṭiyā sampārutaṁ sampaliveṭhitaṁ.	4	
PA_mn_40:4.3	Tathūpamāhaṁ, bhikkhave, imassa bhikkhuno pabbajjaṁ vadāmi.	4	
