segmentnr	original	folio	analyzed
PA_bu-vb_sk25:0.1	Theravāda Vinaya	0	
PA_bu-vb_sk25:0.2	Mahāvibhaṅga	0	
PA_bu-vb_sk25:0.3	Sekhiyakaṇḍa	0	
PA_bu-vb_sk25:0.4	Khambhakatavagga	0	
PA_bu-vb_sk25:0.5	25. Ukkuṭikasikkhāpada	0	
PA_bu-vb_sk25:1.1	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_bu-vb_sk25:1.2	Tena kho pana samayena chabbaggiyā bhikkhū ukkuṭikāya antaraghare gacchanti …pe….	1	
PA_bu-vb_sk25:1.3.1	“Na ukkuṭikāya antaraghare gamissāmīti sikkhā karaṇīyā”ti.	1	
PA_bu-vb_sk25:1.4	Na ukkuṭikāya antaraghare gantabbaṁ.	1	
PA_bu-vb_sk25:1.5	Yo anādariyaṁ paṭicca ukkuṭikāya antaraghare gacchati, āpatti dukkaṭassa.	1	
PA_bu-vb_sk25:1.6.1	Anāpatti—	1	
PA_bu-vb_sk25:1.7.1	asañcicca …pe…	1	
PA_bu-vb_sk25:1.8	ādikammikassāti.	1	
PA_bu-vb_sk25:1.9	Pañcamasikkhāpadaṁ niṭṭhitaṁ.	1	
