segmentnr	original	analyzed
PA_sn_39:1-15.0.1	Saṁyutta Nikāya 39.1	sayutta nikāya 
PA_sn_39:1-15.0.2	1. Sāmaṇḍakavagga	sāmaṇḍaka vagga 
PA_sn_39:1-15.0.3	Sāmaṇḍakasutta	sāmaṇḍaka sutta 
PA_sn_39:1-15.1.1	Ekaṁ samayaṁ āyasmā sāriputto vajjīsu viharati ukkacelāyaṁ gaṅgāya nadiyā tīre.	ekam samayam āyasmā sāriputtaḥ vajjīsu viharati ukka celāyam gaṅgāya nadiyā tīre 
PA_sn_39:1-15.1.2	Atha kho sāmaṇḍako paribbājako yenāyasmā sāriputto tenupasaṅkami; upasaṅkamitvā āyasmatā sāriputtena saddhiṁ sammodi.	atha kho sāmaṇḍakaḥ paribbājakaḥ yena āyasmā sāriputto tena upasaṅkami upasaṅkamitvā āyasmatā sāriputtena saddhim sammodi 
PA_sn_39:1-15.1.3	Sammodanīyaṁ kathaṁ sāraṇīyaṁ vītisāretvā ekamantaṁ nisīdi. Ekamantaṁ nisinno kho sāmaṇḍako paribbājako āyasmantaṁ sāriputtaṁ etadavoca:	sammodanīyam katham sāraṇīyam vītisāretvā ekamantam nisīdi ekamantam nisinnaḥ kho sāmaṇḍakaḥ paribbājakaḥ āyasmantam sāriputtam etat avoca 
PA_sn_39:1-15.2.1	“‘Nibbānaṁ, nibbānan’ti, āvuso sāriputta, vuccati.	nibbāna nibbānanti āvuso sāriputta vuccati 
PA_sn_39:1-15.2.2	Katamaṁ nu kho, āvuso, nibbānan”ti?	katamam nu kho āvuso nibbānanti 
PA_sn_39:1-15.2.3	“Yo kho, āvuso, rāgakkhayo dosakkhayo mohakkhayo—	yaḥ kho āvuso rāga khayaḥ dosa khayaḥ moha kkhayaḥ 
PA_sn_39:1-15.2.4	idaṁ vuccati nibbānan”ti.	idam vuccati nibbānan ti 
PA_sn_39:1-15.2.5	“Atthi panāvuso, maggo atthi paṭipadā, etassa nibbānassa sacchikiriyāyā”ti?	atthi pana āvuso maggaḥ atthi paṭipadā etassa nibbānassa sacchikiriyāya ati 
PA_sn_39:1-15.2.6	“Atthi kho, āvuso, maggo atthi paṭipadā, etassa nibbānassa sacchikiriyāyā”ti.	atthi kho āvuso maggaḥ atthi paṭipadā etassa nibbānassa sacchikiriyāya ati 
PA_sn_39:1-15.3.1	“Katamo panāvuso, maggo katamā paṭipadā etassa nibbānassa sacchikiriyāyā”ti?	katamaḥ pana āvuso maggo katamā paṭipadā etassa nibbānassa sacchikiriyāya ati 
PA_sn_39:1-15.3.2	“Ayameva kho, āvuso, ariyo aṭṭhaṅgiko maggo, etassa nibbānassa sacchikiriyāya, seyyathidaṁ—	ayam eva kho āvuso ariyaḥ aṭṭhaṅgikaḥ maggo etassa nibbānassa sacchikiriyāya 
PA_sn_39:1-15.3.3	sammādiṭṭhi …pe… sammāsamādhi.	sammā diṭṭhi pe sammā samādhi 
PA_sn_39:1-15.3.4	Ayaṁ kho, āvuso, maggo ayaṁ paṭipadā, etassa nibbānassa sacchikiriyāyā”ti.	ayam kho āvuso maggaḥ ayam paṭipadā etassa nibbānassa sacchikiriyāya ati 
PA_sn_39:1-15.3.5	“Bhaddako, āvuso, maggo bhaddikā paṭipadā, etassa nibbānassa sacchikiriyāya.	bhaddakaḥ āvuso maggaḥ bhaddikā paṭipadā etassa nibbānassa sacchikiriyāya 
PA_sn_39:1-15.3.6	Alañca panāvuso sāriputta, appamādāyā”ti.	alam ca pana āvuso sāriputta appamādāya ati 
PA_sn_39:1-15.3.7	Paṭhamaṁ.	paṭhama 
PA_sn_39:1-15.4.1	(Yathā jambukhādakasaṁyuttaṁ, tathā vitthāretabbaṁ.)	yathā tathā vitthāretabba 
PA_sn_39:16.0.1	Saṁyutta Nikāya 39.16	sayutta nikāya 
PA_sn_39:16.0.2	1. Sāmaṇḍakavagga	sāmaṇḍaka vagga 
PA_sn_39:16.0.3	Dukkarasutta	dukkara sutta 
PA_sn_39:16.1.1	“Kiṁ nu kho, āvuso sāriputta, imasmiṁ dhammavinaye dukkaran”ti?	kim nu kho āvuso sāriputta imasmin dhamma vinaye dukkaranti 
PA_sn_39:16.1.2	“Pabbajjā kho, āvuso, imasmiṁ dhammavinaye dukkarā”ti.	pabbajjā kho āvuso imasmin dhamma vinaye dukkarā ti 
PA_sn_39:16.1.3	“Pabbajitena panāvuso, kiṁ dukkaran”ti?	pabbajitena pana āvuso kim dukkaran ti 
PA_sn_39:16.1.4	“Pabbajitena kho, āvuso, abhirati dukkarā”ti.	pabbajitena kho āvuso abhirati dukkarā ati 
PA_sn_39:16.1.5	“Abhiratena panāvuso, kiṁ dukkaran”ti?	abhiratena pana āvuso kim 
PA_sn_39:16.1.6	“Abhiratena kho, āvuso, dhammānudhammappaṭipatti dukkarā”ti.	abhiratena kho āvuso dhamma anudhamma paṭipatti dukkarā ati 
PA_sn_39:16.1.7	“Kīvaciraṁ panāvuso, dhammānudhammappaṭipanno bhikkhu arahaṁ assā”ti?	kīvaciram pana āvuso dhamma anudhamma ppaṭipannaḥ bhikkhu araham assa ati 
PA_sn_39:16.1.8	“Naciraṁ, āvuso”ti.	nacire āvuso iti 
PA_sn_39:16.1.9	Soḷasamaṁ.	soḍasama 
PA_sn_39:16.1.10	(Purimakasadisaṁ uddānaṁ.)	purimaka sadisam uddāna 
PA_sn_39:16.1.11	Sāmaṇḍakasaṁyuttaṁ samattaṁ.	sāmaṇḍaka sayuttam 
