segmentnr	original	folio	analyzed
PA_pv_28:0.1	Petavatthu	0	
PA_pv_28:0.2	Cūḷavagga	0	
PA_pv_28:0.3	3. Rathakārapetivatthu	0	
PA_pv_28:1.1	“Veḷuriyathambhaṁ ruciraṁ pabhassaraṁ,	1	
PA_pv_28:1.2	Vimānamāruyha anekacittaṁ;	1	
PA_pv_28:1.3	Tatthacchasi devi mahānubhāve,	1	
PA_pv_28:1.4	Pathaddhani pannaraseva cando.	1	
PA_pv_28:2.1	Vaṇṇo ca te kanakassa sannibho,	2	
PA_pv_28:2.2	Uttattarūpo bhusa dassaneyyo;	2	
PA_pv_28:2.3	Pallaṅkaseṭṭhe atule nisinnā,	2	
PA_pv_28:2.4	Ekā tuvaṁ natthi ca tuyha sāmiko.	2	
PA_pv_28:3.1	Imā ca te pokkharaṇī samantā,	3	
PA_pv_28:3.2	Pahūtamalyā bahupuṇḍarīkā;	3	
PA_pv_28:3.3	Suvaṇṇacuṇṇehi samantamotthatā,	3	
PA_pv_28:3.4	Na tattha paṅko paṇako ca vijjati.	3	
PA_pv_28:4.1	Haṁsā cime dassanīyā manoramā,	4	
PA_pv_28:4.2	Udakasmimanupariyanti sabbadā;	4	
PA_pv_28:4.3	Samayya vaggūpanadanti sabbe,	4	
PA_pv_28:4.4	Bindussarā dundubhīnaṁva ghoso.	4	
PA_pv_28:5.1	Daddallamānā yasasā yasassinī,	5	
PA_pv_28:5.2	Nāvāya ca tvaṁ avalamba tiṭṭhasi;	5	
PA_pv_28:5.3	Āḷārapamhe hasite piyaṁvade,	5	
PA_pv_28:5.4	Sabbaṅgakalyāṇi bhusaṁ virocasi.	5	
PA_pv_28:6.1	Idaṁ vimānaṁ virajaṁ same ṭhitaṁ,	6	
PA_pv_28:6.2	Uyyānavantaṁ ratinandivaḍḍhanaṁ;	6	
PA_pv_28:6.3	Icchāmahaṁ nāri anomadassane,	6	
PA_pv_28:6.4	Tayā saha nandane idha moditun”ti.	6	
PA_pv_28:7.1	“Karohi kammaṁ idha vedanīyaṁ,	7	
PA_pv_28:7.2	Cittañca te idha nihitaṁ bhavatu;	7	
PA_pv_28:7.3	Katvāna kammaṁ idha vedanīyaṁ,	7	
PA_pv_28:7.4	Evaṁ mamaṁ lacchasi kāmakāminin”ti.	7	
PA_pv_28:8.1	“Sādhū”ti so tassā paṭissuṇitvā,	8	
PA_pv_28:8.2	Akāsi kammaṁ tahiṁ vedanīyaṁ;	8	
PA_pv_28:8.3	Katvāna kammaṁ tahiṁ vedanīyaṁ,	8	
PA_pv_28:8.4	Upapajji so māṇavo tassā sahabyatanti.	8	
PA_pv_28:9.1	Rathakārapetivatthu tatiyaṁ.	9	
PA_pv_28:9.2	Bhāṇavāraṁ dutiyaṁ.	9	
