segmentnr	original	analyzed
PA_mn_140:0.1	Majjhima Nikāya 140	majjhima nikāya 
PA_mn_140:0.2	Dhātuvibhaṅgasutta	dhātu vibhaṅga sutta 
PA_mn_140:1.1	Evaṁ me sutaṁ—	evam me suta 
PA_mn_140:1.2	ekaṁ samayaṁ bhagavā magadhesu cārikaṁ caramāno yena rājagahaṁ tadavasari;	ekam samayam bhagavā magadhesu cārikam caramānaḥ yena rājagaham tat avasari 
PA_mn_140:1.3	yena bhaggavo kumbhakāro tenupasaṅkami; upasaṅkamitvā bhaggavaṁ kumbhakāraṁ etadavoca:	yena bhaggavaḥ kumbhakāraḥ tena upasaṅkami upasaṅkamitvā bhaggavam kumbhakāram etat avoca 
PA_mn_140:2.1	“sace te, bhaggava, agaru viharemu āvesane ekarattan”ti.	sace te bhaggava agaru viharemu āvesane 
PA_mn_140:2.2	“Na kho me, bhante, garu.	na kho me bhante garu 
PA_mn_140:2.3	Atthi cettha pabbajito paṭhamaṁ vāsūpagato.	atthi ca ittha pabbajitaḥ paṭhamam vāsūpagataḥ 
PA_mn_140:2.4	Sace so anujānāti, viharatha, bhante, yathāsukhan”ti.	sace saḥ anujānāti viharatha bhante 
PA_mn_140:3.1	Tena kho pana samayena pukkusāti nāma kulaputto bhagavantaṁ uddissa saddhāya agārasmā anagāriyaṁ pabbajito.	tena kho pana samayena pukkusāti nāma kula puttaḥ bhagavantam uddissa saddhāya agārasma anagāriyam pabbajitaḥ 
PA_mn_140:3.2	So tasmiṁ kumbhakārāvesane paṭhamaṁ vāsūpagato hoti.	saḥ tasmin kumbhakāra āvesane paṭhamam vāsū upagataḥ hoti 
PA_mn_140:3.3	Atha kho bhagavā yenāyasmā pukkusāti tenupasaṅkami; upasaṅkamitvā āyasmantaṁ pukkusātiṁ etadavoca:	atha khalu bhagavā yena āyasmā pukkusāti tena upasaṅkami upasaṅkamitvā āyasmantam pukkusātim etat avoca 
PA_mn_140:3.4	“sace te, bhikkhu, agaru viharemu āvesane ekarattan”ti.	sace te bhikkhu agaru viharemu āvesane 
PA_mn_140:3.5	“Urundaṁ, āvuso, kumbhakārāvesanaṁ.	urundo āvuso kumbhakāra āvesana 
PA_mn_140:3.6	Viharatāyasmā yathāsukhan”ti.	viharata ayasmai 
PA_mn_140:4.1	Atha kho bhagavā kumbhakārāvesanaṁ pavisitvā ekamantaṁ tiṇasanthārakaṁ paññāpetvā nisīdi pallaṅkaṁ ābhujitvā ujuṁ kāyaṁ paṇidhāya parimukhaṁ satiṁ upaṭṭhapetvā.	atha kho bhagavā kumbhakāra āvesanam pavisitvā ekamantam tiṇa santhārakam paññāpetvā nisīdi pallaṅkam ābhujitvā ujum kāyam paṇidhāya parimukham satim upaṭṭhapetvā 
PA_mn_140:4.2	Atha kho bhagavā bahudeva rattiṁ nisajjāya vītināmesi.	atha khalu bhagavā bahudeva rattim nisajjāya vītināmesi 
PA_mn_140:4.3	Āyasmāpi kho pukkusāti bahudeva rattiṁ nisajjāya vītināmesi.	āyasmā api kho pukkusāti bahu deva rattim nisajjāya vītināmesi 
PA_mn_140:4.4	Atha kho bhagavato etadahosi:	atha khalu bhagavataḥ 
PA_mn_140:4.5	“pāsādikaṁ kho ayaṁ kulaputto iriyati.	pāsādikam kho ayam kula putto iriyati 
PA_mn_140:4.6	Yannūnāhaṁ puccheyyan”ti.	yat nūna aham puccheyyanti 
PA_mn_140:4.7	Atha kho bhagavā āyasmantaṁ pukkusātiṁ etadavoca:	atha khalu bhagavān āyasmantam pukkusātim etat avoca 
PA_mn_140:5.1	“kaṁsi tvaṁ, bhikkhu, uddissa pabbajito? Ko vā te satthā? Kassa vā tvaṁ dhammaṁ rocesī”ti?	kasi tva bhikkhu uddissa pabbajitaḥ kaḥ vā te satthā kassa vā tvam dhammam rocesi iti 
PA_mn_140:5.2	“Atthāvuso, samaṇo gotamo sakyaputto sakyakulā pabbajito.	attha āvuso samaṇaḥ gotamaḥ sakya putto sakya kulā pabbajitaḥ 
PA_mn_140:5.3	Taṁ kho pana bhagavantaṁ gotamaṁ evaṁ kalyāṇo kittisaddo abbhuggato:	tam kha pana bhagavantam gotamam evam kalyāṇaḥ kitti saddaḥ abbhuggataḥ 
PA_mn_140:5.4	‘itipi so bhagavā arahaṁ sammāsambuddho vijjācaraṇasampanno sugato lokavidū anuttaro purisadammasārathi satthā devamanussānaṁ buddho bhagavā’ti.	iti pi saḥ bhagavā araham sammāsambuddhaḥ vijjā caraṇa sampanno sugataḥ loka vidū anuttaraḥ purisa damma sārathi satthā deva manussānam buddhaḥ bhagavā ati 
PA_mn_140:5.5	Tāhaṁ bhagavantaṁ uddissa pabbajito.	tā aham bhagavantam uddissa pabbajitaḥ 
PA_mn_140:5.6	So ca me bhagavā satthā.	saḥ ca me bhagavā satthā 
PA_mn_140:5.7	Tassa cāhaṁ bhagavato dhammaṁ rocemī”ti.	tassa ca aham bhagavataḥ dhammam rocemi iti 
PA_mn_140:5.8	“Kahaṁ pana, bhikkhu, etarahi so bhagavā viharati arahaṁ sammāsambuddho”ti.	kaham pana bhikkhu etarahi saḥ bhagavā viharati araham sammāsambuddho ti 
PA_mn_140:5.9	“Atthāvuso, uttaresu janapadesu sāvatthi nāma nagaraṁ.	attha āvuso uttaresu janapadesu sāvatthi nāma nagara 
PA_mn_140:5.10	Tattha so bhagavā etarahi viharati arahaṁ sammāsambuddho”ti.	tattha saḥ bhagavā etarahi viharati araham sammāsambuddhaḥ iti 
PA_mn_140:5.11	“Diṭṭhapubbo pana te, bhikkhu, so bhagavā;	diṭṭha pubbaḥ pana te bhikkhu saḥ bhagavā 
PA_mn_140:5.12	disvā ca pana jāneyyāsī”ti?	disvā ca pana jāneyyā asi iti 
PA_mn_140:5.13	“Na kho me, āvuso, diṭṭhapubbo so bhagavā;	na kho me āvuso diṭṭha pubbaḥ saḥ bhagavā 
PA_mn_140:5.14	disvā cāhaṁ na jāneyyan”ti.	disvā ca aham na 
PA_mn_140:6.1	Atha kho bhagavato etadahosi:	atha khalu bhagavataḥ 
PA_mn_140:6.2	“mamañca khvāyaṁ kulaputto uddissa pabbajito.	khvā ayam kula putto uddissa pabbajitaḥ 
PA_mn_140:6.3	Yannūnassāhaṁ dhammaṁ deseyyan”ti.	yat nūna ssa aham dhammam deseyyanti 
PA_mn_140:6.4	Atha kho bhagavā āyasmantaṁ pukkusātiṁ āmantesi:	atha khalu bhagavān āyasmantam pukkusātim āmantesi 
PA_mn_140:6.5	“dhammaṁ te, bhikkhu, desessāmi.	dhammam te bhikkhu desessāmi 
PA_mn_140:6.6	Taṁ suṇāhi, sādhukaṁ manasi karohi; bhāsissāmī”ti.	tam suṇāhi sādhukam manasi karohi bhāsissāmi iti 
PA_mn_140:6.7	“Evamāvuso”ti kho āyasmā pukkusāti bhagavato paccassosi.	evam āvuso iti kho āyasmā pukkusa ati bhagavataḥ paccassosi 
PA_mn_140:6.8	Bhagavā etadavoca:	bhagavān etat avoca 
PA_mn_140:7.1	“‘Cha dhāturo ayaṁ, bhikkhu, puriso cha phassāyatano aṭṭhārasa manopavicāro caturādhiṭṭhāno;	cha bhikkhu puriso cha phassa āyatano aṭṭhārasa manopavicāro catura adhiṭṭhāno 
PA_mn_140:7.2	yattha ṭhitaṁ maññassavā nappavattanti, maññassave kho pana nappavattamāne muni santoti vuccati.	yattha ṭhitam maññassavāḥ na pavattanti maññassave kho pana na pavattamāne muni santo ti vuccati 
PA_mn_140:7.3	Paññaṁ nappamajjeyya, saccamanurakkheyya, cāgamanubrūheyya, santimeva so sikkheyyā’ti—	paññam na ppamajjeyya saccam anurakkheyya cāgam anubrūheyya santim eva so sikkheyya ati 
PA_mn_140:7.4	ayamuddeso dhātuvibhaṅgassa.	ayam uddesaḥ dhātu vibhaṅgassa 
PA_mn_140:8.1	‘Cha dhāturo ayaṁ, bhikkhu, puriso’ti—	cha bhikkhu puriso ti 
PA_mn_140:8.2	iti kho panetaṁ vuttaṁ. Kiñcetaṁ paṭicca vuttaṁ?	iti kho pana itam vutta kiñca itam paṭicca vutta 
PA_mn_140:8.3	Chayimā, bhikkhu, dhātuyo—	chayimā bhikkhu dhātuyaḥ 
PA_mn_140:8.4	pathavīdhātu, āpodhātu, tejodhātu, vāyodhātu, ākāsadhātu, viññāṇadhātu.	pathavī dhātu āpaḥ dhātu tejaḥ dhātu vāyo dhātu ākāsa dhātu viññāṇa dhātu 
PA_mn_140:8.5	‘Cha dhāturo ayaṁ, bhikkhu, puriso’ti—	cha bhikkhu puriso ti 
PA_mn_140:8.6	iti yaṁ taṁ vuttaṁ, idametaṁ paṭicca vuttaṁ.	iti yam tam vutta idam etam paṭicca vutta 
PA_mn_140:9.1	‘Cha phassāyatano ayaṁ, bhikkhu, puriso’ti—	cha phassa āyatano bhikkhu puriso ti 
PA_mn_140:9.2	iti kho panetaṁ vuttaṁ. Kiñcetaṁ paṭicca vuttaṁ?	iti kho pana itam vutta kiñca itam paṭicca vutta 
PA_mn_140:9.3	Cakkhusamphassāyatanaṁ, sotasamphassāyatanaṁ, ghānasamphassāyatanaṁ, jivhāsamphassāyatanaṁ, kāyasamphassāyatanaṁ, manosamphassāyatanaṁ.	cakkhu samphassa āyatana sota samphassa āyatana ghāna samphassa āyatana jivhā samphassa āyatana kāya samphassa āyatana manas samphassa āyatana 
PA_mn_140:9.4	‘Cha phassāyatano ayaṁ, bhikkhu, puriso’ti—	cha phassa āyatano bhikkhu puriso ti 
PA_mn_140:9.5	iti yaṁ taṁ vuttaṁ, idametaṁ paṭicca vuttaṁ.	iti yam tam vutta idam etam paṭicca vutta 
PA_mn_140:10.1	‘Aṭṭhārasa manopavicāro ayaṁ, bhikkhu, puriso’ti—	aṭṭhārasa manopavicāro bhikkhu puriso ti 
PA_mn_140:10.2	iti kho panetaṁ vuttaṁ. Kiñcetaṁ paṭicca vuttaṁ?	iti kho pana itam vutta kiñca itam paṭicca vutta 
PA_mn_140:10.3	Cakkhunā rūpaṁ disvā somanassaṭṭhāniyaṁ rūpaṁ upavicarati, domanassaṭṭhāniyaṁ rūpaṁ upavicarati, upekkhāṭṭhāniyaṁ rūpaṁ upavicarati;	cakkhunā rūpam disvā somanassa ṭṭhāniyam rūpam upavicarati domanassa ṭṭhāniyam rūpam upavicarati upekkhā ṭṭhāniyam rūpam upavicarati 
PA_mn_140:10.4	sotena saddaṁ sutvā …pe…	sotena saddam sutvā pe 
PA_mn_140:10.5	ghānena gandhaṁ ghāyitvā …	ghānena gandham ghāyitvā 
PA_mn_140:10.6	jivhāya rasaṁ sāyitvā …	jivhāya rasam sāyitvā 
PA_mn_140:10.7	kāyena phoṭṭhabbaṁ phusitvā …	kāyena phoṭṭhabbam phusitvā 
