segmentnr	original	folio	analyzed
PA_tika-s04_02t:0	. Namo tassa bhagavato arahato sammāsambuddhassa.	0	
PA_tika-s04_02t:1	Aṅguttaranikāye	0	
PA_tika-s04_02t:2	Dukanipāta-ṭīkā	0	
PA_tika-s04_02t:3	1. Paṭhamapaṇṇāsakaṃ	0	
PA_tika-s04_02t:4	1. Kammakāraṇavaggo	0	
PA_tika-s04_02t:5	1. Vajjasuttavaṇṇanā	0	
PA_tika-s04_02t:6_0	1. Dukanipātassa paṭhame pahārasādhanatthanti daṇḍappahārassa sukhasiddhi-atthaṃ.	6	
PA_tika-s04_02t:6_1	Kañjito nibbattaṃ kañjiyaṃ, āranālaṃ, yaṃ bilaṅgantipi vuccati, taṃ yattha siñcati,	6	
PA_tika-s04_02t:6_2	sā kañjiyaukkhalikā bilaṅgathālikā, taṃsadisaṃ kāraṇaṃ bilaṅgathālikaṃ. Sīsakaṭāhaṃ	6	
PA_tika-s04_02t:6_3	uppāṭetvāti ayoguḷappavesappamāṇaṃ chiddaṃ katvā. Saṅkhamuṇḍakammakāraṇanti saṅkhaṃ	6	
PA_tika-s04_02t:6_4	viya muṇḍakaraṇaṃ kammakāraṇaṃ. Rāhumukhakammakāraṇanti rāhumukhagatasūriyasadisakammakāraṇaṃ.	6	
PA_tika-s04_02t:7_0	Jotimālikanti jotimālavantaṃ kammakāraṇaṃ. Hatthapajjotikanti hatthassa pajjotanakammakāraṇaṃ.	7	
PA_tika-s04_02t:7_1	Erakavattakammakāraṇanti erakavattasadise sarīrato cammavatte uppāṭanakammakāraṇaṃ.	7	
PA_tika-s04_02t:7_2	Cīrakavāsikakammakāraṇanti sarīrato uppāṭitavattacīrakehi nivāsāpanakammakāraṇaṃ.	7	
PA_tika-s04_02t:7_3	Taṃ karontā yathā gīvato paṭṭhāya vaddhe kantitvā kaṭiyaṃ ṭhapenti, evaṃ gopphakato	7	
PA_tika-s04_02t:7_4	paṭṭhāya kantitvāpi kaṭiyameva ṭhapenti. Aṭṭhakathāyaṃ pana “kaṭito paṭṭhāya kantitvā	7	
PA_tika-s04_02t:7_5	gopphakesu ṭhapentī”ti vuttaṃ. Eṇeyyakakammakāraṇanti eṇimigasadisakammakāraṇaṃ.	7	
PA_tika-s04_02t:7_6	Ayavalayāni datvāti ayavalayāni paṭimuñcitvā. Ayasūlāni koṭṭentīti kapparajaṇṇukakoṭīsu	7	
PA_tika-s04_02t:7_7	ayasūlāni pavesenti. Tanti taṃ tathākatakammakāraṇaṃ sattaṃ.	7	
PA_tika-s04_02t:8_0	Baḷisamaṃsikanti balisehi maṃsuppāṭanakammakāraṇaṃ. Kahāpaṇikanti kahāpaṇamattaso	8	
PA_tika-s04_02t:8_1	chindanakammakāraṇaṃ. Koṭṭentīti chindanti. Khārāpatacchikanti tacchetvā khārāpasiñcanakammakāraṇaṃ.	8	
PA_tika-s04_02t:8_2	Palighaparivattikanti palighassa viya parivattanakammakāraṇaṃ. Ekābaddhaṃ karonti	8	
PA_tika-s04_02t:8_3	ayasūlassa koṭṭanena. Palālapīṭhakanti palālapīṭhassa viya sarīrassa saṃvellanakammakāraṇaṃ.	8	
PA_tika-s04_02t:8_4	Kāraṇikāti ghātanakārakā. Palālavaṭṭiṃ viya katvāti yathā palālapīṭhaṃ karontā palālaṃ	8	
PA_tika-s04_02t:8_5	vaṭṭiṃ katvā saṃvellanavasena puna veṭhenti, evaṃ karontīti attho. Chātakasunakhehīti	8	
PA_tika-s04_02t:8_6	khuddakehi koleyyakasunakhehi. Te hi balavantā javayogā sūrā ca honti. Sahassabhaṇḍikanti sahassatthavikaṃ.	8	
PA_tika-s04_02t:9	Yāhanti yaṃ ahaṃ. Yanti ca kāraṇavacanaṃ. Tenāha “yena aha”nti. Chinnamūlaketi taṇhāmūlassa ucchinnattā sañchinnamūlake.	0	
PA_tika-s04_02t:10	Vajjasuttavaṇṇanā niṭṭhitā.	1	
PA_tika-s04_02t:11	2. Padhānasuttavaṇṇanā	1	
PA_tika-s04_02t:12_0	2. Dutiye ubhatobyūḷhasaṅgāmappavesanasadisanti yuddhatthāya ubhatorāsikatacaturaṅginisenāmajjhappavesanasadisaṃ.	12	
PA_tika-s04_02t:12_1	Dānañca yuddhañca samānamāhūti ettha kathaṃ panīdamubhayaṃ samānaṃ? Jīvitavināsabhīruko	12	
PA_tika-s04_02t:12_2	hi yujjhituṃ na sakkoti, bhogakkhayabhīruko dānaṃ dātuṃ na sakkoti. “Jīvitañca rakkhissāmi,	12	
PA_tika-s04_02t:12_3	yujjhissāmī”ti hi vadanto na yujjhati, jīvite pana ālayaṃ vissajjetvā “hatthapādādicchedo	12	
PA_tika-s04_02t:12_4	vā hotu maraṇaṃ vā, gaṇhissāmetaṃ issariya”nti ussahantova yujjhati. “Bhoge ca rakkhissāmi,	12	
PA_tika-s04_02t:12_5	dānañca dassāmī”ti vadantopi na dadāti, bhogesu pana ālayaṃ pissajjetvā “mahādānaṃ	12	
PA_tika-s04_02t:12_6	dassāmī”ti ussahantova deti. Evaṃ dānañca yuddhañca samaṃ hoti. Kiñca bhiyyo – appāpi	12	
PA_tika-s04_02t:12_7	santā bahuke jinanti, yathā ca yuddhe appakāpi vīrapurisā bahuke bhīrupurise jinanti,	12	
PA_tika-s04_02t:12_8	evaṃ saddhādisampanno appakampi dānaṃ dadanto bahuvidhaṃ lobhadosaissāmacchariyadiṭṭhivicikicchādibhedaṃ	12	
PA_tika-s04_02t:12_9	tappaṭipakkhaṃ abhibhavati, bahuñca dānavipākaṃ adhigacchati. Evampi dānañca yuddhañca	12	
PA_tika-s04_02t:12_10	samānaṃ. Tenāha “appampi ce saddahāno dadāti, teneva so hoti sukhī paratthā”ti.	121	
PA_tika-s04_02t:13_0	Agārassa hitaṃ kasigorakkhādi agāriyaṃ, taṃ natthi etthāti anagāriyaṃ, pabbajjāti	13	
PA_tika-s04_02t:13_1	āha “agārassa…pe… anagāriyaṃ pabbajja”nti. Sabbūpadhipaṭinissaggatthāyāti ettha cattāro	13	
PA_tika-s04_02t:13_2	upadhī – kāmupadhi, khandhupadhi, kilesupadhi, abhisaṅkhārupadhīti. Kāmāpi hi “yaṃ	13	
PA_tika-s04_02t:13_3	pañca kāmaguṇe paṭicca uppajjati sukhaṃ somanassaṃ, ayaṃ kāmānaṃ assādo”ti evaṃ vuttassa	13	
PA_tika-s04_02t:13_4	sukhassa, tadassādanimittassa vā dukkhassa adhiṭṭhānabhāvato upadhīyati ettha sukhanti	13	
PA_tika-s04_02t:13_5	iminā vacanatthena “upadhī”ti vuccanti. Khandhāpi khandhamūlakassa dukkhassa adhiṭṭhānabhāvato,	13	
PA_tika-s04_02t:13_6	kilesāpi apāyadukkhassa adhiṭṭhānabhāvato, abhisaṅkhārāpi bhavadukkhassa adhiṭṭhānabhāvato	13	
PA_tika-s04_02t:13_7	“upadhī”ti vuccanti. Sabbesaṃ upadhīnaṃ paṭinissaggo pahānaṃ etthāti sabbūpadhipaṭinissaggaṃ,	13	
PA_tika-s04_02t:13_8	nibbānaṃ. Tenāha “sabbesaṃ khandhūpadhi…pe… nibbānassa atthāyā”ti.	13	
PA_tika-s04_02t:14	Padhānasuttavaṇṇanā niṭṭhitā.	1	
PA_tika-s04_02t:15	3. Tapanīyasuttavaṇṇanā	1	
PA_tika-s04_02t:16_0	3. Tatiye tapanīyāti ettha kattuatthe anīya-saddoti āha “tapantīti tapanīyā”ti. Tapantīti	16	
PA_tika-s04_02t:16_1	vibādhenti, viheṭhentīti attho. Tapanaṃ vā dukkhaṃ, diṭṭhe ceva dhamme abhisamparāyañca	16	
PA_tika-s04_02t:16_2	tassa uppādanena ceva anubalappadānena ca hitāti tapanīyā. Atha vā tapanti tenāti	16	
PA_tika-s04_02t:16_3	tapanaṃ, anutāpo, vippaṭisāroti attho. Tassa hetubhāvato hitāti tapanīyā. Anusocatīti	16	
PA_tika-s04_02t:16_4	vippaṭisārī hutvā katākataṃ anugamma socati. Socanañhi katattā ca hoti akatattā ca.	16	
PA_tika-s04_02t:16_5	Tathā ceva pāḷiyaṃ vibhattaṃ. Nandayakkhādīnaṃ vatthūni pākaṭānīti tāni adassetvā	16	
PA_tika-s04_02t:16_6	dvebhātikavatthuṃ dassento “te kirā”ti ādimāha. Tattha teti dve bhātaro. Puna kiṃ	16	
PA_tika-s04_02t:16_7	maggasīti puna kiṃ icchasi.	16	
PA_tika-s04_02t:17	Tapanīyasuttavaṇṇanā niṭṭhitā.	1	
PA_tika-s04_02t:18	5. Upaññātasuttavaṇṇanā	1	
PA_tika-s04_02t:19_0	5. Pañcame imañhi dhammadvayanti kusalesu dhammesu asantuṭṭhitā, padhānasmiṃ anosakkanasaṅkhātaṃ	19	
PA_tika-s04_02t:19_1	dhammadvayaṃ. Imināti “asantuṭṭhitā kusalesu dhammesū”ti vacanena. Imaṃ dīpetīti	19	
PA_tika-s04_02t:19_2	“yāva so uppajjati, na tāvāhaṃ santuṭṭho ahosi”nti etaṃ pariyantaṃ katvā vakkhamānatthaṃ	19	
PA_tika-s04_02t:19_3	dīpeti. Padhānasminti vīriyārambhe. Imamatthanti “padhānasmiñcā”tiādinā vuttamatthaṃ.	19	
PA_tika-s04_02t:19_4	Vīriyappavāhe vattamāne antarā eva paṭigamanaṃ nivattanaṃ paṭivānaṃ, tadassa atthīti	19	
