segmentnr	original	folio	analyzed
PA_kv_8.5:0.1	Kathāvatthu	0	
PA_kv_8.5:0.2	Mahāpaṇṇāsaka	0	
PA_kv_8.5:0.3	Aṭṭhamavagga	0	
PA_kv_8.5:0.4	Rūpadhātukathā	0	
PA_kv_8.5:1.1	Rūpino dhammā rūpadhātūti?	1	
PA_kv_8.5:1.2	Āmantā.	1	
PA_kv_8.5:1.3	Rūpaṁ bhavo gati sattāvāso saṁsāro yoni viññāṇaṭṭhiti attabhāvapaṭilābhoti?	1	
PA_kv_8.5:1.4	Na hevaṁ vattabbe …pe…	1	
PA_kv_8.5:1.5	atthi rūpūpagaṁ kammanti?	1	
PA_kv_8.5:1.6	Na hevaṁ vattabbe …pe…	1	
PA_kv_8.5:1.7	atthi rūpūpagā sattāti?	1	
PA_kv_8.5:1.8	Na hevaṁ vattabbe …pe…	1	
PA_kv_8.5:1.9	rūpe sattā jāyanti jīyanti mīyanti cavanti upapajjantīti?	1	
PA_kv_8.5:1.10	Na hevaṁ vattabbe …pe…	1	
PA_kv_8.5:1.11	rūpe atthi rūpaṁ vedanā saññā saṅkhārā viññāṇanti?	1	
PA_kv_8.5:1.12	Na hevaṁ vattabbe …pe…	1	
PA_kv_8.5:1.13	rūpaṁ pañcavokārabhavoti?	1	
PA_kv_8.5:1.14	Na hevaṁ vattabbe …pe….	1	
PA_kv_8.5:2.1	Rūpadhātu bhavo gati …pe…	2	
PA_kv_8.5:2.2	attabhāvapaṭilābhoti?	2	
PA_kv_8.5:2.3	Āmantā.	2	
PA_kv_8.5:2.4	Rūpaṁ bhavo gati …pe…	2	
PA_kv_8.5:2.5	attabhāvapaṭilābhoti?	2	
PA_kv_8.5:2.6	Na hevaṁ vattabbe …pe…	2	
PA_kv_8.5:2.7	atthi rūpadhātūpagaṁ kammanti?	2	
PA_kv_8.5:2.8	Āmantā.	2	
PA_kv_8.5:2.9	Atthi rūpūpagaṁ kammanti?	2	
PA_kv_8.5:2.10	Na hevaṁ vattabbe …pe…	2	
PA_kv_8.5:2.11	atthi rūpadhātūpagā sattāti?	2	
PA_kv_8.5:2.12	Āmantā.	2	
PA_kv_8.5:2.13	Atthi rūpūpagā sattāti?	2	
PA_kv_8.5:2.14	Na hevaṁ vattabbe …pe….	2	
PA_kv_8.5:3.1	Rūpadhātuyā sattā jāyanti jīyanti mīyanti cavanti upapajjantīti?	3	
PA_kv_8.5:3.2	Āmantā.	3	
PA_kv_8.5:3.3	Rūpe sattā jāyanti jīyanti mīyanti cavanti upapajjantīti?	3	
PA_kv_8.5:3.4	Na hevaṁ vattabbe …pe…	3	
PA_kv_8.5:3.5	rūpadhātuyā atthi rūpaṁ vedanā saññā saṅkhārā viññāṇanti?	3	
PA_kv_8.5:3.6	Āmantā.	3	
PA_kv_8.5:3.7	Rūpe atthi rūpaṁ vedanā saññā saṅkhārā viññāṇanti?	3	
PA_kv_8.5:3.8	Na hevaṁ vattabbe …pe…	3	
PA_kv_8.5:3.9	rūpadhātu pañcavokārabhavoti?	3	
PA_kv_8.5:3.10	Āmantā.	3	
PA_kv_8.5:3.11	Rūpaṁ pañcavokārabhavoti?	3	
PA_kv_8.5:3.12	Na hevaṁ vattabbe …pe….	3	
PA_kv_8.5:4.1	Rūpino dhammā rūpadhātu, kāmadhātuyā atthi rūpanti?	4	
PA_kv_8.5:4.2	Āmantā.	4	
PA_kv_8.5:4.3	Sāva kāmadhātu, sā rūpadhātūti?	4	
PA_kv_8.5:4.4	Na hevaṁ vattabbe …pe…	4	
PA_kv_8.5:4.5	sāva kāmadhātu, sā rūpadhātūti?	4	
PA_kv_8.5:4.6	Āmantā.	4	
PA_kv_8.5:4.7	Kāmabhavena samannāgato puggalo dvīhi bhavehi samannāgato hoti—	4	
PA_kv_8.5:4.8	kāmabhavena ca rūpabhavena cāti?	4	
PA_kv_8.5:4.9	Na hevaṁ vattabbe.	4	
PA_kv_8.5:4.10	Rūpadhātukathā niṭṭhitā.	4	
