segmentnr	original	folio	analyzed
PA_mn_142:0.1	Majjhima Nikāya 142	0	
PA_mn_142:0.2	Dakkhiṇāvibhaṅgasutta	0	
PA_mn_142:1.1	Evaṁ me sutaṁ—	1	
PA_mn_142:1.2	ekaṁ samayaṁ bhagavā sakkesu viharati kapilavatthusmiṁ nigrodhārāme.	1	
PA_mn_142:2.1_0	Atha kho mahāpajāpati gotamī navaṁ dussayugaṁ ādāya yena bhagavā tenupasaṅkami; upasaṅkamitvā	2	
PA_mn_142:2.1_1	bhagavantaṁ abhivādetvā ekamantaṁ nisīdi. Ekamantaṁ nisinnā kho mahāpajāpati gotamī	2	
PA_mn_142:2.1_2	bhagavantaṁ etadavoca:	2	
PA_mn_142:2.2	“idaṁ me, bhante, navaṁ dussayugaṁ bhagavantaṁ uddissa sāmaṁ kantaṁ sāmaṁ vāyitaṁ.	2	
PA_mn_142:2.3	Taṁ me, bhante, bhagavā paṭiggaṇhātu anukampaṁ upādāyā”ti.	2	
PA_mn_142:2.4	Evaṁ vutte, bhagavā mahāpajāpatiṁ gotamiṁ etadavoca:	2	
PA_mn_142:2.5	“saṅghe, gotami, dehi.	2	
PA_mn_142:2.6	Saṅghe te dinne ahañceva pūjito bhavissāmi saṅgho cā”ti.	2	
PA_mn_142:2.7	Dutiyampi kho mahāpajāpati gotamī bhagavantaṁ etadavoca:	2	
PA_mn_142:2.8	“idaṁ me, bhante, navaṁ dussayugaṁ bhagavantaṁ uddissa sāmaṁ kantaṁ sāmaṁ vāyitaṁ.	2	
PA_mn_142:2.9	Taṁ me, bhante, bhagavā paṭiggaṇhātu anukampaṁ upādāyā”ti.	2	
PA_mn_142:2.10	Dutiyampi kho bhagavā mahāpajāpatiṁ gotamiṁ etadavoca:	2	
PA_mn_142:2.11	“saṅghe, gotami, dehi.	2	
PA_mn_142:2.12	Saṅghe te dinne ahañceva pūjito bhavissāmi saṅgho cā”ti.	2	
PA_mn_142:2.13	Tatiyampi kho mahāpajāpati gotamī bhagavantaṁ etadavoca:	2	
PA_mn_142:2.14	“idaṁ me, bhante, navaṁ dussayugaṁ bhagavantaṁ uddissa sāmaṁ kantaṁ sāmaṁ vāyitaṁ.	2	
PA_mn_142:2.15	Taṁ me, bhante, bhagavā paṭiggaṇhātu anukampaṁ upādāyā”ti.	2	
PA_mn_142:2.16	Tatiyampi kho bhagavā mahāpajāpatiṁ gotamiṁ etadavoca:	2	
PA_mn_142:2.17	“saṅghe, gotami, dehi.	2	
PA_mn_142:2.18	Saṅghe te dinne ahañceva pūjito bhavissāmi saṅgho cā”ti.	2	
PA_mn_142:3.1	Evaṁ vutte, āyasmā ānando bhagavantaṁ etadavoca:	3	
PA_mn_142:3.2	“paṭiggaṇhātu, bhante, bhagavā mahāpajāpatiyā gotamiyā navaṁ dussayugaṁ.	3	
PA_mn_142:3.3	Bahūpakārā, bhante, mahāpajāpati gotamī bhagavato mātucchā āpādikā posikā khīrassa dāyikā;	3	
PA_mn_142:3.4	bhagavantaṁ janettiyā kālaṅkatāya thaññaṁ pāyesi.	3	
PA_mn_142:3.5	Bhagavāpi, bhante, bahūpakāro mahāpajāpatiyā gotamiyā.	3	
PA_mn_142:3.6	Bhagavantaṁ, bhante, āgamma mahāpajāpati gotamī buddhaṁ saraṇaṁ gatā, dhammaṁ saraṇaṁ gatā, saṅghaṁ saraṇaṁ gatā.	3	
PA_mn_142:3.7	Bhagavantaṁ, bhante, āgamma mahāpajāpati gotamī pāṇātipātā paṭiviratā adinnādānā paṭiviratā kāmesumicchācārā paṭiviratā musāvādā paṭiviratā surāmerayamajjapamādaṭṭhānā paṭiviratā.	3	
