segmentnr	original	folio	analyzed
PA_pv_11:0.1	Petavatthu	0	
PA_pv_11:0.2	Uragavagga	0	
PA_pv_11:0.3	11. Nāgapetavatthu	0	
PA_pv_11:1.1	“Puratova setena paleti hatthinā,	1	
PA_pv_11:1.2	Majjhe pana assatarīrathena;	1	
PA_pv_11:1.3	Pacchā ca kaññā sivikāya nīyati,	1	
PA_pv_11:1.4	Obhāsayantī dasa sabbaso disā.	1	
PA_pv_11:2.1	Tumhe pana muggarahatthapāṇino,	2	
PA_pv_11:2.2	Rudammukhā chinnapabhinnagattā;	2	
PA_pv_11:2.3	Manussabhūtā kimakattha pāpaṁ,	2	
PA_pv_11:2.4	Yenaññamaññassa pivātha lohitan”ti.	2	
PA_pv_11:3.1	“Puratova yo gacchati kuñjarena,	3	
PA_pv_11:3.2	Setena nāgena catukkamena;	3	
PA_pv_11:3.3	Amhāka putto ahu jeṭṭhako so,	3	
PA_pv_11:3.4	Dānāni datvāna sukhī pamodati.	3	
PA_pv_11:4.1	Yo so majjhe assatarīrathena,	4	
PA_pv_11:4.2	Catubbhi yuttena suvaggitena;	4	
PA_pv_11:4.3	Amhāka putto ahu majjhimo so,	4	
PA_pv_11:4.4	Amaccharī dānavatī virocati.	4	
PA_pv_11:5.1	Yā sā ca pacchā sivikāya nīyati,	5	
PA_pv_11:5.2	Nārī sapaññā migamandalocanā;	5	
PA_pv_11:5.3	Amhāka dhītā ahu sā kaniṭṭhikā,	5	
PA_pv_11:5.4	Bhāgaḍḍhabhāgena sukhī pamodati.	5	
PA_pv_11:6.1	Ete ca dānāni adaṁsu pubbe,	6	
PA_pv_11:6.2	Pasannacittā samaṇabrāhmaṇānaṁ;	6	
PA_pv_11:6.3	Mayaṁ pana maccharino ahumha,	6	
PA_pv_11:6.4	Paribhāsakā samaṇabrāhmaṇānaṁ;	6	
PA_pv_11:6.5	Ete ca datvā paricārayanti,	6	
PA_pv_11:6.6	Mayañca sussāma naḷova chinno”ti.	6	
PA_pv_11:7.1	“Kiṁ tumhākaṁ bhojanaṁ kiṁ sayānaṁ,	7	
PA_pv_11:7.2	Kathañca yāpetha supāpadhammino;	7	
PA_pv_11:7.3	Pahūtabhogesu anappakesu,	7	
PA_pv_11:7.4	Sukhaṁ virādhāya dukkhajja pattā”ti.	7	
PA_pv_11:8.1	“Aññamaññaṁ vadhitvāna,	8	
PA_pv_11:8.2	pivāma pubbalohitaṁ;	8	
PA_pv_11:8.3	Bahuṁ pitvā na dhātā homa,	8	
PA_pv_11:8.4	nacchādimhase mayaṁ.	8	
PA_pv_11:9.1	Icceva maccā paridevayanti,	9	
PA_pv_11:9.2	Adāyakā pecca yamassa ṭhāyino;	9	
PA_pv_11:9.3	Ye te vidicca adhigamma bhoge,	9	
PA_pv_11:9.4	Na bhuñjare nāpi karonti puññaṁ.	9	
PA_pv_11:10.1	Te khuppipāsūpagatā parattha,	10	
PA_pv_11:10.2	Pacchā ciraṁ jhāyare ḍayhamānā;	10	
PA_pv_11:10.3	Kammāni katvāna dukhudrāni,	10	
PA_pv_11:10.4	Anubhonti dukkhaṁ kaṭukapphalāni.	10	
PA_pv_11:11.1	Ittaraṁ hi dhanaṁ dhaññaṁ,	11	
PA_pv_11:11.2	ittaraṁ idha jīvitaṁ;	11	
PA_pv_11:11.3	Ittaraṁ ittarato ñatvā,	11	
PA_pv_11:11.4	dīpaṁ kayirātha paṇḍito.	11	
PA_pv_11:12.1	Ye te evaṁ pajānanti,	12	
PA_pv_11:12.2	narā dhammassa kovidā;	12	
PA_pv_11:12.3	Te dāne nappamajjanti,	12	
PA_pv_11:12.4	sutvā arahataṁ vaco”ti.	12	
PA_pv_11:13.1	Nāgapetavatthu ekādasamaṁ.	13	
