segmentnr	original	folio	analyzed
PA_bi-vb_pc58:0.1	Theravāda Vinaya	0	
PA_bi-vb_pc58:0.2	Bhikkhunivibhaṅga	0	
PA_bi-vb_pc58:0.3	Pācittiyakaṇḍa	0	
PA_bi-vb_pc58:0.4	Ārāmavagga	0	
PA_bi-vb_pc58:0.5	58. Ovādasikkhāpada	0	
PA_bi-vb_pc58:1.1	Tena samayena buddho bhagavā sakkesu viharati kapilavatthusmiṁ nigrodhārāme.	1	
PA_bi-vb_pc58:1.2	Tena kho pana samayena chabbaggiyā bhikkhū bhikkhunupassayaṁ upasaṅkamitvā chabbaggiyā bhikkhuniyo ovadanti.	1	
PA_bi-vb_pc58:1.3	Bhikkhuniyo chabbaggiyā bhikkhuniyo etadavocuṁ—	1	
PA_bi-vb_pc58:1.4	“ethāyye, ovādaṁ gamissāmā”ti.	1	
PA_bi-vb_pc58:1.5	“Yampi mayaṁ, ayye, gaccheyyāma ovādassa kāraṇā, ayyā chabbaggiyā idheva āgantvā amhe ovadantī”ti.	1	
PA_bi-vb_pc58:1.6	Yā tā bhikkhuniyo appicchā …pe… tā ujjhāyanti khiyyanti vipācenti—	1	
PA_bi-vb_pc58:1.7	“kathañhi nāma chabbaggiyā bhikkhuniyo ovādaṁ na gacchissantī”ti …pe…	1	
PA_bi-vb_pc58:1.8	“saccaṁ kira, bhikkhave, chabbaggiyā bhikkhuniyo ovādaṁ na gacchantī”ti?	1	
PA_bi-vb_pc58:1.9	“Saccaṁ, bhagavā”ti.	1	
PA_bi-vb_pc58:1.10	Vigarahi buddho bhagavā …pe…	1	
PA_bi-vb_pc58:1.11	kathañhi nāma, bhikkhave, chabbaggiyā bhikkhuniyo ovādaṁ na gacchissanti.	1	
PA_bi-vb_pc58:1.12	Netaṁ, bhikkhave, appasannānaṁ vā pasādāya …pe…	1	
PA_bi-vb_pc58:1.13	evañca pana, bhikkhave, bhikkhuniyo imaṁ sikkhāpadaṁ uddisantu—	1	
PA_bi-vb_pc58:1.14.1	“Yā pana bhikkhunī ovādāya vā saṁvāsāya vā na gaccheyya, pācittiyan”ti.	1	
PA_bi-vb_pc58:2.1.1	Yā panāti	2	
PA_bi-vb_pc58:2.1.2	yā yādisā …pe…	2	
PA_bi-vb_pc58:2.1.3	bhikkhunīti	2	
PA_bi-vb_pc58:2.1.4	…pe… ayaṁ imasmiṁ atthe adhippetā bhikkhunīti.	2	
PA_bi-vb_pc58:2.1.5	Ovādo nāma	2	
PA_bi-vb_pc58:2.1.6	aṭṭha garudhammā.	2	
PA_bi-vb_pc58:2.1.7	Saṁvāso nāma	2	
PA_bi-vb_pc58:2.1.8	ekakammaṁ ekuddeso samasikkhatā.	2	
PA_bi-vb_pc58:2.1.9	Ovādāya vā saṁvāsāya vā na gacchissāmīti dhuraṁ nikkhittamatte āpatti pācittiyassa.	2	
PA_bi-vb_pc58:2.2.1	Anāpatti—	2	
PA_bi-vb_pc58:2.2.2	sati antarāye,	2	
PA_bi-vb_pc58:2.2.3	pariyesitvā dutiyikaṁ bhikkhuniṁ na labhati,	2	
PA_bi-vb_pc58:2.2.4	gilānāya,	2	
PA_bi-vb_pc58:2.2.5	āpadāsu,	2	
PA_bi-vb_pc58:2.2.6	ummattikāya,	2	
PA_bi-vb_pc58:2.2.7	ādikammikāyāti.	2	
PA_bi-vb_pc58:2.2.8	Aṭṭhamasikkhāpadaṁ niṭṭhitaṁ.	2	
