segmentnr	original	folio	analyzed
PA_mn_18:0.1	Majjhima Nikāya 18	0	
PA_mn_18:0.2	Madhupiṇḍikasutta	0	
PA_mn_18:1.1	Evaṁ me sutaṁ—	1	
PA_mn_18:1.2	ekaṁ samayaṁ bhagavā sakkesu viharati kapilavatthusmiṁ nigrodhārāme.	1	
PA_mn_18:2.1	Atha kho bhagavā pubbaṇhasamayaṁ nivāsetvā pattacīvaramādāya kapilavatthuṁ piṇḍāya pāvisi.	2	
PA_mn_18:2.2	Kapilavatthusmiṁ piṇḍāya caritvā pacchābhattaṁ piṇḍapātapaṭikkanto yena mahāvanaṁ tenupasaṅkami divāvihārāya.	2	
PA_mn_18:2.3	Mahāvanaṁ ajjhogāhetvā beluvalaṭṭhikāya mūle divāvihāraṁ nisīdi.	2	
PA_mn_18:3.1	Daṇḍapāṇipi kho sakko jaṅghāvihāraṁ anucaṅkamamāno anuvicaramāno yena mahāvanaṁ tenupasaṅkami.	3	
PA_mn_18:3.2	Mahāvanaṁ ajjhogāhetvā yena beluvalaṭṭhikā yena bhagavā tenupasaṅkami; upasaṅkamitvā bhagavatā saddhiṁ sammodi.	3	
PA_mn_18:3.3	Sammodanīyaṁ kathaṁ sāraṇīyaṁ vītisāretvā daṇḍamolubbha ekamantaṁ aṭṭhāsi. Ekamantaṁ ṭhito kho daṇḍapāṇi sakko bhagavantaṁ etadavoca:	3	
PA_mn_18:3.4	“kiṁvādī samaṇo kimakkhāyī”ti?	3	
PA_mn_18:4.1_0	“Yathāvādī kho, āvuso, sadevake loke samārake sabrahmake sassamaṇabrāhmaṇiyā pajāya	4	
PA_mn_18:4.1_1	sadevamanussāya na kenaci loke viggayha tiṭṭhati, yathā ca pana kāmehi visaṁyuttaṁ	4	
PA_mn_18:4.1_2	viharantaṁ taṁ brāhmaṇaṁ akathaṅkathiṁ chinnakukkuccaṁ bhavābhave vītataṇhaṁ saññā nānusenti—	4	
PA_mn_18:4.2	evaṁvādī kho ahaṁ, āvuso, evamakkhāyī”ti.	4	
PA_mn_18:5.1	Evaṁ vutte, daṇḍapāṇi sakko sīsaṁ okampetvā, jivhaṁ nillāḷetvā, tivisākhaṁ nalāṭikaṁ nalāṭe vuṭṭhāpetvā daṇḍamolubbha pakkāmi.	5	
PA_mn_18:6.1	Atha kho bhagavā sāyanhasamayaṁ paṭisallānā vuṭṭhito yena nigrodhārāmo tenupasaṅkami; upasaṅkamitvā paññatte āsane nisīdi.	6	
PA_mn_18:6.2	Nisajja kho bhagavā bhikkhū āmantesi:	6	
PA_mn_18:6.3	“idhāhaṁ, bhikkhave, pubbaṇhasamayaṁ nivāsetvā pattacīvaramādāya kapilavatthuṁ piṇḍāya pāvisiṁ.	6	
PA_mn_18:6.4	Kapilavatthusmiṁ piṇḍāya caritvā pacchābhattaṁ piṇḍapātapaṭikkanto yena mahāvanaṁ tenupasaṅkamiṁ divāvihārāya.	6	
PA_mn_18:6.5	Mahāvanaṁ ajjhogāhetvā beluvalaṭṭhikāya mūle divāvihāraṁ nisīdiṁ.	6	
PA_mn_18:6.6	Daṇḍapāṇipi kho, bhikkhave, sakko jaṅghāvihāraṁ anucaṅkamamāno anuvicaramāno yena mahāvanaṁ tenupasaṅkami.	6	
PA_mn_18:6.7	Mahāvanaṁ ajjhogāhetvā yena beluvalaṭṭhikā yenāhaṁ tenupasaṅkami; upasaṅkamitvā mayā saddhiṁ sammodi.	6	
PA_mn_18:6.8	Sammodanīyaṁ kathaṁ sāraṇīyaṁ vītisāretvā daṇḍamolubbha ekamantaṁ aṭṭhāsi. Ekamantaṁ ṭhito kho, bhikkhave, daṇḍapāṇi sakko maṁ etadavoca:	6	
PA_mn_18:6.9	‘kiṁvādī samaṇo kimakkhāyī’ti?	6	
PA_mn_18:6.10	Evaṁ vutte, ahaṁ, bhikkhave, daṇḍapāṇiṁ sakkaṁ etadavocaṁ:	6	
PA_mn_18:6.11_0	‘yathāvādī kho, āvuso, sadevake loke samārake sabrahmake sassamaṇabrāhmaṇiyā pajāya	6	
PA_mn_18:6.11_1	sadevamanussāya na kenaci loke viggayha tiṭṭhati, yathā ca pana kāmehi visaṁyuttaṁ	6	
PA_mn_18:6.11_2	viharantaṁ taṁ brāhmaṇaṁ akathaṅkathiṁ chinnakukkuccaṁ bhavābhave vītataṇhaṁ saññā nānusenti—	6	
PA_mn_18:6.12	evaṁvādī kho ahaṁ, āvuso, evamakkhāyī’ti.	6	
PA_mn_18:6.13	Evaṁ vutte, bhikkhave, daṇḍapāṇi sakko sīsaṁ okampetvā, jivhaṁ nillāḷetvā, tivisākhaṁ nalāṭikaṁ nalāṭe vuṭṭhāpetvā daṇḍamolubbha pakkāmī”ti.	6	
PA_mn_18:6.14	Evaṁ vutte, aññataro bhikkhu bhagavantaṁ etadavoca:	6	
PA_mn_18:7.1	“kiṁvādī pana, bhante, bhagavā sadevake loke samārake sabrahmake sassamaṇabrāhmaṇiyā pajāya sadevamanussāya na kenaci loke viggayha tiṭṭhati?	7	
PA_mn_18:7.2	Kathañca pana, bhante, bhagavantaṁ kāmehi visaṁyuttaṁ viharantaṁ taṁ brāhmaṇaṁ akathaṅkathiṁ chinnakukkuccaṁ bhavābhave vītataṇhaṁ saññā nānusentī”ti?	7	
PA_mn_18:8.1	“Yatonidānaṁ, bhikkhu, purisaṁ papañcasaññāsaṅkhā samudācaranti.	8	
PA_mn_18:8.2	Ettha ce natthi abhinanditabbaṁ abhivaditabbaṁ ajjhositabbaṁ.	8	
PA_mn_18:8.3_0	Esevanto rāgānusayānaṁ, esevanto paṭighānusayānaṁ, esevanto diṭṭhānusayānaṁ, esevanto	8	
PA_mn_18:8.3_1	vicikicchānusayānaṁ, esevanto mānānusayānaṁ, esevanto bhavarāgānusayānaṁ, esevanto	8	
PA_mn_18:8.3_2	avijjānusayānaṁ, esevanto daṇḍādānasatthādānakalahaviggahavivādatuvaṁtuvaṁpesuññamusāvādānaṁ.	8	
PA_mn_18:8.4	Etthete pāpakā akusalā dhammā aparisesā nirujjhantī”ti.	8	
PA_mn_18:9.1	Idamavoca bhagavā.	9	
PA_mn_18:9.2	Idaṁ vatvāna sugato uṭṭhāyāsanā vihāraṁ pāvisi.	9	
PA_mn_18:10.1	Atha kho tesaṁ bhikkhūnaṁ acirapakkantassa bhagavato etadahosi:	10	
