segmentnr	original	analyzed
PA_an_4:1.0.1	Aṅguttara Nikāya 4.1	aṅguttara nikāya 
PA_an_4:1.0.2	1. Bhaṇḍagāmavagga	bha ṇḍa gāma vagga 
PA_an_4:1.0.3	Anubuddhasutta	anubuddha sutta 
PA_an_4:1.1.1	Evaṁ me sutaṁ—	evam me suta 
PA_an_4:1.1.2	ekaṁ samayaṁ bhagavā vajjīsu viharati bhaṇḍagāme.	ekam samayam bhagavā vajjīsu viharati bhaṇḍagāme 
PA_an_4:1.1.3	Tatra kho bhagavā bhikkhū āmantesi:	tatra kho bhagavā bhikkhū āmantesi 
PA_an_4:1.1.4	“bhikkhavo”ti.	bhikkhavaḥ ti 
PA_an_4:1.1.5	“Bhadante”ti te bhikkhū bhagavato paccassosuṁ.	bhadanta iti te bhikkhū bhagavataḥ 
PA_an_4:1.1.6	Bhagavā etadavoca:	bhagavān etat avoca 
PA_an_4:1.2.1	“Catunnaṁ, bhikkhave, dhammānaṁ ananubodhā appaṭivedhā evamidaṁ dīghamaddhānaṁ sandhāvitaṁ saṁsaritaṁ mamañceva tumhākañca.	catunna bhikkhave dhammānam ananubodhā appaṭivedhā evam idam dīgham addhānam sandhāvitam sa saritam mamañca iva tumhākañca 
PA_an_4:1.2.2	Katamesaṁ catunnaṁ?	katamesam 
PA_an_4:1.2.3	Ariyassa, bhikkhave, sīlassa ananubodhā appaṭivedhā evamidaṁ dīghamaddhānaṁ sandhāvitaṁ saṁsaritaṁ mamañceva tumhākañca.	ariyassa bhikkhave sīlassa ananubodhā appaṭivedhā evam idam dīgham addhānam sandhāvitam sa saritam mamañca iva tumhākañca 
PA_an_4:1.2.4	Ariyassa, bhikkhave, samādhissa ananubodhā appaṭivedhā evamidaṁ dīghamaddhānaṁ sandhāvitaṁ saṁsaritaṁ mamañceva tumhākañca.	ariyassa bhikkhave samādhissa ananubodhā appaṭivedhā evam idam dīgham addhānam sandhāvitam sa saritam mamañca iva tumhākañca 
PA_an_4:1.2.5	Ariyāya, bhikkhave, paññāya ananubodhā appaṭivedhā evamidaṁ dīghamaddhānaṁ sandhāvitaṁ saṁsaritaṁ mamañceva tumhākañca.	ariyāya bhikkhave paññāya an anubodhā appaṭivedhā evam idam dīgham addhānam sandhāvitam sa saritam mamañca iva tumhākañca 
