segmentnr	original	folio	analyzed
PA_pv_6:0.1	Petavatthu	0	
PA_pv_6:0.2	Uragavagga	0	
PA_pv_6:0.3	6. Pañcaputtakhādapetivatthu	0	
PA_pv_6:1.1	“Naggā dubbaṇṇarūpāsi,	1	
PA_pv_6:1.2	duggandhā pūti vāyasi;	1	
PA_pv_6:1.3	Makkhikāhi parikiṇṇā,	1	
PA_pv_6:1.4	kā nu tvaṁ idha tiṭṭhasī”ti.	1	
PA_pv_6:2.1	“Ahaṁ bhadante petīmhi,	2	
PA_pv_6:2.2	duggatā yamalokikā;	2	
PA_pv_6:2.3	Pāpakammaṁ karitvāna,	2	
PA_pv_6:2.4	petalokaṁ ito gatā.	2	
PA_pv_6:3.1	Kālena pañca puttāni,	3	
PA_pv_6:3.2	sāyaṁ pañca punāpare;	3	
PA_pv_6:3.3	Vijāyitvāna khādāmi,	3	
PA_pv_6:3.4	tepi nā honti me alaṁ.	3	
PA_pv_6:4.1	Pariḍayhati dhūmāyati,	4	
PA_pv_6:4.2	khudāya hadayaṁ mama;	4	
PA_pv_6:4.3	Pānīyaṁ na labhe pātuṁ,	4	
PA_pv_6:4.4	passa maṁ byasanaṁ gatan”ti.	4	
PA_pv_6:5.1	“Kiṁ nu kāyena vācāya,	5	
PA_pv_6:5.2	manasā dukkaṭaṁ kataṁ;	5	
PA_pv_6:5.3	Kissa kammavipākena,	5	
PA_pv_6:5.4	puttamaṁsāni khādasī”ti.	5	
PA_pv_6:6.1	“Sapatī me gabbhinī āsi,	6	
PA_pv_6:6.2	tassā pāpaṁ acetayiṁ;	6	
PA_pv_6:6.3	Sāhaṁ paduṭṭhamanasā,	6	
PA_pv_6:6.4	akariṁ gabbhapātanaṁ.	6	
PA_pv_6:7.1	Tassā dvemāsiko gabbho,	7	
PA_pv_6:7.2	lohitaññeva pagghari;	7	
PA_pv_6:7.3	Tadassā mātā kupitā,	7	
PA_pv_6:7.4	mayhaṁ ñātī samānayi;	7	
PA_pv_6:7.5	Sapathañca maṁ kāresi,	7	
PA_pv_6:7.6	paribhāsāpayī ca maṁ.	7	
PA_pv_6:8.1	Sāhaṁ ghorañca sapathaṁ,	8	
PA_pv_6:8.2	musāvādaṁ abhāsisaṁ;	8	
PA_pv_6:8.3	Puttamaṁsāni khādāmi,	8	
PA_pv_6:8.4	sace taṁ pakataṁ mayā.	8	
PA_pv_6:9.1	Tassa kammassa vipākena,	9	
PA_pv_6:9.2	musāvādassa cūbhayaṁ;	9	
PA_pv_6:9.3	Puttamaṁsāni khādāmi,	9	
PA_pv_6:9.4	pubbalohitamakkhitā”ti.	9	
PA_pv_6:10.1	Pañcaputtakhādapetivatthu chaṭṭhaṁ.	10	
