segmentnr	original	folio	analyzed
PA_thi-ap_32:0.1	Therīapadāna	0	
PA_thi-ap_32:0.2	Khattiyāvagga	0	
PA_thi-ap_32:0.3	2 Caturāsītibhikkhunīsahassaapadāna	0	
PA_thi-ap_32:1.1	“Cullāsītisahassāni,	1	
PA_thi-ap_32:1.2	brāhmaññakulasambhavā;	1	
PA_thi-ap_32:1.3	Sukhumālahatthapādā,	1	
PA_thi-ap_32:1.4	pure tuyhaṁ mahāmune.	1	
PA_thi-ap_32:2.1	Vessasuddakule jātā,	2	
PA_thi-ap_32:2.2	devā nāgā ca kinnarā;	2	
PA_thi-ap_32:2.3	Cātuddīpā bahū kaññā,	2	
PA_thi-ap_32:2.4	pure tuyhaṁ mahāmune.	2	
PA_thi-ap_32:3.1	Kāci pabbajitā atthi,	3	
PA_thi-ap_32:3.2	sabbadassāvino bahū;	3	
PA_thi-ap_32:3.3	Devā ca kinnarā nāgā,	3	
PA_thi-ap_32:3.4	phusissanti anāgate.	3	
PA_thi-ap_32:4.1	Anubhotvā yasaṁ sabbaṁ,	4	
PA_thi-ap_32:4.2	Patvāna sabbasampadā;	4	
PA_thi-ap_32:4.3	Tumhaṁ pasādaṁ paṭiladdhā,	4	
PA_thi-ap_32:4.4	Bujjhissanti anāgate.	4	
PA_thi-ap_32:5.1	Amhe brāhmaṇadhītā tu,	5	
PA_thi-ap_32:5.2	brāhmaññakulasambhavā;	5	
PA_thi-ap_32:5.3	Pekkhato no mahāvīra,	5	
PA_thi-ap_32:5.4	pāde vandāma cakkhuma.	5	
PA_thi-ap_32:6.1	Upāhatā bhavā sabbe,	6	
PA_thi-ap_32:6.2	mūlataṇhā samūhatā;	6	
PA_thi-ap_32:6.3	Samucchinnā anusayā,	6	
PA_thi-ap_32:6.4	puññasaṅkhāradālitā.	6	
PA_thi-ap_32:7.1	Samādhigocarā sabbā,	7	
PA_thi-ap_32:7.2	samāpattivasī katā;	7	
PA_thi-ap_32:7.3	Jhānena dhammaratiyā,	7	
PA_thi-ap_32:7.4	viharissāma no sadā.	7	
PA_thi-ap_32:8.1	Bhavanetti avijjā ca,	8	
PA_thi-ap_32:8.2	saṅkhārāpi ca khepitā;	8	
PA_thi-ap_32:8.3	Sududdasaṁ padaṁ gantvā,	8	
PA_thi-ap_32:8.4	anujānātha nāyaka”.	8	
PA_thi-ap_32:9.1	“Upakārā mamaṁ tumhe,	9	
PA_thi-ap_32:9.2	dīgharattaṁ katāvino;	9	
PA_thi-ap_32:9.3	Catunnaṁ saṁsayaṁ chetvā,	9	
PA_thi-ap_32:9.4	sabbā gacchantu nibbutiṁ”.	9	
PA_thi-ap_32:10.1	Vanditvā munino pāde,	10	
PA_thi-ap_32:10.2	katvā iddhivikubbanaṁ;	10	
PA_thi-ap_32:10.3	Kāci dassenti ālokaṁ,	10	
PA_thi-ap_32:10.4	andhakāramathāparā.	10	
PA_thi-ap_32:11.1	Dassenti candasūriye,	11	
PA_thi-ap_32:11.2	sāgarañca samacchakaṁ;	11	
PA_thi-ap_32:11.3	Sineruṁ paribhaṇḍañca,	11	
PA_thi-ap_32:11.4	dassenti pārichattakaṁ.	11	
PA_thi-ap_32:12.1	Tāvatiṁsañca bhavanaṁ,	12	
PA_thi-ap_32:12.2	yāmaṁ dassenti iddhiyā;	12	
PA_thi-ap_32:12.3	Tusitaṁ nimmite deve,	12	
PA_thi-ap_32:12.4	vasavattī mahissare.	12	
PA_thi-ap_32:13.1	Brahmāno kāci dassenti,	13	
PA_thi-ap_32:13.2	caṅkamañca mahārahaṁ;	13	
PA_thi-ap_32:13.3	Brahmavaṇṇañca māpetvā,	13	
PA_thi-ap_32:13.4	dhammaṁ desenti suññataṁ.	13	
PA_thi-ap_32:14.1	Nānāvikubbanaṁ katvā,	14	
PA_thi-ap_32:14.2	iddhiṁ dassiya satthuno;	14	
PA_thi-ap_32:14.3	Dassayiṁsu balaṁ sabbā,	14	
PA_thi-ap_32:14.4	pāde vandiṁsu satthuno.	14	
PA_thi-ap_32:15.1	“Iddhīsu ca vasī homa,	15	
PA_thi-ap_32:15.2	dibbāya sotadhātuyā;	15	
PA_thi-ap_32:15.3	Cetopariyañāṇassa,	15	
PA_thi-ap_32:15.4	vasī homa mahāmune.	15	
PA_thi-ap_32:16.1	Pubbenivāsaṁ jānāma,	16	
PA_thi-ap_32:16.2	dibbacakkhu visodhitaṁ;	16	
PA_thi-ap_32:16.3	Sabbāsavā parikkhīṇā,	16	
PA_thi-ap_32:16.4	natthi dāni punabbhavo.	16	
PA_thi-ap_32:17.1	Atthadhammaniruttīsu,	17	
PA_thi-ap_32:17.2	paṭibhāne tatheva ca;	17	
PA_thi-ap_32:17.3	Ñāṇaṁ amhaṁ mahāvīra,	17	
PA_thi-ap_32:17.4	uppannaṁ tava santike.	17	
PA_thi-ap_32:18.1	Pubbānaṁ lokanāthānaṁ,	18	
PA_thi-ap_32:18.2	saṅgamaṁ no nidassitaṁ;	18	
PA_thi-ap_32:18.3	Adhikāraṁ bahuṁ amhaṁ,	18	
PA_thi-ap_32:18.4	tuyhatthāya mahāmune.	18	
PA_thi-ap_32:19.1	Yaṁ amhehi kataṁ kammaṁ,	19	
