segmentnr	original	analyzed
PA_ja_83:0.1	Jātaka	jātaka 
PA_ja_83:0.2	Ekakanipāta	eka ka nipāta 
PA_ja_83:0.3	Apāyimhavagga	apāyimha vagga 
PA_ja_83:0.4	3. Kāḷakaṇṇijātaka	kāḷa kaṇṇijātaka 
PA_ja_83:1.1	“Mitto have sattapadena hoti,	mittaḥ have satta padena hoti 
PA_ja_83:1.2	Sahāyo pana dvādasakena hoti;	sahāyaḥ pana dvādasakena 
PA_ja_83:1.3	Māsaḍḍhamāsena ca ñāti hoti,	ca hoti 
PA_ja_83:1.4	Tatuttariṁ attasamopi hoti;	tatuttarim hoti 
PA_ja_83:1.5	Sohaṁ kathaṁ attasukhassa hetu,	sā uham katham atta sukhassa hetu 
PA_ja_83:1.6	Cirasanthutaṁ kāḷakaṇṇiṁ jaheyyan”ti.	cira santhutam kāḷakaṇṇim jaheyyanti 
PA_ja_83:2.1	Kāḷakaṇṇijātakaṁ tatiyaṁ	kāḷakaṇṇijātakam tatiya 
