segmentnr	original	folio	analyzed
PA_mn_58:0.1	Majjhima Nikāya 58	0	
PA_mn_58:0.2	Abhayarājakumārasutta	0	
PA_mn_58:1.1	Evaṁ me sutaṁ—	1	
PA_mn_58:1.2	ekaṁ samayaṁ bhagavā rājagahe viharati veḷuvane kalandakanivāpe.	1	
PA_mn_58:2.1_0	Atha kho abhayo rājakumāro yena nigaṇṭho nāṭaputto tenupasaṅkami; upasaṅkamitvā nigaṇṭhaṁ	2	
PA_mn_58:2.1_1	nāṭaputtaṁ abhivādetvā ekamantaṁ nisīdi. Ekamantaṁ nisinnaṁ kho abhayaṁ rājakumāraṁ	2	
PA_mn_58:2.1_2	nigaṇṭho nāṭaputto etadavoca:	2	
PA_mn_58:3.1	“ehi tvaṁ, rājakumāra, samaṇassa gotamassa vādaṁ āropehi.	3	
PA_mn_58:3.2	Evaṁ te kalyāṇo kittisaddo abbhuggacchissati:	3	
PA_mn_58:3.3	‘abhayena rājakumārena samaṇassa gotamassa evaṁ mahiddhikassa evaṁ mahānubhāvassa vādo āropito’”ti.	3	
PA_mn_58:3.4	“Yathā kathaṁ panāhaṁ, bhante, samaṇassa gotamassa evaṁ mahiddhikassa evaṁ mahānubhāvassa vādaṁ āropessāmī”ti?	3	
PA_mn_58:3.5	“Ehi tvaṁ, rājakumāra, yena samaṇo gotamo tenupasaṅkama; upasaṅkamitvā samaṇaṁ gotamaṁ evaṁ vadehi:	3	
PA_mn_58:3.6	‘bhāseyya nu kho, bhante, tathāgato taṁ vācaṁ yā sā vācā paresaṁ appiyā amanāpā’ti?	3	
PA_mn_58:3.7	Sace te samaṇo gotamo evaṁ puṭṭho evaṁ byākaroti:	3	
PA_mn_58:3.8	‘bhāseyya, rājakumāra, tathāgato taṁ vācaṁ yā sā vācā paresaṁ appiyā amanāpā’ti, tamenaṁ tvaṁ evaṁ vadeyyāsi:	3	
PA_mn_58:3.9	‘atha kiñcarahi te, bhante, puthujjanena nānākaraṇaṁ?	3	
PA_mn_58:3.10	Puthujjanopi hi taṁ vācaṁ bhāseyya yā sā vācā paresaṁ appiyā amanāpā’ti.	3	
PA_mn_58:3.11	Sace pana te samaṇo gotamo evaṁ puṭṭho evaṁ byākaroti:	3	
