segmentnr	original	folio	analyzed
PA_mn_105:0.1	Majjhima Nikāya 105	0	
PA_mn_105:0.2	Sunakkhattasutta	0	
PA_mn_105:1.1	Evaṁ me sutaṁ—	1	
PA_mn_105:1.2	ekaṁ samayaṁ bhagavā vesāliyaṁ viharati mahāvane kūṭāgārasālāyaṁ.	1	
PA_mn_105:2.1	Tena kho pana samayena sambahulehi bhikkhūhi bhagavato santike aññā byākatā hoti:	2	
PA_mn_105:2.2	“‘khīṇā jāti, vusitaṁ brahmacariyaṁ, kataṁ karaṇīyaṁ, nāparaṁ itthattāyā’ti pajānāmā”ti.	2	
PA_mn_105:2.3	Assosi kho sunakkhatto licchaviputto:	2	
PA_mn_105:2.4	“sambahulehi kira bhikkhūhi bhagavato santike aññā byākatā hoti:	2	
PA_mn_105:2.5	‘khīṇā jāti, vusitaṁ brahmacariyaṁ, kataṁ karaṇīyaṁ, nāparaṁ itthattāyāti pajānāmā’”ti.	2	
PA_mn_105:3.1_0	Atha kho sunakkhatto licchaviputto yena bhagavā tenupasaṅkami; upasaṅkamitvā bhagavantaṁ	3	
PA_mn_105:3.1_1	abhivādetvā ekamantaṁ nisīdi. Ekamantaṁ nisinno kho sunakkhatto licchaviputto bhagavantaṁ etadavoca:	3	
PA_mn_105:4.1	“sutaṁ metaṁ, bhante:	4	
PA_mn_105:4.2	‘sambahulehi kira bhikkhūhi bhagavato santike aññā byākatā—	4	
PA_mn_105:4.3	khīṇā jāti, vusitaṁ brahmacariyaṁ, kataṁ karaṇīyaṁ, nāparaṁ itthattāyāti pajānāmā’ti.	4	
PA_mn_105:4.4	Ye te, bhante, bhikkhū bhagavato santike aññaṁ byākaṁsu:	4	
PA_mn_105:4.5_0	‘khīṇā jāti, vusitaṁ brahmacariyaṁ, kataṁ karaṇīyaṁ, nāparaṁ itthattāyāti pajānāmā’ti,	4	
PA_mn_105:4.5_1	kacci te, bhante, bhikkhū sammadeva aññaṁ byākaṁsu udāhu santetthekacce bhikkhū adhimānena aññaṁ byākaṁsū”ti?	4	
PA_mn_105:5.1	“Ye te, sunakkhatta, bhikkhū mama santike aññaṁ byākaṁsu:	5	
PA_mn_105:5.2	‘khīṇā jāti, vusitaṁ brahmacariyaṁ, kataṁ karaṇīyaṁ, nāparaṁ itthattāyāti pajānāmā’ti.	5	
PA_mn_105:5.3	Santetthekacce bhikkhū sammadeva aññaṁ byākaṁsu, santi panidhekacce bhikkhū adhimānenapi aññaṁ byākaṁsu.	5	
PA_mn_105:5.4	Tatra, sunakkhatta, ye te bhikkhū sammadeva aññaṁ byākaṁsu tesaṁ taṁ tatheva hoti;	5	
PA_mn_105:5.5	ye pana te bhikkhū adhimānena aññaṁ byākaṁsu tatra, sunakkhatta, tathāgatassa evaṁ hoti:	5	
PA_mn_105:5.6	‘dhammaṁ nesaṁ desessan’ti.	5	
PA_mn_105:5.7	Evañcettha, sunakkhatta, tathāgatassa hoti:	5	
PA_mn_105:5.8	‘dhammaṁ nesaṁ desessan’ti.	5	
PA_mn_105:5.9	Atha ca panidhekacce moghapurisā pañhaṁ abhisaṅkharitvā abhisaṅkharitvā tathāgataṁ upasaṅkamitvā pucchanti.	5	
PA_mn_105:5.10	Tatra, sunakkhatta, yampi tathāgatassa evaṁ hoti:	5	
