segmentnr	original	folio	analyzed
PA_mn_94:0.1	Majjhima Nikāya 94	0	
PA_mn_94:0.2	Ghoṭamukhasutta	0	
PA_mn_94:1.1	Evaṁ me sutaṁ—	1	
PA_mn_94:1.2	ekaṁ samayaṁ āyasmā udeno bārāṇasiyaṁ viharati khemiyambavane.	1	
PA_mn_94:2.1	Tena kho pana samayena ghoṭamukho brāhmaṇo bārāṇasiṁ anuppatto hoti kenacideva karaṇīyena.	2	
PA_mn_94:2.2	Atha kho ghoṭamukho brāhmaṇo jaṅghāvihāraṁ anucaṅkamamāno anuvicaramāno yena khemiyambavanaṁ tenupasaṅkami.	2	
PA_mn_94:2.3	Tena kho pana samayena āyasmā udeno abbhokāse caṅkamati.	2	
PA_mn_94:2.4	Atha kho ghoṭamukho brāhmaṇo yenāyasmā udeno tenupasaṅkami; upasaṅkamitvā āyasmatā udenena saddhiṁ sammodi.	2	
PA_mn_94:2.5	Sammodanīyaṁ kathaṁ sāraṇīyaṁ vītisāretvā āyasmantaṁ udenaṁ caṅkamantaṁ anucaṅkamamāno evamāha:	2	
PA_mn_94:2.6	“ambho samaṇa, ‘natthi dhammiko paribbajo’—	2	
PA_mn_94:2.7	evaṁ me ettha hoti.	2	
PA_mn_94:2.8	Tañca kho bhavantarūpānaṁ vā adassanā, yo vā panettha dhammo”ti.	2	
PA_mn_94:3.1	Evaṁ vutte, āyasmā udeno caṅkamā orohitvā vihāraṁ pavisitvā paññatte āsane nisīdi.	3	
PA_mn_94:3.2	Ghoṭamukhopi kho brāhmaṇo caṅkamā orohitvā vihāraṁ pavisitvā ekamantaṁ aṭṭhāsi.	3	
PA_mn_94:3.3	Ekamantaṁ ṭhitaṁ kho ghoṭamukhaṁ brāhmaṇaṁ āyasmā udeno etadavoca:	3	
PA_mn_94:3.4	“saṁvijjanti kho, brāhmaṇa, āsanāni.	3	
PA_mn_94:3.5	Sace ākaṅkhasi, nisīdā”ti.	3	
PA_mn_94:3.6	“Etadeva kho pana mayaṁ bhoto udenassa āgamayamānā nisīdāma.	3	
PA_mn_94:3.7	Kathañhi nāma mādiso pubbe animantito āsane nisīditabbaṁ maññeyyā”ti?	3	
PA_mn_94:4.1	Atha kho ghoṭamukho brāhmaṇo aññataraṁ nīcaṁ āsanaṁ gahetvā ekamantaṁ nisīdi.	4	
PA_mn_94:4.2	Ekamantaṁ nisinno kho ghoṭamukho brāhmaṇo āyasmantaṁ udenaṁ etadavoca:	4	
PA_mn_94:4.3	“ambho samaṇa, ‘natthi dhammiko paribbajo’—	4	
PA_mn_94:4.4	evaṁ me ettha hoti.	4	
