segmentnr	original	folio	analyzed
PA_ya_1.1.1:0.1	1 Mūlayamaka	0	
PA_ya_1.1.1:0.2	1.1 Uddesa	0	
PA_ya_1.1.1:0.3	1.1.1. Mūlavārauddesa	0	
PA_ya_1.1.1:1.0.1	1.1.1.1. Kusalapada nayacatukka	1	
PA_ya_1.1.1:1.0.2	1.1.1.1.1. Mūlanaya	1	
PA_ya_1.1.1:1.1	Namo tassa Bhagavato Arahato Sammāsambuddhassa.	1	
PA_ya_1.1.1:2.1	Ye keci kusalā dhammā, sabbe te kusalamūlā?	2	
PA_ya_1.1.1:3.1	Ye vā pana kusalamūlā, sabbe te dhammā kusalā?	3	
PA_ya_1.1.1:4.1	Ye keci kusalā dhammā, sabbe te kusalamūlena ekamūlā?	4	
PA_ya_1.1.1:5.1	Ye vā pana kusalamūlena ekamūlā, sabbe te dhammā kusalā?	5	
PA_ya_1.1.1:6.1	Ye keci kusalamūlena ekamūlā dhammā, sabbe te kusalamūlena aññamaññamūlā?	6	
PA_ya_1.1.1:7.1	Ye vā pana kusalamūlena aññamaññamūlā, sabbe te dhammā kusalā?	7	
PA_ya_1.1.1:8.0	1.1.1.1.2. Mūlamūlanaya	8	
PA_ya_1.1.1:8.1	Ye keci kusalā dhammā, sabbe te kusalamūlamūlā?	8	
PA_ya_1.1.1:9.1	Ye vā pana kusalamūlamūlā, sabbe te dhammā kusalā?	9	
PA_ya_1.1.1:10.1	Ye keci kusalā dhammā, sabbe te kusalamūlena ekamūlamūlā?	10	
PA_ya_1.1.1:11.1	Ye vā pana kusalamūlena ekamūlamūlā, sabbe te dhammā kusalā?	11	
PA_ya_1.1.1:12.1	Ye keci kusalamūlena ekamūlamūlā dhammā, sabbe te kusalamūlena aññamaññamūlamūlā?	12	
PA_ya_1.1.1:13.1	Ye vā pana kusalamūlena aññamaññamūlamūlā, sabbe te dhammā kusalā?	13	
PA_ya_1.1.1:14.0	1.1.1.1.3. Mūlakanaya	14	
PA_ya_1.1.1:14.1	Ye keci kusalā dhammā, sabbe te kusalamūlakā?	14	
PA_ya_1.1.1:15.1	Ye vā pana kusalamūlakā, sabbe te dhammā kusalā?	15	
PA_ya_1.1.1:16.1	Ye keci kusalā dhammā, sabbe te kusalamūlena ekamūlakā?	16	
PA_ya_1.1.1:17.1	Ye vā pana kusalamūlena ekamūlakā, sabbe te dhammā kusalā?	17	
PA_ya_1.1.1:18.1	Ye keci kusalamūlena ekamūlakā dhammā, sabbe te kusalamūlena aññamaññamūlakā?	18	
PA_ya_1.1.1:19.1	Ye vā pana kusalamūlena aññamaññamūlakā, sabbe te dhammā kusalā?	19	
PA_ya_1.1.1:20.0	1.1.1.1.4. Mūlamūlakanaya	20	
PA_ya_1.1.1:20.1	Ye keci kusalā dhammā, sabbe te kusalamūlamūlakā?	20	
PA_ya_1.1.1:21.1	Ye vā pana kusalamūlamūlakā, sabbe te dhammā kusalā?	21	
PA_ya_1.1.1:22.1	Ye keci kusalā dhammā, sabbe te kusalamūlena ekamūlamūlakā?	22	
PA_ya_1.1.1:23.1	Ye vā pana kusalamūlena ekamūlamūlakā, sabbe te dhammā kusalā?	23	
PA_ya_1.1.1:24.1	Ye keci kusalamūlena ekamūlamūlakā dhammā, sabbe te kusalamūlena aññamaññamūlamūlakā?	24	
PA_ya_1.1.1:25.1	Ye vā pana kusalamūlena aññamaññamūlamūlakā, sabbe te dhammā kusalā?	25	
PA_ya_1.1.1:26.0.1	1.1.1.2. Akusalapada nayacatukka	26	
PA_ya_1.1.1:26.0.2	1.1.1.2.1. Mūlanaya	26	
PA_ya_1.1.1:26.1	Ye keci akusalā dhammā, sabbe te akusalamūlā?	26	
PA_ya_1.1.1:27.1	Ye vā pana akusalamūlā, sabbe te dhammā akusalā?	27	
PA_ya_1.1.1:28.1	Ye keci akusalā dhammā, sabbe te akusalamūlena ekamūlā?	28	
PA_ya_1.1.1:29.1	Ye vā pana akusalamūlena ekamūlā, sabbe te dhammā akusalā?	29	
PA_ya_1.1.1:30.1	Ye keci akusalamūlena ekamūlā dhammā, sabbe te akusalamūlena aññamaññamūlā?	30	
PA_ya_1.1.1:31.1	Ye vā pana akusalamūlena aññamaññamūlā, sabbe te dhammā akusalā?	31	
PA_ya_1.1.1:32.0	1.1.1.2.2. Mūlamūlanaya	32	
PA_ya_1.1.1:32.1	Ye keci akusalā dhammā, sabbe te akusalamūlamūlā?	32	
PA_ya_1.1.1:33.1	Ye vā pana akusalamūlamūlā, sabbe te dhammā akusalā?	33	
PA_ya_1.1.1:34.1	Ye keci akusalā dhammā, sabbe te akusalamūlena ekamūlamūlā?	34	
