segmentnr	original	folio	analyzed
PA_atk-abh03_a:0	Namo tassa bhagavato arahato sammāsambuddhassa	0	
PA_atk-abh03_a:1	Abhidhammapiṭake	0	
PA_atk-abh03_a:2	Pañcapakaraṇa-aṭṭhakathā	0	
PA_atk-abh03_a:3	Dhātukathā-aṭṭhakathā	0	
PA_atk-abh03_a:4	Aṭṭhārasahi bhedehi, vibhaṅgaṃ mārabhañjano;	0	
PA_atk-abh03_a:5	Desayitvā mahāvīro, yaṃ tasseva anantaraṃ.	0	
PA_atk-abh03_a:6	Adesayi dhātukathaṃ, dhātubhedappakāsano;	0	
PA_atk-abh03_a:7	Tassatthaṃ dīpayissāmi, taṃ suṇātha samāhitāti.	0	
PA_atk-abh03_a:8	1. Mātikāvaṇṇanā	0	
PA_atk-abh03_a:9	1. Nayamātikāvaṇṇanā	0	
PA_atk-abh03_a:10_0	1. Saṅgaho asaṅgahotiādīnañhi vasena idaṃ pakaraṇaṃ cuddasavidhena vibhattanti vuttaṃ.	10	
PA_atk-abh03_a:10_1	Taṃ sabbampi uddesaniddesato dvidhā ṭhitaṃ. Tattha mātikā uddeso. Sā pañcavidhā –	10	
PA_atk-abh03_a:10_2	nayamātikā, abbhantaramātikā, nayamukhamātikā, lakkhaṇamātikā, bāhiramātikāti. Tattha	10	
PA_atk-abh03_a:10_3	saṅgaho asaṅgaho…pe… vippayuttena saṅgahitaṃ asaṅgahitanti – ayaṃ cuddasahi padehi	10	
PA_atk-abh03_a:10_4	nikkhittā nayamātikā nāma. Ayañhi iminā saṅgahādikena nayena dhātukathā dhammā vibhattāti	10	
PA_atk-abh03_a:10_5	dassetuṃ ṭhapitattā nayamātikāti vuccati. Etesaṃ padānaṃ mūlabhūtattā mūlamātikātipi vattuṃ vaṭṭati.	10	
PA_atk-abh03_a:11	2. Abbhantaramātikāvaṇṇanā	1	
PA_atk-abh03_a:12_0	2. Pañcakkhandhā …pe… manasikāroti ayaṃ pañcavīsādhikena padasatena nikkhittā abbhantaramātikā	12	
PA_atk-abh03_a:12_1	nāma. Ayañhi “sabbāpi dhammasaṅgaṇī dhātukathāya mātikā”ti evaṃ avatvā saṅgahādinā	12	
PA_atk-abh03_a:12_2	nayena vibhajitabbe khandhādidhamme sarūpato dassetvā dhātukathāya abbhantareyeva	12	
PA_atk-abh03_a:12_3	ṭhapitattā abbhantaramātikāti vuccati. Khandhādipadānaṃ dhammasaṅgaṇīmātikāya asaṅgahitattā	12	
PA_atk-abh03_a:12_4	pakiṇṇakamātikātipi vattuṃ vaṭṭati.	12	
PA_atk-abh03_a:13	3. Nayamukhamātikāvaṇṇanā	1	
PA_atk-abh03_a:14_0	3. Tīhi saṅgaho, tīhi asaṅgaho; catūhi sampayogo, catūhi vippayogoti ayaṃ catūhi	14	
PA_atk-abh03_a:14_1	padehi nikkhittā nayamukhamātikā nāma. Ayañhi sabbesupi pañcakkhandhādīsu ceva kusalattikādīsu	14	
PA_atk-abh03_a:14_2	ca mātikādhammesu, tīhi khandhāyatanadhātupadeheva saṅgaho ca asaṅgaho ca yojetabbo.	14	
PA_atk-abh03_a:14_3	Tathā catūhi arūpakkhandhehi sampayogo ca vippayogo ca. Etāni imesaṃ saṅgahāsaṅgahādīnaṃ	14	
PA_atk-abh03_a:14_4	nayānaṃ mukhānīti dassetuṃ ṭhapitattā nayamukhamātikāti vuccati.	14	
PA_atk-abh03_a:15	4. Lakkhaṇamātikāvaṇṇanā	1	
PA_atk-abh03_a:16_0	4. Sabhāgo, visabhāgoti ayaṃ dvīhi padehi nikkhittā lakkhaṇamātikā nāma. Ayañhi sabhāgalakkhaṇehi	16	
PA_atk-abh03_a:16_1	dhammehi saṅgahanayo, visabhāgalakkhaṇehi asaṅgahanayo, tathā sampayogavippayoganayo	16	
PA_atk-abh03_a:16_2	yojetabboti sabhāgavisabhāgalakkhaṇavasena saṅgahādilakkhaṇaṃ dassetuṃ ṭhapitattā	16	
PA_atk-abh03_a:16_3	lakkhaṇamātikāti vuccati.	16	
PA_atk-abh03_a:17	5. Bāhiramātikāvaṇṇanā	1	
PA_atk-abh03_a:18_0	5. Sabbāpi dhammasaṅgaṇī dhātukathāya mātikāti ayaṃ chasaṭṭhi tikapadāni, dve ca	18	
PA_atk-abh03_a:18_1	dukapadasatāni saṅkhipitvā nikkhittā bāhiramātikā nāma. Ayañhi “pañcakkhandhā…pe…	18	
PA_atk-abh03_a:18_2	manasikāro”ti evaṃ dhātukathāya abbhantare avatvā “sabbāpi dhammasaṅgaṇī”ti evaṃ	18	
PA_atk-abh03_a:18_3	dhātukathāya mātikato bahi ṭhapitattā bāhiramātikāti vuccati.	18	
PA_atk-abh03_a:19_0	Evaṃ mātikāya pañcadhā ṭhitabhāvaṃ viditvā idāni ‘saṅgaho asaṅgaho’tiādīsu saṅgaho	19	
PA_atk-abh03_a:19_1	tāva jātisañjātikiriyāgaṇanavasena catubbidho. Tattha – “sabbe khattiyā āgacchantu,	19	
PA_atk-abh03_a:19_2	sabbe brāhmaṇā, sabbe vessā, sabbe suddā āgacchantu”, “yā cāvuso visākha, sammāvācā,	19	
PA_atk-abh03_a:19_3	yo ca sammākammanto, yo ca sammāājīvo, ime dhammā sīlakkhandhe saṅgahitā”ti ayaṃ	19	
PA_atk-abh03_a:19_4	jātisaṅgaho nāma. “Ekajātikā āgacchantū”ti vuttaṭṭhāne viya hi idha sabbepi jātiyā	19	
PA_atk-abh03_a:19_5	ekasaṅgahaṃ gatā. “Sabbe kosalakā āgacchantu, sabbe māgadhakā, sabbe bhārukacchakā	19	
PA_atk-abh03_a:19_6	āgacchantu”, “yo cāvuso visākha, sammāvāyāmo; yā ca sammāsati, yo ca sammāsamādhi,	19	
